"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"LOC111116054",0.0605912281745946,0.00686034528064115,0.138694254673699,0,1,1
"LOC111126949",0.0466163257397866,0,0.138694254673699,0,1,1
"LOC111110729",0.486140361646004,-0.0481029065595708,0.141415542682169,0,1,1
"LOC111112434",2.14074307216854,-0.409647998504962,0.323019240632877,-0.494236808284766,0.621138947323781,1
"LOC111120752",1.23455531285519,-0.105338014067428,0.301660855572561,0,1,1
"LOC111128944",0,NA,NA,NA,NA,NA
"LOC111128953",0.145767246661875,0.00631114701770908,0.138833018704982,0,1,1
"LOC111105691",0.136238330262199,0.00686034528064119,0.138694254673699,0,1,1
"LOC111105685",0,NA,NA,NA,NA,NA
"LOC111105702",0,NA,NA,NA,NA,NA
"LOC111133554",0,NA,NA,NA,NA,NA
"LOC111125466",0.108969050413281,0.00686034528064116,0.138694254673699,0,1,1
"LOC111128964",0,NA,NA,NA,NA,NA
"LOC111113860",2.53121115720825,-0.275150547153852,0.310423767900805,-0.0810200434197698,0.935426012560776,1
"LOC111109550",0,NA,NA,NA,NA,NA
"LOC111109753",0.252967923598754,-0.0977172648226492,0.139374064963479,0,1,1
"LOC111109452",37.5378849849614,0.378871893575188,0.382553363538796,0.336872985204112,0.736212650917097,1
"LOC111124802",435.374709035094,-0.00182563737128328,0.130592204469784,0,1,1
"LOC111101273",159.364371610467,0.0121368450837391,0.151855955196155,0,1,1
"LOC111101250",254.341488585569,-0.222068308887003,0.193729510453913,0,1,1
"LOC111101262",557.40206522628,-0.0760409098077832,0.121997666991359,0,1,1
"LOC111133260",94.6271393872642,-0.277395597488011,0.182340052456075,-0.150244541004561,0.880571686056174,1
"LOC111113503",33.830539084131,-0.684389279298024,0.29861892821811,-1.4546609014039,0.145763161813443,1
"LOC111102393",49.8735714441277,-0.0235807319743768,0.305285642562504,0,1,1
"LOC111119377",97.4017076458432,0.0672065950368826,0.383343072687983,0,1,1
"LOC111101799",27.5581090392646,-0.0197478057558044,0.361824098883757,0,1,1
"LOC111117743",45.6895442511471,-0.332501488491028,0.268632794299055,-0.30711622051321,NA,NA
"LOC111117672",469.944143045989,-0.153525853024882,0.144554440500623,0,1,1
"LOC111114053",61.873799889209,-0.610197200378912,0.302453751893081,-1.19091662154763,0.233686318665097,1
"LOC111109809",5.25646794855508,0.672893327802662,0.388638699359766,1.08814003468858,0.276533292250915,1
"LOC111102064",0.178408669966854,0,0.138989580305959,0,1,1
"LOC111112773",0.200826313605644,-0.13129266017806,0.139145124734565,0,1,1
"LOC111135169",0.375383184944897,-0.0276394109904977,0.139469027552442,0,1,1
"LOC111135172",3.71885435598434,-0.0776228066678088,0.296236474951454,0,1,1
"LOC111135178",0.416661851015209,-0.0470235941589227,0.140263051942286,0,1,1
"LOC111114201",1086.27764096557,-0.329347008522508,0.12882252327568,-0.61594049320634,0.537933794844646,1
"LOC111114212",378.556263781132,-0.0528043626586122,0.120524127704294,0,1,1
"LOC111138315",288.785585022811,-0.0549115367713952,0.175496798983404,0,1,1
"LOC111138321",306.367349064961,0.191093274840863,0.164433111373876,0,1,1
"LOC111121058",130.474060713997,-0.0631071260098448,0.274888213285583,0,1,1
"LOC111138070",5.53564001182002,-0.0916942254797439,0.15401742433409,0,1,1
"LOC111108931",12.5721216862916,-0.0838294310895033,0.391464670512856,0,1,1
"LOC111108878",6.431728987061,-0.0321088823874687,0.387036067931846,0,1,1
"LOC111108901",136.945921598193,0.0890601524268021,0.229276889395936,0,1,1
"LOC111130095",71.0235874221511,-0.153909870147417,0.235560784966107,0,1,1
"LOC111103204",0.159848705864534,0,0.138694254673699,0,1,1
"LOC111103224",4.21816154349406,0.0358360799333218,0.328111003547659,0,1,1
"LOC111131060",0.177482733368683,0.0352341047938625,0.139046188319761,0,1,1
"LOC111131074",92.9330724175928,-0.648876044264539,0.267271185607519,-1.49240197127078,0.135593798577851,1
"LOC111131094",0.109989109057397,0.00686034528064112,0.138694254673699,0,1,1
"LOC111131052",0.145819799096821,-0.0679457726597184,0.138694254673699,0,1,1
"LOC111116497",0.593301588536237,-0.11039150208359,0.148176074805305,0,1,1
"LOC111115921",0.104494726663148,0,0.138694254673699,0,1,1
"LOC111116467",0,NA,NA,NA,NA,NA
"LOC111104259",0.0851760184872804,0,0.138694254673699,0,1,1
"LOC111114340",0,NA,NA,NA,NA,NA
"LOC111134965",0,NA,NA,NA,NA,NA
"LOC111111519",0.123813434839015,0,0.138694254673699,0,1,1
"LOC111113087",0.0566033601378121,-0.0679457726597184,0.138694254673699,0,1,1
"LOC111136780",435.118457497035,-0.0494498354357719,0.173857030274554,0,1,1
"LOC111136794",0,NA,NA,NA,NA,NA
"LOC111118408",0.385650383483323,-0.000650968347812177,0.139805205186072,0,1,1
"LOC111133372",562.18117130961,-0.214099962569968,0.165618354157972,0,1,1
"LOC111118838",0,NA,NA,NA,NA,NA
"LOC111118844",1.50519037499698,-0.400828930744292,0.296335241903706,-0.508980740108204,0.610765724224692,1
"LOC111110627",0,NA,NA,NA,NA,NA
