"","symbol","baseMean","log2FC","lfcSE","stat","pvalue","padj","name"
"1","LOC111100699",27.204469714178,2.37027490236472,0.375104118484445,5.65249699451818,1.58133564561626e-08,0.000405580966387659,"methylthioribulose-1-phosphate dehydratase-like"
"2","LOC111117306",33.8499174566424,-2.01871221109666,0.378653427365533,-4.67105823761431,2.9965195983921e-06,0.0384273673297803,"zinc finger protein 239-like"
