"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"LOC111120752",0.406173860320378,-0.233392603682189,0.242428797005983,0,1,1
"LOC111109452",1.86564313964656,0.253477505742807,0.265875700649393,0.0130794417628728,0.989564412893438,1
"LOC111124802",240.629966780346,-0.00520908455975077,0.114466462829769,0,1,1
"LOC111101273",86.2934472457917,-0.264099411959968,0.158151426103457,-0.0891513425288035,0.928961634364374,1
"LOC111101250",141.48529904017,-0.176208580489942,0.163586247338578,0,1,1
"LOC111101262",298.062798550549,0.0733815695524925,0.124239376406205,0,1,1
"LOC111133260",30.5070275563994,0.171575540047462,0.268899130985691,0,1,1
"LOC111113503",19.1860582683141,-0.101478761768228,0.292497843854094,0,1,1
"LOC111102393",28.6277575944762,-0.259661200700272,0.280379554293762,-0.0344575792076109,0.972512269132477,1
"LOC111119377",53.3394620052316,0.414791347599249,0.368839519540113,0.446783326810312,0.655031510875993,1
"LOC111101799",13.7965689167796,-0.284029769310602,0.328178561783671,-0.103692846740654,0.917413103527482,1
"LOC111117743",16.5497298674833,-0.961713981600667,0.278533405241047,-2.55521947532555,NA,NA
"LOC111117672",252.944933786525,-0.140241365315146,0.110215519040059,0,1,1
"LOC111114053",35.9038470345196,-0.333861877541269,0.264094667827482,-0.317544758594107,0.750830282917862,1
"LOC111109809",3.06882914546693,0.51193863060835,0.367412978584878,0.712926994623947,0.475890933917126,1
"LOC111135172",1.85991284302368,-0.490326440353968,0.210524102475074,-1.14156259320675,0.253635880202807,1
"LOC111114201",548.921070406464,-0.0221935685756371,0.110488885560549,0,1,1
"LOC111114212",207.235794879644,0.0979301668937815,0.116771746290845,0,1,1
"LOC111138315",133.908536896481,0.165542740618223,0.17170069382835,0,1,1
"LOC111138321",138.140847824011,0.0583064999634491,0.157677787916935,0,1,1
"LOC111121058",69.1859487178712,-0.200815050433375,0.257794166036577,0,1,1
"LOC111138070",2.69353861120293,-0.123709812146123,0.130298088439195,0,1,1
"LOC111108878",0.629548837190816,-0.0158454936945728,0.156036477931493,0,1,1
"LOC111108901",14.504988769645,-0.192042355336719,0.339919584275204,0,1,1
"LOC111130095",38.4622516384064,0.00232159046036456,0.241629719837033,0,1,1
"LOC111103224",2.02255609908252,-0.0304802879372861,0.338197082138992,0,1,1
"LOC111131060",0.102878499641866,-0.0136098225900802,0.126251764276112,0,1,1
"LOC111131074",0.495197744657769,-0.0617298042223927,0.12656474032107,0,1,1
"LOC111131094",0.0347652635590691,-0.0136098225900801,0.126251764276112,0,1,1
"LOC111136780",241.905934393851,-0.163497240030608,0.173234658893506,0,1,1
"LOC111133372",286.984524941705,-0.239193006807699,0.150135050447397,0,1,1
"LOC111137104",114.00156886013,0.0423193830400818,0.142717341306556,0,1,1
"LOC111099747",2.56423146018981,-0.32878548418986,0.357988832888236,-0.220078049793404,0.825810369459649,1
"LOC111129066",0.326762857998768,0,0.127087311308236,0,1,1
"LOC111115406",8.52197240631486,-0.0388312969166732,0.368488565821555,0,1,1
"LOC111114430",0.405686859916896,0.0310409867608174,0.228545347722166,0,1,1
"LOC111129120",0,NA,NA,NA,NA,NA
"LOC111113958",0.401913150344712,-0.104111190806612,0.127380628113811,0,1,1
"LOC111103230",2.41033121221193,-0.105809195828497,0.348221930827913,0,1,1
"LOC111101640",0.47836090930985,-0.213350657435495,0.26136158604284,0,1,1
"LOC111103163",1.43833803090604,-0.449028238016115,0.291648580639869,-0.682424846983489,0.49497034883982,1
"LOC111103177",0.457990086807979,-0.125341883445817,0.145585344687092,0,1,1
"LOC111102448",79.7358694969549,0.361892228322569,0.209996223052139,0.532829718060158,0.594151460059222,1
"LOC111129274",1.02765644261117,-0.3130742169169,0.33256220702662,-0.189661409457304,0.849574462652776,1
"LOC111113346",65.997749508049,0.0234998933360127,0.213953128971231,0,1,1
"LOC111100652",70.5314840598567,-0.296884698558788,0.24598616112084,-0.190598927781777,0.848839830298869,1
"LOC111134791",234.838533242459,-0.068923393871593,0.149711897353793,0,1,1
"LOC111128971",100.434468037047,-0.141813793034797,0.176117879105826,0,1,1
"LOC111104153",18.2371936156585,1.01399820334093,0.294470936975917,2.59447744210971,0.00947348299975094,1
"LOC111134573",0.213443644391176,0.0168107791917666,0.126590129442906,0,1,1
"LOC111129318",5.23810569592571,-0.0436094848564254,0.267922020855003,0,1,1
"LOC111134552",0.628659310749133,0.209321928741854,0.2322513598783,0,1,1
"LOC111134566",0.977546575882015,0.0578117501681818,0.189552553696717,0,1,1
"LOC111121733",63.4392850889245,0.156735093801271,0.203908018891768,0,1,1
"LOC111109754",0.505015799153218,-0.0789512396563497,0.149910283951874,0,1,1
"LOC111109745",1.34033401616694,-0.053557395808312,0.320292182335078,0,1,1
"LOC111099207",0.740611835894792,-0.0163195782914936,0.302793416115498,0,1,1
"LOC111103463",0.108853475982434,0,0.126251764276112,0,1,1
"LOC111131721",50.8739336039136,-0.00307848480176819,0.235036156208757,0,1,1
"LOC111131752",12.1440157931741,0.415504228753322,0.327750331133682,0.504970439483146,0.613579598368031,1
"LOC111131766",9.34340552273571,0.429823089089091,0.361847550287551,0.496958149768295,0.619218563767148,1
"LOC111131682",220.538331963409,0.109163223387286,0.108152641150102,0,1,1
"LOC111128103",231.536187720714,0.0612174816175916,0.157342417369827,0,1,1
"LOC111100789",0.805773083336342,0.135596710267762,0.272526945734972,0,1,1
"LOC111100985",2.81569984452935,0.0626221957991942,0.243148597639658,0,NA,NA
"LOC111103245",0.861364893011965,0.0640404931524624,0.136172089709763,0,1,1
"LOC111112387",141.31557800487,0.445013677374549,0.170920046816094,1.14096433395188,0.253884765391808,1
"LOC111114799",21.9682385025003,-0.0971253186902492,0.302215656580876,0,1,1
"LOC111129446",69.1392962164505,0.209233170932549,0.169729788471884,0,1,1
"LOC111100566",55.5785311668068,0.187608599392165,0.220268686601594,0,1,1
"LOC111136882",35.0757116709159,-0.210700853534327,0.289121403191005,0,1,1
"LOC111136873",36.7174003966828,-0.141268156895696,0.362012548483468,0,1,1
"LOC111129522",0.749336757301896,-0.2112444844745,0.162789303691666,0,1,1
"LOC111100662",5.44240150341753,-0.74642552244171,0.277726687306972,-1.78746064073061,NA,NA
"LOC111100672",6.76376071178143,-0.640578797673216,0.234421924690582,-1.66613595630506,NA,NA
"LOC111105302",4.88169889761454,-0.591920354874343,0.360873927356069,-0.947478687029046,0.343394911577204,1
"LOC111137770",4.91483858992061,-1.00709848486483,0.360452338405864,-2.10041218823319,0.035692597773527,1
"LOC111119645",0.676546608449526,0.0117825124147143,0.183678455932432,0,1,1
"LOC111103288",18.6746962877767,-0.13345039461302,0.298599070874195,0,1,1
"LOC111129738",3.46239559349534,0.264175541709419,0.36684724292544,0.0386415380864682,0.969176184404195,1
"LOC111129748",0.654340874282133,0.130329315386198,0.133198057806631,0,1,1
"LOC111134153",2.75470691389156,0.0309447387813655,0.340390006406775,0,1,1
"LOC111133651",128.878189332636,-0.21193484716803,0.12651840964085,0,1,1
"LOC111105807",163.192945541317,-0.0377284834861508,0.133837762666624,0,1,1
"LOC111129837",19.1068951858087,0.386808320604544,0.252902854750792,0.540952061372947,0.588540625479016,1
"LOC111129861",0.70836162636749,-0.261274498655657,0.284730973846932,-0.0395970220707989,0.968414401621995,1
"LOC111129878",1.19107257107308,-0.0437704845927937,0.280858197439448,0,1,1
"LOC111104541",0.101679785029982,-0.0833074180566034,0.126251764276112,0,1,1
"LOC111126076",0.702254826007919,-0.327061240861934,0.287494334685276,-0.268044380583338,0.788665157456038,1
"LOC111126102",16.949997874718,0.375263095142048,0.294533178540733,0.425293665598778,0.670622610655821,1
"LOC111129935",13.6366680911357,-0.188533536815389,0.368407171353803,0,1,1
"LOC111116034",5.44885390060688,-0.455684660310663,0.367782516634931,-0.559256220748608,0.575986868883354,1
"LOC111111995",9.24652385834177,0.0208865315960395,0.33944964874434,0,1,1
"LOC111130149",0.851456670844841,0.141644318402637,0.272268106483474,0,1,1
"LOC111134929",12.4926558357319,0.131873064437498,0.299408247553784,0,1,1
"LOC111118727",2.09194706667877,0.106244767526283,0.364856331486929,0,1,1
"LOC111103139",23.5005509625155,-0.553535072167742,0.279080102657601,-1.08762706218488,0.276759778806653,1
"LOC111119020",10.6608354748434,0.0452239157286572,0.368315806559429,0,1,1
"LOC111125333",100.760490721619,-0.0730381068928732,0.134913308415436,0,1,1
