"","symbol","baseMean","log2FC","lfcSE","stat","pvalue","padj","name"
"1","LOC111100699",13.3969889240006,2.1698234608774,0.3474179677346,5.5259763143396,3.27658337454429e-08,0.000433721341288427,"methylthioribulose-1-phosphate dehydratase-like"
"2","LOC111117306",15.3804535161045,-1.97624643259978,0.350546273309796,-4.92444668231919,8.45993908488461e-07,0.00559921068333088,"zinc finger protein 239-like"
