"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"LOC111116054",0.030295457283444,0.013608273626243,0.104915127202855,0,1,NA
"LOC111126949",0.0232913746762229,-0.00639825614052992,0.104915127202855,0,1,NA
"LOC111110729",0.242898912259141,0.0133850056541681,0.131789707564681,0,1,NA
"LOC111112434",1.0567349191298,-0.289765341010695,0.241399713086045,-0.164728203287141,0.869157917213471,NA
"LOC111120752",0.616752273287608,-0.344006986158972,0.243727390983965,-0.385705462892176,0.699714816531436,NA
"LOC111128944",0,NA,NA,NA,NA,NA
"LOC111128953",0.0727682106591506,-0.00566055272208665,0.104980127542329,0,1,NA
"LOC111105691",0.0681903656050016,0.00317485710235246,0.104935629899638,0,1,NA
"LOC111105685",0,NA,NA,NA,NA,NA
"LOC111105702",0,NA,NA,NA,NA,NA
"LOC111133554",0,NA,NA,NA,NA,NA
"LOC111125466",0.0545566207451362,0.013608273626243,0.104915127202855,0,1,NA
"LOC111128964",0,NA,NA,NA,NA,NA
"LOC111113860",1.26576526172825,-0.159262307177922,0.234807551896174,0,1,NA
"LOC111109550",0,NA,NA,NA,NA,NA
"LOC111109753",0.126519238986471,0.00434330075762694,0.105065281344675,0,1,NA
"LOC111109452",18.7750522023639,-0.0935359282089347,0.275286681199077,0,1,1
"LOC111124802",217.689884976906,-0.0238316077060194,0.0842839781302612,0,1,1
"LOC111101273",79.7059422987005,-0.166037461489642,0.103209192136006,0,1,1
"LOC111101250",127.136661115268,0.0432473904748422,0.132783300478705,0,1,1
"LOC111101262",278.6659824532,0.0303590763897601,0.0882521585711873,0,1,1
"LOC111133260",47.3276055937884,0.577079634812343,0.184249228555821,1.77520219420213,0.0758645075741644,1
"LOC111113503",16.9103726230301,0.0561234471897233,0.234144086139273,0,1,1
"LOC111102393",24.9336373342945,-0.182248160255647,0.205337014127368,0,1,1
"LOC111119377",48.7182052061978,0.421543916402641,0.276831837290463,0.619668308680301,0.535476184314495,1
"LOC111101799",13.7817015569283,-0.70109461960431,0.255375770124981,-1.76639553307483,0.0773295139912631,1
"LOC111117743",1.20242370324402,-0.508169882657291,0.284518807207882,-0.907391272973603,NA,NA
"LOC111117672",235.363674179166,-0.160013606396355,0.0943457976131078,0,1,1
"LOC111114053",30.9480585284751,0.332807845449299,0.232418821502398,0.356287175513646,0.721625512485819,1
"LOC111109809",2.62945542241898,0.511889721588849,0.276090873059105,0.948563488126551,0.342842668348995,1
"LOC111102064",0.0890555027281524,-0.0339102602519695,0.105061044625858,0,1,NA
"LOC111112773",0.100655074121898,0.0320669959691521,0.104986060332883,0,1,NA
"LOC111135169",0.202923808337187,0.000803046805805733,0.129209085876912,0,1,NA
"LOC111135172",1.65964492531604,-0.270557545831607,0.174181727758691,-0.118023549864469,0.906048998198148,NA
"LOC111135178",0,NA,NA,NA,NA,NA
"LOC111114201",543.274984902192,0.0743290193969127,0.09696595828261,0,1,1
"LOC111114212",189.123253416358,0.312773632556434,0.0967929582279456,0.648535117695265,0.516638904894266,1
"LOC111138315",144.391162138234,0.213044589574965,0.113720371070795,0,1,1
"LOC111138321",153.195183233385,-0.155004870123452,0.125726674667864,0,1,1
"LOC111121058",65.2307150398227,-0.0764202074564153,0.190401933647606,0,1,1
"LOC111138070",2.76999304189432,-0.0292097802581201,0.11686252451398,0,1,1
"LOC111108931",3.07233367588583,-0.0385053140539241,0.258582874112337,0,1,1
"LOC111108878",0,NA,NA,NA,NA,NA
"LOC111108901",68.4455774393693,-0.324539957721292,0.167734171877193,-0.444393392754025,0.656758189577357,1
"LOC111130095",35.5105593556622,-0.237081482335514,0.178333479270631,0,1,1
"LOC111103204",0.0800128527996621,-0.00639825614052992,0.104915127202855,0,1,NA
"LOC111103224",2.10888430365046,-0.425824941790718,0.262037273702964,-0.670992104695865,0.502225559219145,1
"LOC111131060",0.0885341339902045,0.0119491724200409,0.10499093083639,0,1,NA
"LOC111131074",46.4584949497063,0.353882173283948,0.20953754075076,0.49576879117577,0.6200575461416,1
"LOC111131094",0.0549188905976138,0.00317485710235245,0.104935629899638,0,1,NA
"LOC111131052",0.0729159675787553,0.00347225459195699,0.104934316291527,0,1,NA
"LOC111116497",0.295971690255472,-0.0269459686801393,0.135110271092266,0,1,NA
"LOC111115921",0.0521927586854708,-0.0165362302085708,0.104937281039788,0,1,NA
"LOC111116467",0,NA,NA,NA,NA,NA
"LOC111104259",0.0424727533757066,-0.0162322269704172,0.104935942626899,0,1,NA
"LOC111114340",0,NA,NA,NA,NA,NA
"LOC111134965",0,NA,NA,NA,NA,NA
"LOC111111519",0.061912763995235,-0.0169015888529616,0.104938884856511,0,1,NA
"LOC111113087",0.0282564483352988,0.013608273626243,0.104915127202855,0,1,NA
"LOC111136780",217.620068553319,-0.217247915060126,0.122372768420649,0,1,1
"LOC111136794",0,NA,NA,NA,NA,NA
"LOC111118408",0.192865052439143,-0.0423227064259794,0.125283003978075,0,1,NA
"LOC111133372",281.125491545132,-0.0846203829801961,0.111874967662613,0,1,1
"LOC111118838",0,NA,NA,NA,NA,NA
"LOC111118844",0.753250712158175,0.255357391792006,0.233704140063192,0.0229238206501484,0.98171103925554,NA
"LOC111110627",0,NA,NA,NA,NA,NA
"LOC111137104",104.227605724608,-0.0754963336447785,0.115750742309369,0,1,1
"LOC111105880",11.6459743024977,0.0172163160829574,0.279356880732274,0,1,1
"LOC111102585",3.6922024547151,-0.00664812675139883,0.285027271218211,0,1,1
"LOC111099747",18.2632464607602,-0.45739723263448,0.258844470884515,-0.801242660991633,0.422991178323774,1
"LOC111128995",12.1583792960271,0.200973503219108,0.227805852842752,0,1,1
"LOC111124195",0.12278484744801,0.0232512562972232,0.104932353932568,0,1,NA
"LOC111129046",0.0465827493524458,-0.0169015888529616,0.104938884856511,0,1,NA
"LOC111129066",0.280182892918832,-0.0704414039193368,0.105904610231696,0,1,NA
"LOC111124462",0,NA,NA,NA,NA,NA
"LOC111115406",10.7957603085649,0.102944819039267,0.282464099819816,0,1,1
"LOC111135942",14.4232048382187,0.141067886743127,0.247039442973198,0,1,1
"LOC111135933",0,NA,NA,NA,NA,NA
"LOC111114441",0.399839175690762,-0.13007797583849,0.193423672138792,0,1,NA
"LOC111114430",3.17621451552802,-0.627562368703499,0.286662365164923,-1.31709779372775,0.187805846476705,1
"LOC111111547",0,NA,NA,NA,NA,NA
"LOC111103592",0.0592128303329163,0.00317485710235245,0.104935629899638,0,1,NA
"LOC111129108",0,NA,NA,NA,NA,NA
"LOC111129120",0,NA,NA,NA,NA,NA
"LOC111135210",0.674200670055983,-0.0916841632194651,0.233832356646274,0,1,NA
"LOC111113958",0.926652935572539,-0.0814323940252282,0.246541796668221,0,1,NA
"LOC111103230",4.7376548467142,-0.374509510845444,0.285750952426594,-0.435727369543692,0.66303454557097,1
"LOC111101640",1.61177508576341,0.0266459100441459,0.269529742397346,0,1,NA
"LOC111103171",0.331587576915563,-0.0313959962106342,0.153111229145258,0,1,NA
"LOC111103163",1.22018480002171,-0.202440632779701,0.21753350685938,0,1,NA
