"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"LOC111116054",0.030295457283444,-0.0233854140288916,0.0862904171274019,0,1,1
"LOC111126949",0.0232913746762229,-0.0233854140288916,0.0862904171274019,0,1,1
"LOC111110729",0.242898912259141,-0.0842792823366648,0.109229680508268,0,1,1
"LOC111112434",1.0567349191298,-0.0984762065871043,0.198676088479566,0,1,1
"LOC111120752",0.616752273287608,-0.0469848483560621,0.198515795693175,0,1,1
"LOC111128944",0,NA,NA,NA,NA,NA
"LOC111128953",0.0727682106591506,-0.00752738044773056,0.0863423203846854,0,1,1
"LOC111105691",0.0681903656050016,-0.0148375427098689,0.0863059194488904,0,1,1
"LOC111105685",0,NA,NA,NA,NA,NA
"LOC111105702",0,NA,NA,NA,NA,NA
"LOC111133554",0,NA,NA,NA,NA,NA
"LOC111125466",0.0545566207451362,-0.0233854140288916,0.0862904171274019,0,1,1
"LOC111128964",0,NA,NA,NA,NA,NA
"LOC111113860",1.26576526172825,-0.422994439163033,0.208745822272449,-0.828732461707643,0.407255812737788,1
"LOC111109550",0,NA,NA,NA,NA,NA
"LOC111109753",0.126519238986471,-0.0327275438913655,0.0864118235299781,0,1,1
"LOC111109452",18.7750522023639,0.0927689547794771,0.254787583354361,0,1,1
"LOC111124802",217.689884976906,0.0355941808694567,0.0826460295097492,0,1,1
"LOC111101273",79.7059422987005,-0.0487670105362398,0.104667692544997,0,1,1
"LOC111101250",127.136661115268,-0.197772712703533,0.124345041637584,0,1,1
"LOC111101262",278.6659824532,0.0581875094329559,0.0867447374869883,0,1,1
"LOC111133260",47.3276055937884,-0.471978132625967,0.186730867714922,-1.18875971253374,0.234534235670298,1
"LOC111113503",16.9103726230301,-0.173240305253204,0.22271382504198,0,1,1
"LOC111102393",24.9336373342945,-0.0673777920017975,0.199198543810708,0,1,1
"LOC111119377",48.7182052061978,0.0878777591899462,0.257233020106647,0,1,1
"LOC111101799",13.7817015569283,0.390062584545346,0.250067236827031,0.560099700874554,0.5754114344698,1
"LOC111117743",9.33498946011921,-0.600240603963358,0.20245878765412,-1.72993530200185,NA,NA
"LOC111117672",235.363674179166,0.0201036006230561,0.102280955532884,0,1,1
"LOC111114053",30.9480585284751,-0.620216926752916,0.204737136907005,-1.80825487913838,0.0705668408754378,1
"LOC111109809",2.62945542241898,-0.0736693973707032,0.232926366891643,0,1,1
"LOC111102064",0.0890555027281524,-0.000994041089803008,0.08640311806125,0,1,1
"LOC111112773",0.100655074121898,-0.0551270942415561,0.0863448432523517,0,1,1
"LOC111135169",0.202923808337187,-0.0459837404085294,0.106361037265353,0,1,1
"LOC111135172",1.65964492531604,-0.2341237507143,0.148847776142377,0,1,1
"LOC111135178",0,NA,NA,NA,NA,NA
"LOC111114201",543.274984902192,-0.105133274705834,0.0949886745824117,0,1,1
"LOC111114212",189.123253416358,-0.178339894708262,0.110634338971931,0,1,1
"LOC111138315",144.391162138234,0.0340185157770356,0.121798603155393,0,1,1
"LOC111138321",153.195183233385,0.273604992662518,0.116833638838983,0.202039351826143,0.839885960184535,1
"LOC111121058",65.2307150398227,-0.0900021389344445,0.185806885492299,0,1,1
"LOC111138070",2.76999304189432,-0.304361646384982,0.152570397410972,-0.356305333848942,0.72161191527293,1
"LOC111108931",3.07233367588583,0.27730620805453,0.22736929357795,0.120096287519002,0.904406873237771,1
"LOC111108878",0,NA,NA,NA,NA,NA
"LOC111108901",68.4455774393693,0.282692666724534,0.169153154960285,0.19327258029689,0.846745499207206,1
"LOC111130095",35.5105593556622,0.182784191254275,0.179623042635043,0,1,1
"LOC111103204",0.0800128527996621,-0.0398403509371666,0.0862904171274019,0,1,1
"LOC111103224",2.10888430365046,0.342174282271886,0.225019909568446,0.40962723009116,0.682079418769599,1
"LOC111131060",0.0885341339902045,-0.0220668831687448,0.0863515516725349,0,1,1
"LOC111131074",46.4584949497063,-0.193922220375157,0.205727549243483,0,1,1
"LOC111131094",0.0549188905976138,-0.0313396993645842,0.0863036683139208,0,1,1
"LOC111131052",0.0729159675787553,-0.0315054098625104,0.0863029246690854,0,1,1
"LOC111116497",0.295971690255472,-0.101511393126066,0.1129020111387,0,1,1
"LOC111115921",0.0521927586854708,-0.0315054098625104,0.0863029246690854,0,1,1
"LOC111116467",0,NA,NA,NA,NA,NA
"LOC111104259",0.0424727533757066,-0.0152258796606923,0.0863041839625172,0,1,1
"LOC111114340",0,NA,NA,NA,NA,NA
"LOC111134965",0,NA,NA,NA,NA,NA
"LOC111111519",0.061912763995235,-0.0478418298810649,0.0863014052670135,0,1,1
"LOC111113087",0.0282564483352988,-0.0398403509371666,0.0862904171274019,0,1,1
"LOC111136780",217.620068553319,0.0705231970244489,0.127994067066769,0,1,1
"LOC111136794",0,NA,NA,NA,NA,NA
"LOC111118408",0.192865052439143,-0.0565476477787132,0.103993173510146,0,1,1
"LOC111133372",281.125491545132,-0.0620410624031942,0.11263649014023,0,1,1
"LOC111118838",0,NA,NA,NA,NA,NA
"LOC111118844",0.753250712158175,-0.279882693487513,0.199435423701221,-0.14983643794535,0.880893660541712,1
"LOC111110627",0,NA,NA,NA,NA,NA
"LOC111137104",104.227605724608,0.159722268824542,0.111365033298733,0,1,1
"LOC111105880",11.6459743024977,-0.434468061086337,0.253960116677944,-0.726366263724269,0.46761426705091,1
"LOC111102585",3.6922024547151,0.418584320240602,0.255907841771611,0.658769653456176,0.510043697141717,1
"LOC111099747",18.2632464607602,0.36110857206358,0.246191170197693,0.451310142335159,0.65176603599393,1
"LOC111128995",12.1583792960271,-0.421473673438859,0.210153801358779,-0.815943715175132,0.414532328053964,1
"LOC111124195",0.12278484744801,-0.0313396993645842,0.0863036683139208,0,1,1
"LOC111129046",0.0465827493524458,-0.0148375427098688,0.0863059194488904,0,1,1
"LOC111129066",0.280182892918832,0.0311926914441857,0.0871298472982667,0,1,1
"LOC111124462",0,NA,NA,NA,NA,NA
"LOC111115406",10.7957603085649,0.066995287583134,0.258722038611231,0,1,1
"LOC111135942",14.4232048382187,0.1394193324713,0.237206964080038,0,1,1
"LOC111135933",0,NA,NA,NA,NA,NA
"LOC111114441",0.399839175690762,-0.104501373471738,0.15961355122076,0,1,1
"LOC111114430",3.17621451552802,0.437759376572903,0.256620551095822,0.731661496988969,0.464375202682463,1
"LOC111111547",0,NA,NA,NA,NA,NA
"LOC111103592",0.0592128303329163,-0.0478418298810649,0.0863014052670135,0,1,1
"LOC111129108",0,NA,NA,NA,NA,NA
"LOC111129120",0,NA,NA,NA,NA,NA
"LOC111135210",0.674200670055983,-0.164422126659358,0.198483431944014,0,1,1
"LOC111113958",0.926652935572539,-0.119959052577788,0.210088267535444,0,1,1
"LOC111103230",4.7376548467142,-0.0345158000724436,0.258731519313889,0,1,1
"LOC111101640",1.61177508576341,0.155298108856436,0.235765418772444,0,1,1
"LOC111103171",0.331587576915563,-0.0529542253019585,0.12550764046675,0,1,1
"LOC111103163",1.22018480002171,-0.220502995291911,0.188461408684118,0,1,1
"LOC111103177",0.386067897477298,-0.056474152331158,0.115147954188161,0,1,1
"LOC111115024",0,NA,NA,NA,NA,NA
"LOC111115591",0.398799785633196,0.0745263056955011,0.187462841689507,0,NA,NA
"LOC111119406",0,NA,NA,NA,NA,NA
"LOC111102439",0,NA,NA,NA,NA,NA
"LOC111102448",92.9673329510582,0.347846019334348,0.115247735561516,0.849006003090798,0.395877951914088,1
"LOC111129274",0.882596788029599,-0.18083996980163,0.226523155172314,0,1,1
"LOC111113346",58.7855970584134,-0.0568386943232772,0.167707937067343,0,1,1
"LOC111100652",64.6523095582097,0.241976605709067,0.198942384454171,0,1,1
"LOC111134791",213.100604486417,0.0425521498534405,0.10983873337676,0,1,1
"LOC111128971",96.2630240386569,-0.0859572404128391,0.123197710561102,0,1,1
"LOC111104153",29.3501458163101,0.273869311307786,0.235252126316118,0.101462680408303,0.919183181352754,1
"LOC111134573",0.18396392061931,0.018469958418122,0.08677545242063,0,1,1
"LOC111129318",2.0467645862917,0.261656666206995,0.191613292173759,0.0608343297834702,NA,NA
"LOC111134552",0.537123391127585,0.0808035953624136,0.157465351041295,0,1,1
"LOC111134566",2.39932073332337,0.0476515701628976,0.230208243401035,0,NA,NA
"LOC111121766",0.216712054287225,-0.0551271005001196,0.0863448432126167,0,1,1
"LOC111121733",89.4863736597523,-0.123679105049977,0.161033041097483,0,1,1
"LOC111129336",1.09337898031004,0.177646869520032,0.221884159739339,0,1,1
"LOC111109736",0.259099883966642,0.0283324364442846,0.0870553068890572,0,1,1
"LOC111109754",29.9544923040558,0.438640519441271,0.168542850306587,1.11924367659693,0.263036196964228,1
"LOC111109763",0.249538089568846,-0.0151341656904427,0.105024950241215,0,1,1
"LOC111129344",0,NA,NA,NA,NA,NA
"LOC111109745",2.46151244980514,-0.193341090670594,0.259113986882141,0,1,1
"LOC111132141",0,NA,NA,NA,NA,NA
"LOC111129349",0.100655074121898,-0.0551270942415561,0.0863448432523517,0,1,1
"LOC111132148",0,NA,NA,NA,NA,NA
"LOC111132134",0,NA,NA,NA,NA,NA
"LOC111132126",0.778455182582237,-0.15620145707421,0.167488866900784,0,1,1
"LOC111099207",5.46366612364275,0.272118129096802,0.253793349998423,0.0871501522673455,0.930552161254732,1
"LOC111115013",5.48397613691905,0.0591690026262865,0.255514708531604,0,1,1
"LOC111132349",0.0509394356442456,-0.0152551752459832,0.086304052750096,0,1,1
"LOC111129373",0,NA,NA,NA,NA,NA
"LOC111132366",0.0580846608235955,-0.0313396993645842,0.0863036683139208,0,1,1
"LOC111103463",0.270445615128105,-0.0464541502076608,0.171228989611731,0,1,1
"LOC111131773",0.200840595638359,-0.0148375427098689,0.0863059194488904,0,1,1
"LOC111131721",53.3377899351799,0.0867721500664081,0.167918593067541,0,1,1
"LOC111131752",10.8488086351003,-0.297501219767526,0.250207267265399,-0.189847482396029,0.849428646877523,1
"LOC111131766",8.37276780273031,-0.0200985238093637,0.25909532603871,0,1,1
"LOC111129378",0.244428815263711,-0.0493445911711789,0.126702908377467,0,1,1
"LOC111131682",199.305128530709,0.173321931350017,0.0950333751853107,0,1,1
"LOC111128103",335.296054949328,0.00731913374721056,0.0891456881808371,0,1,1
"LOC111100789",0.69261680881213,0.184041414915436,0.194814685741031,0,1,1
"LOC111100985",0.825212099948575,0.300555319875947,0.171309468384937,0.295111066262537,NA,NA
"LOC111103238",0,NA,NA,NA,NA,NA
"LOC111103245",0.740652463423349,-0.025352550161761,0.0974903988441567,0,1,1
"LOC111112387",141.772573550842,0.133898322190682,0.141895909381225,0,1,1
"LOC111114799",21.0704549838684,-0.0538746806026658,0.214770757975135,0,1,1
"LOC111129421",17.360798939445,0.213496328319353,0.222540894130389,0,1,1
"LOC111129446",111.589736001415,-0.215086286315187,0.13552150567471,0,1,1
"LOC111100566",56.3880344402423,0.104789946850488,0.14280078534535,0,1,1
"LOC111136882",53.7062165933558,-0.34462819275755,0.23156337029023,-0.408649229102804,0.68279709766587,1
"LOC111136873",34.3268907168301,-0.137319343937984,0.251614030795734,0,1,1
"LOC111099831",0.189845499035187,-0.0354954230647241,0.0866709842977458,0,1,1
"LOC111129522",0.640268186300678,-0.127955330310561,0.117952915970602,0,1,1
"LOC111100662",3.08089941116749,-0.474468491220746,0.202456944013093,-1.10872211528704,NA,NA
"LOC111100672",3.82226832023344,-0.396598578676128,0.172846058403323,-0.848145338287391,NA,NA
"LOC111123745",0.0598140226064128,-0.0148375427098688,0.0863059194488904,0,1,1
"LOC111129531",0,NA,NA,NA,NA,NA
"LOC111105302",4.39277398454073,-0.0387356333554972,0.256539501937224,0,1,1
"LOC111122009",9.39195178041583,0.19141484991255,0.251245210611434,0,1,1
"LOC111137770",5.08118766983275,-0.371545853443169,0.257846931799179,-0.471387627516288,0.637363949716507,1
"Trnag-gcc",0.114330951307187,-0.00553909347816602,0.0863549632172851,0,1,1
"LOC111119645",0.584335218357918,0.129375178540111,0.131610108127649,0,1,1
"LOC111134776",0.224281166665055,-0.0462260683583719,0.10799214096329,0,1,1
"LOC111103288",19.6948104880496,-0.477103372159159,0.218213101787364,-1.04074123092965,0.297995661944376,1
"LOC111101388",0,NA,NA,NA,NA,NA
"LOC111101379",0,NA,NA,NA,NA,NA
"LOC111101405",0,NA,NA,NA,NA,NA
"LOC111101397",2.39491223540818,-0.280205845497952,0.248657600196163,-0.121475657587474,0.903314294336214,1
"LOC111129738",0,NA,NA,NA,NA,NA
"LOC111129748",0.650992353627058,0.0889585961532236,0.115230523472844,0,1,1
"LOC111134153",0,NA,NA,NA,NA,NA
"LOC111113132",0,NA,NA,NA,NA,NA
"LOC111129757",0.0608633933008239,-0.0313396993645842,0.0863036683139208,0,1,1
"LOC111128935",0.0282564483352988,-0.0398403509371666,0.0862904171274019,0,1,1
"LOC111136489",0,NA,NA,NA,NA,NA
"LOC111136460",0.0852233097586279,-0.0019472681745271,0.086392387183482,0,1,1
"LOC111136481",0.369480499349877,-0.0773438208375376,0.0988780184751736,0,1,1
"LOC111119489",0,NA,NA,NA,NA,NA
"LOC111129787",0.0465827493524458,-0.0148375427098688,0.0863059194488904,0,1,1
"LOC111133651",119.249687637599,-0.0627330261620606,0.109496500137495,0,1,1
"LOC111105807",148.657216015848,0.109622660568448,0.109011981769869,0,1,1
"LOC111106831",0,NA,NA,NA,NA,NA
"LOC111122515",0,NA,NA,NA,NA,NA
"LOC111122523",1.38707867678669,-0.069776697321675,0.218778894880602,0,1,1
"LOC111129837",17.3479560253992,0.328732134651708,0.180092905455357,0.437175103886729,0.66198436350214,1
"LOC111129845",0,NA,NA,NA,NA,NA
"LOC111129861",0.610352942537765,-0.0119722802042272,0.199134801703461,0,1,1
"LOC111129869",0.0412879567216033,-0.0156037420551531,0.0863024884225531,0,1,1
"LOC111129878",1.02188714363269,0.183860364046373,0.192341183779514,0,1,1
"LOC111118123",0,NA,NA,NA,NA,NA
"LOC111129887",0,NA,NA,NA,NA,NA
"LOC111129920",0.132033587991589,-0.0398403509371666,0.0862904171274019,0,1,1
"LOC111112009",4.00055178532002,0.321369440797373,0.254943842991674,0.279941809772218,0.779522149527121,1
"LOC111129927",0,NA,NA,NA,NA,NA
"LOC111119833",5.91518855275811,0.0825589455988169,0.183348941885534,0,1,1
"LOC111104541",8.41831360786549,0.024043492741527,0.16414630737928,0,1,1
"LOC111112448",0,NA,NA,NA,NA,NA
"LOC111125753",0,NA,NA,NA,NA,NA
"LOC111110783",0.0826359728885196,-0.0478418298810649,0.0863014052670135,0,1,1
"LOC111132154",0,NA,NA,NA,NA,NA
"LOC111123486",0,NA,NA,NA,NA,NA
"LOC111116296",0.0335516913739659,-0.0398403509371666,0.0862904171274019,0,1,1
"LOC111120908",0,NA,NA,NA,NA,NA
"LOC111122297",0,NA,NA,NA,NA,NA
"LOC111119741",0,NA,NA,NA,NA,NA
"LOC111119754",0,NA,NA,NA,NA,NA
"LOC111121693",0,NA,NA,NA,NA,NA
"LOC111126076",0.636751256803289,-0.254245885949525,0.205385890004354,-0.0206727246425503,0.983506726951453,1
"LOC111126102",39.9874797767617,0.0160299769398277,0.210534735522752,0,1,1
"LOC111129935",24.4462367145307,-0.188023909382876,0.217726020848098,0,1,1
"LOC111116034",41.4811172137458,-0.189490908712583,0.223596785473294,0,1,1
"LOC111116043",0,NA,NA,NA,NA,NA
"LOC111111995",9.41490535647587,0.202319204810206,0.245645399296152,0,1,1
"LOC111130149",0.732652061707886,-0.0728240245933436,0.187850357574059,0,1,1
"LOC111134929",11.6703185953476,0.0223343456096802,0.21134568344257,0,1,1
"LOC111101827",1.56085849255232,-0.34571478510349,0.245762670754003,-0.389460225223937,0.696935728279234,1
"LOC111118727",2.0475267921335,0.139981039366498,0.256957163728281,0,1,1
"LOC111105905",2.34370650440834,-0.806927646728351,0.252110421142368,-2.20906237911463,0.0271703023999835,1
"LOC111103607",0.549273098670554,-0.00836440387814839,0.100443114960836,0,1,1
"LOC111111287",0.0212363766878533,-0.0233854140288916,0.0862904171274019,0,1,1
"LOC111115930",0.0671033827479317,-0.0478418298810649,0.0863014052670135,0,1,1
"LOC111130161",1.05092336263256,-0.00737153497821998,0.201652612498282,0,1,1
"LOC111110859",0.218226482980545,0.00428867667632439,0.0864604781281356,0,1,1
"LOC111103139",22.7552337791394,-0.309276356814018,0.206064693709328,-0.287658966448821,0.773607802931367,1
"LOC111103146",0,NA,NA,NA,NA,NA
"LOC111119414",0.508102322730992,-0.0478418237989678,0.0863014052944293,0,1,1
"LOC111122198",0,NA,NA,NA,NA,NA
"LOC111119020",29.6409643780574,-0.840661350098877,0.247914603203487,-2.38251939364002,0.0171946262600323,1
"LOC111125333",90.8262337248346,-0.16467468939911,0.100366967384898,0,1,1
"LOC111125334",0.961883382190092,-0.0606977295555754,0.116479636105221,0,NA,NA
"LOC111136966",54.097127428856,0.108896571850294,0.134770584044261,0,1,1
"LOC111115980",6.98834233761483,0.0418651240409882,0.255064827766746,0,1,1
"LOC111115748",0.286086283568714,-0.212415617999007,0.161576267815777,0,1,1
"LOC111112068",44.8164347694627,0.0311849889093386,0.142658877374807,0,1,1
"LOC111106561",2.29912266169487,-0.0617353384293184,0.239358375821618,0,1,1
"LOC111109865",8.74991020612786,0.0634823171887916,0.247449426221661,0,1,1
"LOC111111799",0,NA,NA,NA,NA,NA
"LOC111131292",28.432667637003,0.0758619945698516,0.185412360585737,0,1,1
"LOC111124863",43.3587709136236,-0.0834502545553816,0.233989305206456,0,1,1
"LOC111124850",20.3309325728525,0.0335610104349948,0.184933190162927,0,1,1
"LOC111130177",0,NA,NA,NA,NA,NA
"LOC111119709",0.287096611002991,-0.0357237429583565,0.122519030259426,0,1,1
"LOC111119716",0.77266931618216,-0.0350700864842932,0.0880642807164186,0,1,1
"LOC111130195",0.185355433437513,-0.0224945179784369,0.0871512615627059,0,1,1
"LOC111132898",16.1122190551748,0.0728702946285144,0.217753731325417,0,1,1
"LOC111130854",10.484424299857,-0.464239063468752,0.254172986432699,-0.842886832607915,0.399291738387685,1
"LOC111130204",0,NA,NA,NA,NA,NA
"LOC111101169",5.85374255087865,0.00679648543789089,0.256854742447885,0,1,1
"LOC111101176",0.609751841579815,-0.000291457680163423,0.122829662285946,0,1,1
"LOC111101164",0.576692796999355,-0.0578507324577076,0.151198516909214,0,1,1
"LOC111101185",1.0889982573037,0.136721278337145,0.138044234012349,0,1,1
"LOC111101139",24.8972037152948,-0.190693041849358,0.1937441382902,0,1,1
"LOC111101156",55.499131215402,-0.230351108939299,0.217247049151635,0,1,1
"LOC111115242",30.8353986231885,0.0625888982651211,0.21496656361275,0,1,1
"LOC111110131",0.0335516913739659,-0.0398403509371666,0.0862904171274019,0,1,1
"LOC111104454",6.77142950214646,0.0698491605730132,0.218504018605178,0,1,1
"LOC111102578",1.19644095463863,-0.223396504401129,0.227405966773491,0,1,1
