"","geneID","lfc","padj"
"1286","LOC111126660",0.52557856060878,0.637437549534131
"1287","LOC111126717",0.3260504744859,0.929418408720058
"1288","LOC111126674",-0.751181672089853,0.719964645695669
"1289","LOC111126577",-0.652223804282563,0.654791212421785
"1290","LOC111126694",-0.147039577249118,0.973641545420847
"1294","LOC111126605",-0.212821926461227,0.797269018073001
"1295","LOC111126727",-0.0525543761524431,0.982209159886736
"1301","LOC111126569",0.164796884217605,0.91056513483781
"1302","LOC111124236",0.698681887958166,0.102082909941918
"1303","LOC111124218",0.237089713673637,0.753516279878783
"1304","LOC111124207",-0.699329790400124,0.755649973848627
"1313","LOC111124955",-0.258646201882477,0.866457686473525
"1315","LOC111125000",0.0161498044403382,0.993398196721688
"1326","LOC111124994",0.835967186663168,0.766145044835387
"1328","LOC111102980",-1.04912008508906,0.818855365186605
"1339","LOC111104113",0.386370429252359,0.797909434365242
"1340","LOC111134767",-0.697314935632649,0.78825897304946
"1341","LOC111134756",-0.347322518642839,0.789893140395214
"1344","LOC111124399",0.4771247025258,0.888991269567257
"1345","LOC111124410",0.165567591263481,0.885330556338789
"1346","LOC111124372",-0.201134231619645,0.826208705992631
"1349","LOC111122206",-0.895329675437551,0.643393427236409
"1350","LOC111106394",-0.137012081581366,0.953630858769065
"1367","LOC111120519",-0.531549308770625,0.507800149576946
"1369","LOC111123244",-1.79123179005792,0.0673211564637584
"1372","LOC111104232",-0.310442594243965,0.875441430274928
"1374","LOC111124624",0.321120616269582,0.86032797699389
"1380","LOC111124632",-0.235973021652961,0.871435180665302
"1384","LOC111135290",2.10974546694675,0.000435767117041601
"1400","LOC111138003",-0.544958356194599,0.803517738567789
"1401","LOC111126828",0.794323248630143,0.20903417299488
"1402","LOC111132794",-0.0514942458465127,0.948062511794469
"1408","LOC111101313",-0.351650135294421,0.730938927615871
"1414","LOC111130433",0.133746207403612,0.951228674613635
"1423","LOC111130377",-2.88509214998416,0.166965476430297
"1425","LOC111106446",-0.932945725639512,0.591093275315186
"1427","LOC111130453",0.505117422306112,0.752499040242661
"1429","LOC111130424",-0.0504675585247776,0.985022218248651
"1430","LOC111130286",0.365275325587271,0.725744416849885
"1431","LOC111130352",0.819748693136115,0.267464801480395
"1432","LOC111130574",0.473791918240709,0.870952791978784
"1433","LOC111130406",-0.00523128387130167,0.999542198770723
"1436","LOC111130385",0.0972045598420718,0.951687451964004
"1438","LOC111130344",-0.0228243710019463,0.988325814483224
"1440","LOC111130325",-0.169964504306449,0.584542183044802
"1441","LOC111130305",-0.0376105388900248,0.981289444973113
"1446","LOC111130556",0.32677684334111,0.956510066341243
"1447","LOC111130547",-0.0560858568480382,0.986475168371434
"1448","LOC111130415",-0.385403307428936,0.806569681691707
"1450","LOC111106472",0.135346428335461,0.965381689412406
"1451","LOC111106482",-0.583453761890798,0.766145044835387
"1463","LOC111124867",0.257422529331959,0.75873916905336
"1464","LOC111103765",0.107702519615677,0.91356619363194
"1465","LOC111111334",1.78675533300343,0.00326666116059086
"1468","LOC111120493",2.03398251044393,0.0135917175008846
"1469","LOC111099079",0.254930884094328,0.81367506429471
"1471","LOC111106542",0.199726387087478,0.937047515092319
"1472","LOC111105249",-0.206087790844193,0.841637549922796
"1473","LOC111105269",-0.36420807760294,0.894959855183443
"1475","LOC111105275",-0.522110398140567,0.674406381045573
"1476","LOC111106570",1.34715206704575,0.0261329784142113
"1477","LOC111118792",-1.63145714143135,0.390817962294696
"1478","LOC111118786",1.60219970043822,0.438604210638817
"1480","LOC111133478",-0.176017994909214,0.948062511794469
"1481","LOC111114657",-0.733456903826399,0.589486718974829
"1486","LOC111128753",0.421355432053846,0.93711526150877
"1487","LOC111128747",2.26748814710665,0.00153633637337541
"1488","LOC111113356",-0.473105088283294,0.897290385175813
"1510","LOC111125612",-0.0660264525305499,0.987381371116211
"1512","LOC111128605",0.611002625912827,0.119730458641648
"1514","LOC111134337",-0.351193674500943,0.896338835872479
"1515","LOC111128999",0.919371590227589,0.0672336621044455
"1516","LOC111129024",-0.539912526297375,0.619604268587146
"1518","LOC111129008",0.680410243331023,0.640787380486423
"1524","LOC111126007",0.485727646129902,0.762620884978026
"1542","LOC111135073",0.266183606796755,0.899133100350695
"1544","LOC111115675",3.09329704727999,6.675246927342e-08
"1550","LOC111137325",0.381944143600708,0.269444072226396
"1565","LOC111120021",0.302871613800989,0.901503153180369
"1567","LOC111103869",0.00633286314462728,0.994782439426491
"1569","LOC111120111",-0.935794578709084,0.121725252547573
"1570","LOC111106696",0.703127511107035,0.0793965976706926
"1571","LOC111129431",-0.687548941114448,0.692753724946881
"1573","LOC111120042",0.0425865063015107,0.988721195532414
"1577","LOC111118939",0.214272346803545,0.636092674847754
"1578","LOC111101564",-0.736496076605304,0.566947382686071
"1579","LOC111129777",0.138593403450496,0.801581042297653
"1582","LOC111101529",-0.246430680004125,0.86236918446115
"1583","LOC111109717",-0.94254432990988,0.638871086883187
"1584","LOC111106712",-0.590402959838272,0.816941567688811
"1585","LOC111106719",-0.473662290581911,0.867496967469439
"1587","LOC111137729",-0.680570591876366,0.741538899933594
"1594","LOC111104079",-0.555067969527921,0.898317777056515
"1595","LOC111104085",0.633750854495749,0.619604268587146
"1596","LOC111113238",0.624083926566043,0.0607877728056048
"1601","LOC111111336",0.0534071904941279,0.985022218248651
"1603","LOC111118274",-0.503061744662066,0.709672193636572
"1604","LOC111112096",-0.0396996588194821,0.983334211389331
"1605","LOC111108303",0.638451897463181,0.105849061479642
"1606","LOC111106040",0.0430717192771929,0.988325814483224
"1620","LOC111109132",0.036530156806843,0.985694180766699
"1643","LOC111135967",0.228172552428887,0.750934055599952
"1644","LOC111135947",0.182066785199309,0.841353472374995
"1645","LOC111099928",0.0156346171202118,0.998325247887097
"1648","LOC111106753",0.309788754672549,0.897547200369864
"1649","LOC111116763",-0.0616881012971655,0.986503153090468
"1650","LOC111129824",0.0191403855225168,0.988721195532414
"1651","LOC111129829",0.460251526847975,0.697544676359736
"1653","LOC111124155",0.770654421590633,0.185072497084493
"1654","LOC111124184",-0.0218031243259267,0.992087955813919
"1656","LOC111136968",-0.882693576567407,0.510896987036328
"1657","LOC111132332",-0.745617954279958,0.674727919102509
"1660","LOC111115999",0.903401229575229,0.58045641543471
"1663","LOC111106766",0.235810671727139,0.950802046172927
"1664","LOC111138213",-0.706160645296168,0.782308924086989
"1665","LOC111138249",0.722526634797972,0.715791735343655
"1666","LOC111138235",-0.0379479461516672,0.974063130808534
"1674","LOC111134997",0.321751186454589,0.763008661095952
"1678","LOC111124684",-0.0692845541397028,0.950060709825387
"1679","LOC111124723",1.6225941843072,0.714932734750217
"1680","LOC111124695",-0.185903586080851,0.836957464076395
"1681","LOC111101916",0.0978415419759708,0.935648022311153
"1682","LOC111101925",-0.364070654304003,0.887494432905521
"1683","LOC111131806",-0.22786961500588,0.864613138246829
"1709","LOC111110636",0.978473878658555,0.0397833276877983
"1710","LOC111110658",-0.110131202145125,0.91377887135892
"1711","LOC111106788",-0.821867988681395,0.831744564093215
"1713","LOC111128016",-0.0365300587821894,0.98867184352734
"1714","LOC111124619",-0.180849116666133,0.892087328188017
"1715","LOC111123898",-0.434297271630838,0.751702008769873
"1722","LOC111136710",0.613399943112628,0.438604210638817
"1723","LOC111136729",0.153456203181265,0.916894339363004
"1725","LOC111103474",0.460225819776219,0.80371787212888
"1727","LOC111127799",2.41720379928182,3.84277773164874e-06
"1728","LOC111126137",-0.195284348937391,0.871435180665302
"1737","LOC111113188",0.158591613886929,0.943218961517086
"1738","LOC111132922",-0.984229984889181,0.184127348127888
"1739","LOC111133016",-0.168032627299151,0.948062511794469
"1741","LOC111114715",-0.287978948126532,0.901495636463306
"1753","LOC111112909",-0.351195130636052,0.82702926152603
"1757","LOC111124350",2.94569805048035,0.0229126253563256
"1758","LOC111124596",0.438499600965184,0.355727358279793
"1767","LOC111114027",0.0804517443451785,0.982209159886736
"1771","LOC111112959",-0.778684182454634,0.758677415730177
"1775","LOC111135369",-1.71415118301034,0.471601775697411
"1777","LOC111135364",-0.57406525834235,0.871435180665302
"1778","LOC111127110",4.19784431132228,0.0750392160110912
"1784","LOC111123994",0.27440936572831,0.792185477523131
"1789","LOC111102815",-0.0666475221346919,0.979003436315194
"1791","LOC111104504",0.553589896932638,0.153605873792286
"1795","LOC111124361",2.60064051650405,0.0012020270649532
"1798","LOC111126518",0.870281209164432,0.134122155978159
"1805","LOC111130213",-0.830175681517077,0.817704476109063
"1816","LOC111126467",-0.332789017034931,0.911015109714968
"1818","LOC111126458",-0.280042911838744,0.870492186188529
"1819","LOC111126456",-0.371336408878704,0.66019708526484
"1820","LOC111125294",-0.598136695984942,0.298403181247249
"1832","LOC111123629",-0.164801147660407,0.963811812490944
"1837","LOC111135226",0.272572445585769,0.858057844722211
"1838","LOC111135217",0.277728838124694,0.896338835872479
"1844","LOC111137315",0.302363122807459,0.93703490433755
"1846","LOC111109819",0.260196904992881,0.79769923276187
"1847","LOC111101648",-0.124165609602614,0.972169874537056
"1853","LOC111129693",-0.283223650680558,0.407842133482581
"1855","LOC111100585",-0.31612954746244,0.881611906343417
"1856","LOC111109659",-0.651125256367548,0.662666961607331
"1861","LOC111124836",1.33398916740912,0.0214306528000828
"1877","LOC111124308",0.686920254060061,0.787406268117581
"1879","LOC111124297",1.20627318467756,0.0853462834367319
"1881","LOC111103647",-0.0991717266767459,0.952115077584235
"1888","LOC111115300",-0.246676285228577,0.885527485970946
"1890","LOC111101291",-0.684133248120564,0.681104435990949
"1896","LOC111128122",2.68289109943774,0.0166807584772567
"1917","LOC111120514",-0.209895191494934,0.963811812490944
"1919","LOC111125201",-0.353995326952731,0.843349191810831
"1921","LOC111125239",0.125814368732683,0.951687451964004
"1933","LOC111135788",0.809295394532361,0.0483057662308476
"1934","LOC111127397",-0.235468376964578,0.631766753123846
"1937","LOC111124262",-0.466714489446883,0.521865043542542
"1939","LOC111125544",0.385518506767073,0.690470595992455
"1942","LOC111128589",-0.324636997810242,0.834305529801263
"1945","LOC111128582",1.11604388954014,0.0666716950400084
"1951","LOC111133577",-0.397225172370842,0.887494432905521
"1952","LOC111135381",-0.303439220191506,0.73995681342672
"1954","LOC111104835",0.565909490946817,0.148277614550689
"1956","LOC111112925",-0.329077784228642,0.901503153180369
"1957","LOC111124544",0.294687230169925,0.701924485773271
"1960","LOC111128534",1.11371385778223,0.0490317460360796
"1962","LOC111106966",-0.0195766311842913,0.995477570129189
"1963","LOC111128436",0.582586966811679,0.282841952554505
"1967","LOC111128517",1.38015352860611,0.716960341773416
"1975","LOC111133500",-0.0687478186568706,0.925326641901515
"1977","LOC111127289",0.821892143240566,0.325802388678459
"1978","LOC111136152",-0.24262484439782,0.931029666276325
"1979","LOC111136106",0.913913921920537,0.0166807584772567
"1980","LOC111136284",-0.237255241578946,0.899782036715195
"1981","LOC111132803",0.277531028070469,0.907171209195552
"1982","LOC111132815",0.105876603807992,0.86236918446115
"1984","LOC111102833",0.142657891381989,0.918680972152869
"1985","LOC111102943",-0.372598156681112,0.893205528296393
"1986","LOC111106973",-0.0378443395662059,0.994782439426491
"2003","LOC111102020",-0.835871962567659,0.767647825307977
"2006","LOC111125905",0.67515855791131,0.0864145544125357
"2008","LOC111125944",0.227749069962136,0.904833248245371
"2012","LOC111125972",0.546767504581642,0.86236918446115
"2013","LOC111125946",-0.609735358845102,0.662853710712022
"2016","LOC111125951",0.715006983998425,0.739792639640912
"2021","LOC111099174",0.250932517623658,0.829517501027166
"2028","LOC111120136",0.517583390093782,0.833802856071484
"2029","LOC111120143",-0.433705233360567,0.697455230719319
"2047","LOC111131167",-0.892930545185875,0.460071580306274
"2081","LOC111129968",-0.883845216069648,0.898295671335662
"2084","LOC111129469",-0.237888503630335,0.847105644858205
"2093","LOC111101050",3.63833942517538,5.8438425756042e-07
"2094","LOC111122072",0.147289192100486,0.670918384679542
"2097","LOC111113370",-0.0898904914961878,0.982209159886736
"2099","LOC111100699",-0.00567950793745241,0.999834709347722
"2103","LOC111105066",0.0663704476827241,0.982209159886736
"2106","LOC111100581",-0.0328521662413714,0.988325814483224
"2150","LOC111134008",1.25979825906835,0.043943637665872
"2156","LOC111114684",-0.501605603908059,0.867496967469439
"2157","LOC111107175",1.62608645683459,0.28507674967206
"2158","LOC111124518",-0.573857355935419,0.77426038151459
"2159","LOC111128041",0.245694275597694,0.716421358639043
"2162","LOC111099941",0.165096943206004,0.903221219456411
"2164","LOC111109410",0.814664611377383,0.0676317272668399
"2171","LOC111136189",-0.0102468079539708,0.999062521147285
"2178","LOC111122852",2.2981381536508,6.52731271243905e-06
"2179","LOC111122896",0.828905594376942,0.653193932995591
"2180","LOC111138026",0.33012761004867,0.763932219246387
"2184","LOC111107188",-0.200276286673666,0.978251671710111
"2189","LOC111129122",0.318609674387487,0.939343912716868
"2202","LOC111099887",0.792424217158707,0.559543134966857
"2223","LOC111110475",0.49148745022174,0.446603812434932
"2225","LOC111118312",-0.584025132776714,0.828167869886593
"2226","LOC111138159",-0.20809008533823,0.815656002273722
