Symbol,log2fc
LOC111123293,0.00689697568080805
LOC111126536,NA
LOC111127019,0.230195472709769
LOC111125081,-0.251069322889779
LOC111125083,0.0980054536344627
LOC111127084,-0.041399990868999
LOC111127085,0.0235475561919994
LOC111122848,-0.292952294970161
LOC111125479,-0.2054070602713
LOC111126006,-0.258458114206878
LOC111126005,0.214630791413735
LOC111126009,-0.00253315048869103
LOC111126008,0
LOC111123796,-0.378607356888626
LOC111123797,NA
LOC111122875,0.290915164439805
LOC111125480,0.189114577933308
LOC111125482,NA
LOC111125481,0.805787841188553
LOC111127391,0
LOC111126676,-0.65125408687875
LOC111123406,-0.024852902314411
LOC111123407,0.583536594868621
LOC111123408,NA
LOC111127244,-0.299952034247821
LOC111124285,NA
LOC111126235,NA
LOC111126236,NA
LOC111126234,0.184462119614324
LOC111124988,-0.417249920343119
LOC111124989,-0.126518570001649
LOC111126554,NA
LOC111126555,-0.0236648868998471
LOC111124286,NA
LOC111124287,NA
LOC111124288,0.0440136873675923
LOC111124584,0.379836603310632
LOC111124583,0.0633595970039131
LOC111123248,0.788033541747739
LOC111125304,-0.599096396925664
LOC111127452,0.0392013350985817
LOC111127007,-0.236321109236496
LOC111127536,-0.0180084507712768
LOC111125431,0.468042701724865
LOC111125429,0.0334822174887644
LOC111125428,-0.253090053486826
LOC111125379,0.0765963904705086
LOC111123360,NA
LOC111125320,-0.196602809532897
LOC111125324,NA
LOC111125323,0.0126073024051025
LOC111126197,0.353181677930041
LOC111125797,0.114103281295254
LOC111123894,-0.024852902314411
LOC111123899,NA
LOC111123895,-0.502650387310804
LOC111123896,-0.0405708339644339
LOC111123897,0.322485608275776
LOC111124289,NA
LOC111126890,0.35359764356431
LOC111124291,NA
LOC111123362,NA
LOC111126906,NA
LOC111126905,NA
LOC111126300,0.0664341901185115
LOC111125001,-0.275343307070871
LOC111122738,0.174616377315656
LOC111123785,0
LOC111123784,0.456427988838885
LOC111125107,-0.484823027989522
LOC111126803,-0.00350481713737817
LOC111126802,-0.0164351582311561
LOC111126804,0.0300762780745748
LOC111126179,0.10146019665284
LOC111122581,0.183654917445713
LOC111125280,0.376957464746655
LOC111125042,-0.0614158568727566
LOC111126101,NA
LOC111123822,0.0282377560061488
LOC111125206,0.269454368425597
LOC111124614,0.0870485576667343
LOC111124615,-0.0275410428484698
LOC111124613,0.49701967525971
LOC111126331,0.603888310008987
LOC111123421,0.448626184707923
LOC111123331,NA
LOC111126991,0.0598542024164498
LOC111123490,NA
LOC111125293,-0.197030349333663
LOC111123695,0.424299293611346
LOC111123694,0.416319913726926
LOC111126818,-0.00916476771278623
LOC111125999,0.398369514715086
LOC111124292,-0.00857593059518913
LOC111125043,0.032288498716264
LOC111125045,0.0534254432650566
LOC111125046,-0.0486115559357652
LOC111122567,NA
LOC111126288,-0.0351268049608928
LOC111124293,NA
LOC111123091,0.175483031784287
LOC111123090,-0.561466532688092
LOC111122957,-0.00857593059518912
LOC111122958,-0.0666698296015966
LOC111122956,NA
LOC111124655,-0.69854177371406
LOC111124656,-0.0400316851751456
LOC111123400,0.0345039067248688
LOC111125643,0
LOC111126068,-0.614145229664287
LOC111123965,-0.113871449415409
LOC111123966,-0.399912313924454
LOC111123969,NA
LOC111123968,0.0562401526392326
LOC111127242,-0.655219340638902
LOC111126209,-0.499655388175122
LOC111123033,NA
LOC111122969,-0.48163670434238
LOC111125478,0.0967793232304039
LOC111127525,0.32685631102544
LOC111126333,-0.385567171646226
LOC111123575,0.581334583910774
LOC111126537,0.00689697568080805
LOC111126669,0.305605859200905
LOC111123571,-0.164758121713861
LOC111126424,-0.0523549593415701
LOC111126737,0
LOC111126736,NA
LOC111126738,0.0986101664472374
LOC111124903,NA
LOC111123061,0.141241864271952
LOC111124294,0.0738155786139045
LOC111127372,-1.19361917572266
LOC111126883,0.0453078760614605
LOC111126882,-0.215556541813398
LOC111124669,0.894278862030256
LOC111127338,0.00814533905077255
LOC111122588,0.0233962421741775
LOC111124295,0.371136008814183
LOC111126895,0.0235475561919994
LOC111122961,NA
LOC111126220,-0.00916477735223774
LOC111123776,NA
LOC111125238,-1.08095165199525
LOC111125240,-0.357313019242772
LOC111125241,-0.0304585901317885
LOC111126298,0.370294327979272
LOC111122743,NA
LOC111122727,-0.0688875498086805
LOC111126557,NA
LOC111126152,0
LOC111126992,0.0235475561919994
LOC111123030,NA
LOC111124296,NA
LOC111127243,NA
LOC111126297,0
LOC111122809,NA
LOC111123683,NA
LOC111126032,0.00909973455868347
LOC111126329,NA
LOC111127514,0.0235475561919994
LOC111123525,NA
LOC111123734,-0.719238311317193
LOC111123735,-0.188008889920165
LOC111122640,NA
LOC111122642,0.0749047966790201
LOC111122641,-1.33801208499101
LOC111122643,NA
LOC111126677,NA
LOC111127518,0.500964042957077
LOC111127517,0.249103852913619
LOC111126447,0.840855625992716
LOC111125286,0.0105700508803308
LOC111125287,0.0506708192551919
LOC111126187,0.205266923172557
LOC111126188,0.305055624218561
LOC111126186,-0.50856767630847
LOC111126661,0.571413003456634
LOC111126455,0.326693619159279
LOC111126459,NA
LOC111124298,NA
LOC111126457,0
LOC111122655,-0.160411095475204
LOC111122654,-0.328530305650082
LOC111127180,NA
LOC111126391,-0.0408186444255485
LOC111126392,0.0498601286938942
LOC111124299,-0.0149196123134931
LOC111122519,-0.380334775441294
LOC111122837,0.13502919960123
LOC111122840,0.74009206721917
LOC111123850,0.00815939680104885
LOC111123851,NA
LOC111123852,-0.561931450323842
LOC111125757,NA
LOC111126295,NA
LOC111123549,-0.630455324935697
LOC111123882,0.0661065488259582
LOC111123883,-0.0961308136683283
LOC111126538,0.0235475561919994
LOC111126156,-0.779693051247576
LOC111122990,NA
LOC111124300,-0.695850841602822
LOC111122876,0
LOC111125328,-0.632634067896925
LOC111127124,-0.0983483531158026
LOC111123142,0.0337788272848768
LOC111123328,-0.10234964933596
LOC111127013,NA
LOC111127014,-0.076873563677998
LOC111127219,0.0841310214083642
LOC111124011,-0.153259629269731
LOC111122853,0.383993988788543
LOC111126375,-0.748346287173058
LOC111126203,-0.265537070277948
LOC111126204,-0.0119945421973693
LOC111126996,0.888617302355805
LOC111126995,-0.0486118085358034
LOC111127157,NA
LOC111127534,NA
LOC111127535,NA
LOC111122510,NA
LOC111122532,NA
LOC111124468,0.0232548947805334
LOC111124471,-0.0233694359485887
LOC111124475,NA
LOC111124473,0.00846127673612045
LOC111124470,-0.152419984734638
LOC111124472,0.426447335032747
LOC111124466,0.0336578211507526
LOC111124469,0.0235475561919994
LOC111125962,-0.338978152833054
LOC111125993,NA
LOC111125981,NA
LOC111125947,0.13502629307579
LOC111124301,-0.435333466615483
LOC111125991,0.144035066503849
LOC111125961,-0.145748528223562
LOC111124302,NA
LOC111125973,-0.385417324627668
LOC111125975,-0.00871172337016192
LOC111125977,NA
LOC111125979,NA
LOC111125976,-0.0325175907033985
LOC111125948,-0.446105932124347
LOC111125988,-0.492835190571078
LOC111124303,NA
LOC111125960,-0.489243911294163
LOC111125967,0.524388295328569
LOC111125963,-0.274649343668659
LOC111125950,0.795774498829524
LOC111125958,0.536698133087448
LOC111125984,0.539283413107229
LOC111125982,0.0694081014961271
LOC111125974,-0.296438676620955
LOC111125987,0.016680278293467
LOC111125971,-0.0386234221505127
LOC111125965,-0.00857593059518912
LOC111125970,0.0213073800366188
LOC111125969,0
LOC111125968,0
LOC111125985,0.0231395917049874
LOC111125956,0.0585196442641479
LOC111125989,-0.00910480236604828
LOC111125942,-0.104379539081043
LOC111125955,0.139857132356533
LOC111125957,-0.237229888345829
LOC111125983,0
LOC111125949,0.135189755330385
LOC111125978,0
LOC111125992,NA
LOC111125966,-0.62619483131683
LOC111125986,-0.0101558333455635
LOC111125952,-0.628723410776805
LOC111125954,-0.648686655173816
LOC111125953,0.33643071852065
LOC111125945,0.267248173825693
LOC111123680,NA
LOC111122714,NA
LOC111126276,-0.0944561321303067
LOC111126782,NA
LOC111124576,0.00766832858517515
LOC111124575,0.245614707164598
LOC111123624,-0.338376948567409
LOC111125310,-0.411285501242149
LOC111125311,0.270661065248896
LOC111124902,0.299259667915022
LOC111123874,-0.0551086629894958
LOC111124304,-0.487923344553869
LOC111123876,NA
LOC111123877,-0.167194093477736
LOC111123192,-0.503822324102518
LOC111123191,NA
LOC111126037,NA
LOC111123097,0.0220472113469902
LOC111123151,0
LOC111123990,0.0843542469512897
LOC111123989,-0.0356462621654173
LOC111125223,0.384993073392838
LOC111126698,0
LOC111125040,0
LOC111125041,-0.493335700366289
LOC111125790,-0.245830424924052
LOC111125789,NA
LOC111124305,0.0386531563442522
LOC111125539,-0.0939497141340846
LOC111126510,NA
LOC111126508,0.232676830213549
LOC111126511,0.186946884700737
LOC111127466,0.433504424526022
LOC111127468,-0.0164804529153447
LOC111127465,-0.450757412093689
LOC111124635,-0.133190987250157
LOC111124636,NA
LOC111122566,-0.404872631472343
LOC111126728,0.45103678847577
LOC111124306,0.676137435810282
LOC111123594,0.124448691108461
LOC111124307,-0.0111105096600138
LOC111126768,-0.186038768669739
LOC111126217,NA
LOC111125205,-0.390672272967078
LOC111123983,0.130365668952149
LOC111123982,0.113659405399667
LOC111123985,NA
LOC111123987,0.257405231345115
LOC111123988,0.0231395917049874
LOC111123986,-0.0505285873827672
LOC111126765,0
LOC111125769,0.00754054345918004
LOC111125214,0.181502477244529
LOC111125808,-0.418993266690575
LOC111125809,-0.693069043561723
LOC111125427,0.40817737121741
LOC111127173,-0.073618742499844
LOC111126579,0.399635401522587
Trnat-ugu,NA
LOC111124751,-0.737228009717689
LOC111124750,-0.149079417397534
LOC111126432,0.0577421290520662
LOC111126433,0.0149097645095586
LOC111126863,-0.218228394740503
LOC111123588,-0.372604599994594
LOC111123586,-0.336574512945369
LOC111123591,NA
LOC111123587,NA
LOC111123589,0.0392013350985817
LOC111123590,-0.0848205424562241
LOC111124526,-0.390398688637901
LOC111124527,-1.02945943841309
LOC111124525,-0.145298957351209
LOC111122491,-0.30179988583819
LOC111125455,0.241954473185347
LOC111122562,0.0235475561919994
LOC111126418,NA
LOC111126417,-0.0734726482293675
LOC111125904,0.0706312739654934
LOC111125910,NA
LOC111123241,-0.275677003893757
LOC111123240,-0.250171473453382
LOC111126021,NA
LOC111123143,-0.221293925690531
LOC111122584,NA
LOC111127494,NA
LOC111126386,0.121065430476751
LOC111127495,-0.125768939832332
LOC111123088,-0.00878674095998628
LOC111122662,NA
LOC111127291,NA
LOC111127421,NA
LOC111127253,NA
LOC111126705,NA
LOC111126973,NA
LOC111125918,-0.0686247709793581
LOC111125289,-0.00857593059518912
LOC111125123,0.216249467211064
LOC111126513,NA
LOC111126512,NA
LOC111125811,0.0153280181056983
LOC111125814,1.0451105688652
LOC111125815,-0.220574216328282
LOC111122699,0
LOC111124309,NA
LOC111127470,-0.0482156256168934
LOC111123098,NA
LOC111123491,0.72491628910373
LOC111124725,0.118512092279207
LOC111126200,0.129984910894043
LOC111124692,-0.00430570157857427
LOC111126376,-0.0115874895548185
LOC111124310,NA
LOC111122574,0
LOC111126274,NA
LOC111122551,-0.0539535060371433
LOC111122552,NA
LOC111122550,0.493033114331637
LOC111125329,0.0515145801545301
LOC111123643,0.135579913675923
LOC111124311,0.859250667787736
LOC111124875,0.893940016941683
LOC111122773,0.361954046300173
LOC111125576,-0.0944186241489611
LOC111125664,0.437895865627323
LOC111126975,1.31758343206084
LOC111127339,-0.118844340517918
LOC111124497,NA
LOC111123518,NA
LOC111124312,0.00767724298275961
LOC111123517,-0.0137969814014135
LOC111127187,NA
LOC111123540,0
LOC111125404,0.105826555754655
LOC111127095,-0.0454052785190399
LOC111127096,-0.308441311683078
LOC111126534,NA
LOC111127055,NA
LOC111127475,-0.0221788024044299
LOC111125560,0.00644023616136849
LOC111126439,0.279935788074595
LOC111127562,0.0197116205192333
LOC111127199,NA
LOC111124313,NA
LOC111125130,0.186997161084632
LOC111125131,0.0373636998714623
LOC111123873,-0.0642437972782959
LOC111123872,-0.407869084310327
LOC111125457,0.618990453215281
LOC111125456,NA
LOC111122612,0.799889727925261
LOC111126608,0.144211015350947
LOC111126609,-0.735473064081297
LOC111127026,-0.801761668170255
LOC111126942,-0.109277554948801
LOC111124314,0.171476005678466
LOC111122630,0.0235475561919994
LOC111122629,0.242765727893319
LOC111126347,-0.0255056294225867
LOC111126348,NA
LOC111126526,0.031453574408822
LOC111122645,-0.0220487229874553
LOC111124315,0
LOC111124612,-0.0470270476034005
LOC111126336,0.253666192459468
LOC111123409,NA
LOC111125059,0.0482999855150264
LOC111125034,0
LOC111124316,0.145746887030787
LOC111126406,-0.0273470436959601
LOC111126871,-0.00849364970116859
LOC111126631,NA
LOC111127087,NA
LOC111127088,NA
LOC111125098,NA
LOC111125095,-0.194024806761876
LOC111125097,-0.0782709876346357
LOC111124317,NA
LOC111124319,-0.048071332579263
LOC111125396,0.293168687578327
LOC111125397,0
LOC111125399,0.0235475561919994
LOC111125400,NA
LOC111125398,0.00767724298275961
LOC111126892,NA
LOC111124320,NA
LOC111124321,NA
LOC111123473,NA
LOC111123471,0.246584666461113
LOC111124616,0
LOC111124322,-0.807062812430992
LOC111122703,-0.375953794417567
LOC111122702,0.0235475561919994
LOC111122700,0.355677153169624
LOC111122701,0.00689697568080805
LOC111124323,NA
LOC111125117,-0.794827834482597
LOC111124324,NA
LOC111122628,NA
LOC111124325,-0.421305832227953
LOC111124326,NA
LOC111126020,0.0341957780777182
LOC111123840,0.00827122888199706
LOC111123843,-0.377500790146518
LOC111123841,-0.511133297307152
LOC111123836,-0.0923976994760633
LOC111123842,0.0448136466394154
LOC111123839,NA
LOC111123844,0
LOC111123837,0.0558303411008382
LOC111122998,0.183602823019718
LOC111123001,NA
LOC111126223,0.0200544651392998
LOC111126224,NA
LOC111122836,-0.142635286943162
LOC111127278,0.0130762209307869
LOC111126967,-0.01088722000485
Trnas-uga_1,NA
LOC111125225,0.228068157236306
LOC111124327,0.633888081722401
LOC111122970,-0.327147552915005
LOC111127477,0.464441397662826
LOC111124849,0.386817781023755
LOC111127457,NA
LOC111126630,NA
LOC111123203,-0.959755277866055
LOC111126195,NA
LOC111124754,0.00767724298275962
LOC111124752,0.103681599735659
LOC111124753,0.0487002908667821
LOC111127142,0.204631499876818
LOC111126104,-0.120420049849655
LOC111125838,-0.953783294077404
LOC111125837,-0.291146992100918
LOC111123581,-0.217515674026759
LOC111124328,0.0477919865926741
LOC111122789,NA
LOC111123889,NA
LOC111123674,NA
LOC111123675,0.0352274469140523
LOC111125488,0.0902424635456636
LOC111123956,-0.00486452321715999
LOC111123955,0.190494689092209
LOC111123743,-0.178524974518315
LOC111123741,NA
LOC111123742,NA
LOC111122834,0.00495123373358047
LOC111122559,-0.00359431122487058
LOC111126363,-0.573028286985195
LOC111127478,-0.160327941402314
LOC111123154,NA
LOC111126078,-0.753348816993137
LOC111126149,-0.0799835640778645
LOC111126494,-0.0132947685312984
LOC111125142,0.155625502755884
LOC111125141,0.183248042957482
LOC111125562,0.373630532841115
LOC111126377,0.0713278982286029
LOC111125853,-0.0408408641911824
LOC111127001,-0.230008245104221
LOC111124843,-0.584933312464126
LOC111127482,-0.0288796716538095
LOC111127407,0.0392013350985817
LOC111127379,NA
LOC111126384,0.088735931122692
LOC111124330,NA
LOC111125932,0.11740319399232
LOC111123041,0.00695694129712875
LOC111127392,NA
LOC111126314,-0.464916240548425
LOC111122984,-0.416230719436411
Trnat-ggu_7,-0.129099042361551
Trnat-ggu_8,0.304515939236966
LOC111122794,-0.473190105591997
LOC111126491,0.0235475561919994
LOC111124724,0.660229077351126
LOC111122846,0.120271918279643
LOC111126040,NA
LOC111126989,NA
LOC111126332,NA
LOC111127374,NA
Trnag-gcc_16,-0.00857593059518912
LOC111125209,-0.00378991269160305
LOC111126482,0.0923028450822805
LOC111126013,0.0235475561919994
LOC111127659,-0.0792567281351629
LOC111127559,0.218193805062744
LOC111122979,-0.0234613033990566
LOC111123075,0.143349186755864
LOC111123073,NA
LOC111123072,-0.241078008619867
LOC111123076,-0.415474084733216
LOC111124894,0.496376713197483
LOC111124895,-0.148175433434796
LOC111125854,0.198004092684107
LOC111123682,-0.0853401887869804
LOC111123681,NA
LOC111126868,0.0235475561919994
LOC111122537,NA
LOC111126087,0.442401895060614
LOC111126506,0.500806788862464
LOC111127361,-0.121256501109368
LOC111125432,-0.0126939256922439
LOC111126531,-0.0115465903499838
LOC111127196,0.0587753511493231
LOC111127195,-0.0295600244762031
LOC111126746,-0.00762014370945863
LOC111125875,0
LOC111125877,-0.326049304363765
LOC111125874,NA
LOC111125876,-0.0587686385560029
LOC111124838,0.299798197382318
LOC111127202,0.202111399697159
LOC111122880,-0.253383516167125
LOC111126644,-0.0243955371162619
LOC111122646,0.0925520465949938
LOC111127479,0.0102061702576179
LOC111126846,NA
LOC111125826,-0.0387614869471994
LOC111127493,NA
LOC111125386,0.0978649653677255
LOC111125941,-0.445138063928775
LOC111123010,-0.300427538051277
LOC111126163,0.198968942925495
LOC111126162,0.00495123373358046
LOC111124331,NA
LOC111122663,0.00694508000538712
LOC111126403,NA
LOC111123689,0.0448871185334017
LOC111127158,-0.0124766226043519
LOC111125720,0.123788675629808
LOC111123208,-0.0609525290164833
LOC111123207,0.26044459735595
LOC111122847,NA
LOC111126164,-0.273803026486412
LOC111125897,0.021651128919884
LOC111125890,0.901747119199454
LOC111125893,NA
LOC111125894,NA
LOC111125892,NA
LOC111125895,NA
LOC111125891,0.0833643286774446
LOC111123526,-0.447532511707674
LOC111126373,NA
LOC111126369,-0.136211752726711
LOC111126372,-0.424790050383152
LOC111126371,0.0989079683197561
LOC111126370,0.0551432486485834
LOC111126368,0.0280095940551207
LOC111126053,0.488867977028041
LOC111125820,-0.156246358497289
LOC111125567,-0.143103952612523
LOC111126505,0.536883980792404
LOC111125668,-0.0290146689527389
LOC111126103,NA
LOC111126277,-0.125327214029568
LOC111126278,NA
LOC111126279,NA
LOC111124746,1.35476325241848
LOC111124745,0.228630671411156
LOC111123236,0.111601968043941
LOC111126917,-0.606540409480393
LOC111126091,0.0235475561919994
LOC111124332,0.0387036839971571
LOC111122706,0.0587786159142759
LOC111123952,-0.322906402486467
LOC111123951,0
LOC111126735,0.012847425991517
LOC111125864,0.27834297435301
LOC111125866,NA
LOC111125911,-0.238797871083815
LOC111126548,-0.740942546047855
LOC111124333,NA
LOC111127106,-0.867216884555472
LOC111127089,-0.0831926305054582
LOC111126979,-0.533917514695172
LOC111122962,-0.250218945819226
LOC111122963,-0.278500305281286
LOC111126289,0.108556490837871
LOC111126918,-0.550356834879599
LOC111126919,NA
LOC111122669,0.231840762286135
LOC111125232,-0.615948590325066
LOC111125233,NA
LOC111125210,-0.758680054498719
LOC111125211,-0.64728751332393
LOC111126292,NA
LOC111126291,NA
LOC111126968,-0.0183885311581784
LOC111127103,0.897783801937096
LOC111122819,-0.00916930857485626
LOC111126051,-0.360527310119422
LOC111124021,0.631294721025128
LOC111124022,NA
LOC111124334,0.415164887284981
LOC111127008,0.559388977846942
LOC111122725,0.132210557538348
LOC111122614,0.00943787460632313
LOC111122634,0.0069647457247989
LOC111126722,0
LOC111126721,-0.0453435968171425
LOC111122707,-0.449560660453699
LOC111124704,-0.448162633056361
LOC111124703,-0.0542744305019234
LOC111125846,0.183824611891219
Trnat-ggu_9,NA
Trnat-ggu_10,NA
LOC111124634,-0.348902973107348
LOC111127060,0.112977958858271
LOC111124657,0.516235122319087
LOC111122815,0.0254974153443868
LOC111122814,NA
LOC111122817,-0.00857593059518912
LOC111127364,NA
LOC111125402,-0.179115993605176
LOC111125403,NA
LOC111125401,0.0212958651067482
LOC111123214,0.0757735511695277
LOC111127288,1.28101847913204
LOC111125621,0.719375655155656
LOC111125622,-0.592192233178771
LOC111124335,0.51869844146938
LOC111126943,NA
LOC111125805,NA
LOC111124651,-0.0690555663692351
LOC111124654,0.288159604339051
LOC111124653,-0.106387560290725
LOC111126836,0.332602539174072
LOC111124336,0.993260365116694
LOC111126837,0.0252065157858065
LOC111126835,-0.326075840866703
LOC111125765,-0.00977000937937465
LOC111125766,-0.0913475442429758
LOC111123677,NA
LOC111123361,NA
LOC111124337,-0.0139531038077622
LOC111123542,NA
LOC111124338,NA
LOC111127667,NA
LOC111123527,-0.356202642434584
LOC111127247,0.372352359674557
LOC111124631,-0.371941917576438
LOC111126192,-0.180784114609387
LOC111125100,0.138849626084022
LOC111124168,0.352805801203585
LOC111127422,0.317152487165742
LOC111122600,NA
LOC111124339,-0.00871172337016191
LOC111123780,NA
LOC111123778,0.0319879545413758
LOC111123781,0.0680718703537657
LOC111123779,-0.177913974984452
LOC111123783,NA
LOC111123782,NA
LOC111124341,0
LOC111123814,NA
LOC111124342,-0.234361613238632
LOC111127067,0.258430414817114
LOC111123867,NA
LOC111123854,-0.211389605992023
LOC111123859,NA
LOC111123861,0.388866769667352
LOC111123856,0.308234622177072
LOC111123864,0.335703269790801
LOC111124343,0.37586717217118
LOC111123857,0.0473785876085775
LOC111123865,NA
LOC111123866,NA
LOC111123858,-0.0557505839606491
LOC111124344,NA
LOC111123863,0
LOC111123855,0.07679319109892
LOC111123860,NA
LOC111124345,0.0667045034188764
LOC111126177,0.287879512832149
LOC111126080,0.209548162593644
LOC111126082,0.0534254432650566
LOC111126081,0
LOC111126055,0.0429415726559196
LOC111126050,0.0504888502468725
LOC111122967,NA
LOC111123102,-0.490074120042431
LOC111125572,0.240017898618484
LOC111125573,-0.517627716764407
LOC111125574,-0.178412049440248
LOC111125807,0.828830663454208
LOC111126107,0.552667455866546
LOC111126106,-0.608879598886623
LOC111127245,0.0986920036092325
LOC111126100,0.007275002433608
LOC111122867,-0.067414553025807
LOC111123583,-0.143645451437132
LOC111123288,NA
LOC111126132,NA
LOC111125132,-0.20209019497078
LOC111125133,-0.656792546833207
LOC111124346,0.793498025596194
LOC111125189,NA
LOC111125188,NA
LOC111122988,NA
LOC111127415,0.0382545988419958
LOC111124347,NA
LOC111124348,0.166911755662628
LOC111127021,0.0384744142191883
LOC111127022,-0.102579079649804
LOC111125198,0.0217174526138283
LOC111125202,-0.0260011056121253
LOC111125199,0.106656527642564
LOC111124349,-0.23024394594866
LOC111125203,0.142825223187584
LOC111124649,-0.558366950445881
LOC111123535,0.414045169880199
LOC111127277,-0.0248426672899925
LOC111124758,-0.134995871641081
LOC111124759,0.920471128457884
LOC111124757,0.0213166821731522
LOC111127138,0.0361150225697595
LOC111123885,0.230361800648828
LOC111123886,0
LOC111124351,-0.00769517680062702
LOC111123845,0.42613976249692
LOC111123198,-0.542161704831563
LOC111123199,-0.448036843113026
LOC111123336,0.000206527761706478
LOC111125459,-0.318444322700033
LOC111124352,NA
LOC111124353,NA
LOC111124354,NA
LOC111122684,NA
LOC111126123,-0.515166336680801
LOC111125061,0.0231395917049874
LOC111122527,-0.13216774272927
LOC111125297,-0.120114848216729
LOC111125298,-0.106817595587335
LOC111125801,-0.191855310562255
LOC111125779,-0.407282372906707
LOC111124743,0.00328126430704194
LOC111124744,NA
LOC111124742,0
LOC111123666,-0.121184411537752
LOC111123665,0
LOC111126118,NA
LOC111126117,0.0392013350985817
LOC111122902,0.169467125828233
LOC111124916,0.11621514347121
LOC111124915,NA
LOC111127399,0.0392013350985817
LOC111127513,0.12759284710005
LOC111124355,0.0177060570174465
LOC111123467,NA
LOC111123515,NA
LOC111123081,0.0740530666535185
LOC111125385,NA
Trnar-acg,NA
LOC111125384,-0.0804389637550997
LOC111123998,0.338201379465767
LOC111124000,0.421253782024155
LOC111123999,-0.183511601524988
LOC111122739,-0.0348229514225778
LOC111122649,0.171660765053754
LOC111122652,0.102643994817549
LOC111122651,-0.914736593442434
LOC111122650,0
LOC111123792,-0.00838450041083467
LOC111124676,0
LOC111124674,1.58996000298348
LOC111124675,0.019575605817602
LOC111124019,-0.0515601105634335
LOC111125291,NA
LOC111125290,0.00603516179702451
LOC111123938,-0.152996338911571
LOC111126131,-0.276709684434182
LOC111127058,-0.0254075810114117
LOC111123768,NA
LOC111123217,0
LOC111126612,0.0235475561919994
LOC111127484,NA
LOC111127189,NA
LOC111124356,0
LOC111126316,-0.317069383010486
LOC111126330,-0.00852380231030057
LOC111122728,0.0125260252933959
LOC111122571,NA
LOC111122573,NA
LOC111122570,-0.183768025573061
LOC111122572,NA
LOC111122569,NA
LOC111126422,NA
LOC111126175,-0.0120395920203186
LOC111123584,-0.0410065099827594
LOC111122921,0.218588419634003
LOC111122922,-0.0933989866748934
LOC111126398,0.152809083770039
LOC111124872,-0.2403597229204
LOC111124873,0.649447539782805
LOC111127442,NA
LOC111127441,NA
LOC111127439,NA
LOC111127440,NA
LOC111127443,-0.0502081057315495
LOC111126830,NA
LOC111126401,0.90018327742906
LOC111125129,-0.140508203334363
LOC111123155,0.449915386272394
LOC111124479,-0.105523520641197
LOC111124482,-0.0709336312764102
LOC111124009,NA
LOC111124008,-0.497356436202458
LOC111124010,NA
LOC111127431,0.0524509122779118
LOC111122933,NA
LOC111126891,-0.119968569991028
LOC111127359,NA
LOC111125342,NA
LOC111125343,NA
LOC111125340,0.245312687060082
LOC111125341,-0.00916476771278623
LOC111126865,-0.203687045988266
LOC111123357,-0.151590789288622
LOC111124357,0.341928051012835
LOC111122871,-0.00910480209646553
LOC111125208,0.0525932254980155
LOC111123069,-0.211015573303987
LOC111123713,-0.46122308474943
LOC111123712,NA
LOC111123708,NA
LOC111123707,NA
LOC111123701,NA
LOC111123711,NA
LOC111123709,NA
LOC111123705,0
LOC111123710,-0.10160214276546
LOC111123706,0.0449864694622433
LOC111123704,0.139349015382758
LOC111123703,0.0231395917049874
LOC111124358,0.335247802566741
LOC111123714,NA
LOC111123702,-0.00957152411059938
LOC111123715,NA
LOC111123700,-0.169237888421384
LOC111127201,0.0710954828574297
LOC111127200,-0.598536222123996
LOC111126231,NA
LOC111126507,NA
LOC111126641,0.279185535200718
LOC111126643,NA
LOC111126642,NA
LOC111123080,NA
LOC111125631,0.661006266573644
LOC111125633,NA
LOC111125632,0.344215828675042
LOC111124700,0
LOC111124699,-0.612463326797997
LOC111124698,1.53294887314282
LOC111126625,NA
LOC111126626,0.470208007374719
LOC111126741,0.021301956477868
LOC111125078,0.158636680657399
LOC111125080,0.0102167315605664
LOC111125077,0.0752507855030524
LOC111125079,NA
LOC111124991,0.641115068843071
LOC111124359,-0.153297697484206
LOC111123804,0.0727584357641157
LOC111123805,0.0235475561919994
LOC111126367,NA
LOC111126339,0.0767807844060879
LOC111124996,NA
LOC111124993,-0.109247228451396
LOC111124995,-0.00850838547133692
LOC111125499,0.297577458128678
LOC111125508,NA
LOC111125510,NA
LOC111125500,NA
LOC111125512,NA
LOC111125514,NA
LOC111125513,NA
LOC111125504,0.187718642624584
LOC111125524,-0.913717574379476
LOC111125502,-0.832794698729051
LOC111125523,NA
LOC111125498,0.626112282027649
LOC111125503,NA
LOC111125520,-0.767224646119315
LOC111125521,-0.308128958389428
LOC111125516,-0.393910127303712
LOC111125517,NA
LOC111125501,0.72126325537445
LOC111125509,0.0404444726837684
LOC111125525,NA
LOC111125515,NA
LOC111125507,0.0235475561919994
LOC111125522,NA
LOC111125519,0.00172004108896603
LOC111125506,NA
LOC111126706,-0.46815663815546
LOC111124667,0.150436433698105
LOC111125326,NA
LOC111126776,0.639554875590858
LOC111126564,-0.0264661469270832
LOC111123325,0.316584705582889
LOC111123964,-0.117676383690474
LOC111124594,-0.16108361037013
LOC111124595,-0.00871173932214066
LOC111124360,-0.0517846766235683
LOC111126893,NA
LOC111123115,-0.0870744828765977
LOC111126692,-0.0425622194565761
LOC111122561,-0.0990041722038942
LOC111122539,-0.465849290376999
LOC111122540,-0.0460047360527206
LOC111123045,0.00593919383654173
LOC111127223,-0.123509399304998
LOC111125883,-0.187514117892643
