Symbol,log2fc
LOC111124317,NA
LOC111124319,-0.305612930725971
LOC111125396,0.306185396394743
LOC111125397,-0.0515108521258175
LOC111125399,0
LOC111125400,NA
LOC111125398,-0.0195787955229834
LOC111126892,NA
LOC111124320,NA
LOC111124321,NA
LOC111123473,NA
LOC111123471,-0.0187992980764538
LOC111124616,-0.0811353147286829
LOC111124322,0.857447759756717
LOC111122703,0.0701281160176467
LOC111122702,0
LOC111122700,-0.715230686566627
LOC111122701,-0.0187985282210318
LOC111124323,NA
LOC111125117,-0.0456468587567723
LOC111124324,NA
LOC111122628,NA
LOC111124325,0.369498962580568
LOC111124326,NA
LOC111126020,-0.151202052577939
LOC111123840,-0.0938789640339157
LOC111123843,0.438185234067993
LOC111123841,0.344099154379802
LOC111123836,0.117313438264068
LOC111123842,-0.0656991603703571
LOC111123839,NA
LOC111123844,0
LOC111123837,0.0841491875316972
LOC111122998,-0.0811745735733989
LOC111123001,NA
LOC111126223,-0.000427304158563272
LOC111126224,NA
LOC111122836,-0.0311916375422582
LOC111127278,-0.0781529869465802
LOC111126967,-0.0661392578006375
Trnas-uga_1,NA
LOC111125225,-0.0320755340032778
LOC111124327,-0.652384271549924
LOC111122970,0.103484847054382
LOC111127477,-0.340224792968434
LOC111124849,-0.244915265551283
LOC111127457,NA
LOC111126630,NA
LOC111123203,0.88104940386473
LOC111126195,NA
LOC111124754,-0.0195787955229834
LOC111124752,-0.0739546755408032
LOC111124753,-0.0166478607492097
LOC111127142,-0.0980198142382725
LOC111126104,0.220213880874262
LOC111125838,0.295707350108667
LOC111125837,0.428794632046916
LOC111123581,0.521627546741595
LOC111124328,-0.0565251034833748
LOC111122789,NA
LOC111123889,NA
LOC111123674,NA
LOC111123675,-0.064968803153096
LOC111125488,-0.0889400342825505
LOC111123956,0.165895526964288
LOC111123955,-0.0936491559355359
LOC111123743,0.254469901545656
LOC111123741,NA
LOC111123742,NA
LOC111122834,-0.0329145296673985
LOC111122559,0.133862590990785
LOC111126363,0.306211406008746
LOC111127478,0.0206312701770154
LOC111123154,NA
LOC111126078,0.636599849670146
LOC111126149,0.054530881755073
LOC111126494,-0.22325573873251
LOC111125142,-0.207979570915414
LOC111125141,-0.35251538930317
LOC111125562,-0.240219177247194
LOC111126377,0.00567079639565185
LOC111125853,-0.144767080109505
LOC111127001,0.153099810547273
LOC111124843,0.463509614059334
LOC111127482,0.0125576472631113
LOC111127407,0
LOC111127379,NA
LOC111126384,-0.151109773317233
LOC111124330,NA
LOC111125932,-0.0671759359188341
LOC111123041,-0.0188584938373525
LOC111127392,NA
LOC111126314,0.385119870693618
LOC111122984,0.170458362819414
Trnat-ggu_7,0.655061474341558
Trnat-ggu_8,0.379556499159553
LOC111122794,0.351947711380052
LOC111126491,0
LOC111124724,-0.793580187776777
LOC111122846,0.0544423778232038
LOC111126040,NA
LOC111126989,NA
LOC111126332,NA
LOC111127374,NA
Trnag-gcc_16,-0.0193873653386289
LOC111125209,-0.162967751227489
LOC111126482,-0.0248827208684548
LOC111126013,0
LOC111127659,-0.0216416875610832
LOC111127559,-0.0326179481683938
LOC111122979,-0.00450199253476146
LOC111123075,-0.537886009129762
LOC111123073,NA
LOC111123072,-0.139981203524811
LOC111123076,0.27659717630295
LOC111124894,-0.173560270397745
LOC111124895,0.0502953194008342
LOC111125854,-0.102918832846775
LOC111123682,-0.297542499860338
LOC111123681,NA
LOC111126868,0
LOC111122537,NA
LOC111126087,-0.516373902667302
LOC111126506,-0.949031972818803
LOC111127361,0.139119074204233
LOC111125432,0.0851540947875701
LOC111126531,0.141626274666263
LOC111127196,-0.102353604166196
LOC111127195,0.0167491239233278
LOC111126746,-0.130814572448512
LOC111125875,0
LOC111125877,0.862093748115376
LOC111125874,NA
LOC111125876,0.0296208300895218
LOC111124838,0.0618016885582066
LOC111127202,-0.208558567900729
LOC111122880,0.466647994621981
LOC111126644,-0.0035677588175561
LOC111122646,0.0132433379257671
LOC111127479,0.568746139603195
LOC111126846,NA
LOC111125826,0.00967495217646036
LOC111127493,NA
LOC111125386,-0.124009415874846
LOC111125941,0.386908948373331
LOC111123010,0.687851320313628
LOC111126163,-0.0191728542377494
LOC111126162,-0.0168527862738042
LOC111124331,NA
LOC111122663,0.00470781378518072
LOC111126403,NA
LOC111123689,-0.240251706719017
LOC111127158,-0.0255007702393443
LOC111125720,0.00104347497788904
LOC111123208,-0.16527000705845
LOC111123207,-0.179731282931383
LOC111122847,NA
LOC111126164,0.080592316619081
LOC111125897,-0.0180908148950412
LOC111125890,-0.38617808378964
LOC111125893,NA
LOC111125894,NA
LOC111125892,NA
LOC111125895,NA
LOC111125891,0.010172089716262
LOC111123526,0.212549203855258
LOC111126373,NA
LOC111126369,0.148747359242852
LOC111126372,0.707550867546738
LOC111126371,0
LOC111126370,-0.0921522316263252
LOC111126368,-0.0255288721325774
LOC111126053,-0.5443088740228
LOC111125820,0.145803882955518
LOC111125567,-0.0821139076123575
LOC111126505,-0.19245238015506
LOC111125668,-0.0374146530415723
LOC111126103,NA
LOC111126277,0.353255621186358
LOC111126278,NA
LOC111126279,NA
LOC111124746,-0.974815902444436
LOC111124745,0
LOC111123236,0.126757765712994
LOC111126917,0.436920814113923
LOC111126091,0
LOC111124332,-0.138214037099778
LOC111122706,-0.0831089228386491
LOC111123952,0.228835574994702
LOC111123951,-0.0515108521258175
LOC111126735,0.0357066277837658
LOC111125864,-0.726457091113033
LOC111125866,NA
LOC111125911,-0.150301518479605
LOC111126548,0.604398562409121
LOC111124333,NA
LOC111127106,0.242740225777968
LOC111127089,0.0202733428823565
LOC111126979,0.763650520048072
LOC111122962,0.342945372708988
LOC111122963,0.263698882267322
LOC111126289,0.135079282809219
LOC111126918,0.00333074622250293
LOC111126919,NA
LOC111122669,-0.120300872688162
LOC111125232,0.621318742865638
LOC111125233,NA
LOC111125210,-0.0328278299779604
LOC111125211,0.752267544683287
LOC111126292,NA
LOC111126291,NA
LOC111126968,-0.0624225782876485
LOC111127103,-0.500192099372186
LOC111122819,-0.0789356569482105
LOC111126051,-0.0429848991665975
LOC111124021,-1.13706035655751
LOC111124022,NA
LOC111124334,-0.0910751888251965
LOC111127008,-0.211822237694723
LOC111122725,-0.282796258491208
LOC111122614,-0.0644810025633475
LOC111122634,-0.0381392367432712
LOC111126722,0
LOC111126721,-0.0310747765132801
LOC111122707,0.385030665883289
LOC111124704,0.142529177851406
LOC111124703,0.0259161453470593
LOC111125846,0.0648024718851808
Trnat-ggu_9,NA
Trnat-ggu_10,NA
LOC111124634,-0.104492012926624
LOC111127060,-0.580776682603048
LOC111124657,-0.434250700492192
LOC111122815,0.0258328292908875
LOC111122814,NA
LOC111122817,-0.0193873653386289
LOC111127364,NA
LOC111125402,-0.749869553071203
LOC111125403,NA
LOC111125401,-0.0653596910326725
LOC111123214,-0.209021498071044
LOC111127288,-0.741075061371202
LOC111125621,-0.692090095200473
LOC111125622,0.62284583136423
LOC111124335,0.0805469312366213
LOC111126943,NA
LOC111125805,NA
LOC111124651,-0.390237612096413
LOC111124654,-0.295106202412699
LOC111124653,0.425437179686725
LOC111126836,-0.322460741542615
LOC111124336,-0.343392665600954
LOC111126837,-0.0568280818213234
LOC111126835,0.144056168584371
LOC111125765,-0.0594829668904914
LOC111125766,0.210580688448224
LOC111123677,NA
LOC111123361,NA
LOC111124337,-0.0841082439415448
LOC111123542,NA
LOC111124338,NA
LOC111127667,NA
LOC111123527,-0.0624031316258121
LOC111127247,-0.409646719127231
LOC111124631,0.330178923393777
LOC111126192,0.494790998156114
LOC111125100,-0.446312107789282
LOC111124168,-0.239509605636329
LOC111127422,0.265439907976752
LOC111122600,NA
LOC111124339,-0.0192515725636561
LOC111123780,NA
LOC111123778,-0.382389581578304
LOC111123781,-0.608728840435032
LOC111123779,0.464577436046243
LOC111123783,NA
LOC111123782,NA
LOC111124341,0
LOC111123814,NA
LOC111124342,0.107512949780147
LOC111127067,-0.275583442790473
LOC111123867,NA
LOC111123854,0.0473118150043019
LOC111123859,NA
LOC111123861,-0.069872323983926
LOC111123856,-0.614793972695872
LOC111123864,0.695913117032917
LOC111124343,-0.143498873152832
LOC111123857,-0.310348166568933
LOC111123865,NA
LOC111123866,NA
LOC111123858,-0.117818282852897
LOC111124344,NA
LOC111123863,0
LOC111123855,-0.015012726029825
LOC111123860,NA
LOC111124345,0.088496909724731
LOC111126177,0.202482895116571
LOC111126080,0.78325640077643
LOC111126082,0
LOC111126081,-0.0653596910326725
LOC111126055,-0.236715010415956
LOC111126050,-0.146842332762796
LOC111122967,NA
LOC111123102,0.346184493171694
LOC111125572,0.0858173606269268
LOC111125573,0.525737628109912
LOC111125574,0.246044649427714
LOC111125807,-0.507640564647424
LOC111126107,-0.332096755545024
LOC111126106,0.349389961446697
LOC111127245,-0.128962966413644
LOC111126100,-0.0191765549738317
LOC111122867,-0.0266299436237224
LOC111123583,-0.473490364930661
LOC111123288,NA
LOC111126132,NA
LOC111125132,-0.314897587760631
LOC111125133,0.405824047834628
LOC111124346,-0.262400492479198
LOC111125189,NA
LOC111125188,NA
LOC111122988,NA
LOC111127415,-0.0542260057553385
LOC111124347,NA
LOC111124348,-0.111473309581594
LOC111127021,-0.236150289610801
LOC111127022,-0.245296303239313
LOC111125198,-0.271677977556971
LOC111125202,0.132897082131959
LOC111125199,-0.302559651327623
LOC111124349,-0.291739632439382
LOC111125203,-0.749775512152765
LOC111124649,0.673751405742149
LOC111123535,-0.439313582462384
LOC111127277,-0.0266280069797159
LOC111124758,0.235704131338265
LOC111124759,-0.952943310573979
LOC111124757,-0.0652479562887481
LOC111127138,-0.205379960697041
LOC111123885,0.1305395847756
LOC111123886,-0.0812958254186723
LOC111124351,-0.186878432322621
LOC111123845,-0.28711564018788
LOC111123198,0.359617416431901
LOC111123199,0.353321323487111
LOC111123336,-0.0810714127653152
LOC111125459,-0.0269353198263474
LOC111124352,NA
LOC111124353,NA
LOC111124354,NA
LOC111122684,NA
LOC111126123,0.0833638571142454
LOC111125061,-0.0511028876388054
LOC111122527,0.181192688881892
LOC111125297,0.034309051426662
LOC111125298,0.0602551190843613
LOC111125801,0.104789394309762
LOC111125779,0.32810479423112
LOC111124743,-0.0305850340900726
LOC111124744,NA
LOC111124742,0
LOC111123666,-0.0261693839507026
LOC111123665,0
LOC111126118,NA
LOC111126117,0
LOC111122902,-0.167654725812265
LOC111124916,-0.273150963237191
LOC111124915,NA
LOC111127399,0
LOC111127513,-0.0821817758734441
LOC111124355,0
LOC111123467,NA
LOC111123515,NA
LOC111123081,-0.0584548704650884
LOC111125385,NA
Trnar-acg,NA
LOC111125384,-0.0327555842950825
LOC111123998,-0.0898079104856969
LOC111124000,0.176248664497478
LOC111123999,-0.197484335495201
LOC111122739,-0.0583850524168776
LOC111122649,-0.338990365319737
LOC111122652,-0.0502404433163151
LOC111122651,0.651237683232078
LOC111122650,-0.049265252411686
LOC111123792,-0.0195787955229834
LOC111124676,-0.070871795552252
LOC111124674,-1.40670611528551
LOC111124675,0.0236647172877961
LOC111124019,-0.140301913402991
LOC111125291,NA
LOC111125290,-0.066474608830632
LOC111123938,0.546253070829544
LOC111126131,0.401764158205047
LOC111127058,-0.00255571492240636
LOC111123768,NA
LOC111123217,0
LOC111126612,0
LOC111127484,NA
LOC111127189,NA
LOC111124356,0
LOC111126316,0.457677685900276
LOC111126330,-0.0200342498799089
LOC111122728,-0.064241055536345
LOC111122571,NA
LOC111122573,NA
LOC111122570,0.557472268486594
LOC111122572,NA
LOC111122569,NA
LOC111126422,NA
LOC111126175,-0.0119795158624882
LOC111123584,-0.0107702325943286
LOC111122921,-0.122393616493757
LOC111122922,-0.135165817122488
LOC111126398,-0.0297254648526564
LOC111124872,0.109209879092835
LOC111124873,-0.508862794190279
LOC111127442,NA
LOC111127441,NA
LOC111127439,NA
LOC111127440,NA
LOC111127443,0.022039475831242
LOC111126830,NA
LOC111126401,-1.11500171412349
LOC111125129,-0.453730211685425
LOC111123155,-0.581934511072828
LOC111124479,0.186701263109943
LOC111124482,0.0417885005400993
LOC111124009,NA
LOC111124008,0.295552679894765
LOC111124010,NA
LOC111127431,0.0438006918927743
LOC111122933,NA
LOC111126891,0.0889856876925144
LOC111127359,NA
LOC111125342,NA
LOC111125343,NA
LOC111125340,0.361082563241102
LOC111125341,-0.0348602716146261
LOC111126865,0.0381773531210868
LOC111123357,-0.195818211831512
LOC111124357,-0.486639943790077
LOC111122871,-0.0349202372309468
LOC111125208,-0.0919211869930027
LOC111123069,0.641944438604033
LOC111123713,0.367263136628608
LOC111123712,NA
LOC111123708,NA
LOC111123707,NA
LOC111123701,NA
LOC111123711,NA
LOC111123709,NA
LOC111123705,-0.0515108521258174
LOC111123710,-0.496441366214844
LOC111123706,0.0777070462763597
LOC111123704,-0.0653479569072162
LOC111123703,-0.0511028876388054
LOC111124358,-0.364540440612477
LOC111123714,NA
LOC111123702,0.00258537486673366
LOC111123715,NA
LOC111123700,0.168864401331888
LOC111127201,-0.0329819982826917
LOC111127200,0.363031594691926
LOC111126231,NA
LOC111126507,NA
LOC111126641,-0.279923082593551
LOC111126643,NA
LOC111126642,NA
LOC111123080,NA
LOC111125631,-0.202391267824315
LOC111125633,NA
LOC111125632,0.134370768798979
LOC111124700,-0.0515108521258174
LOC111124699,0.539267796876106
LOC111124698,-1.28771961200388
LOC111126625,NA
LOC111126626,0.0294421752249649
LOC111126741,0
LOC111125078,0.00266103904528771
LOC111125080,0.0213156676381431
LOC111125077,-0.162336063207255
LOC111125079,NA
LOC111124991,-0.881762278649561
LOC111124359,0.455923608197719
LOC111123804,0.384196093976527
LOC111123805,0
LOC111126367,NA
LOC111126339,-0.110670433682291
LOC111124996,NA
LOC111124993,-0.281765877992052
LOC111124995,-0.0318927253275292
LOC111125499,0.245750342215598
LOC111125508,NA
LOC111125510,NA
LOC111125500,NA
LOC111125512,NA
LOC111125514,NA
LOC111125513,NA
LOC111125504,-0.32267948455289
LOC111125524,0.503581581004878
LOC111125502,0.228008470146309
LOC111125523,NA
LOC111125498,-0.905173067717469
LOC111125503,NA
LOC111125520,0.942566482425404
LOC111125521,0.175997020950381
LOC111125516,0.742847605632235
LOC111125517,NA
LOC111125501,-0.711482728433621
LOC111125509,0.0277726954936812
LOC111125525,NA
LOC111125515,NA
LOC111125507,0
LOC111125522,NA
LOC111125519,-0.0786424347479542
LOC111125506,NA
LOC111126706,-0.187677458035058
LOC111124667,-0.450498939392464
LOC111125326,NA
LOC111126776,-0.209921284233722
LOC111126564,-0.0188263331716005
LOC111123325,-0.354294348839067
LOC111123964,-0.385538221886638
LOC111124594,-0.146896762924247
LOC111124595,-0.0353133000052716
LOC111124360,-0.0393381219909336
LOC111126893,NA
LOC111123115,-0.119578218438501
LOC111126692,0.0976728064855431
LOC111122561,0.233029967999366
LOC111122539,0.0819663927157078
LOC111122540,0.0333569444290294
LOC111123045,-0.156121230146668
LOC111127223,0.300986370850444
LOC111125883,-0.524462157867439
LOC111124569,0
LOC111124570,-0.034860271614626
LOC111124568,0.220134270168692
LOC111122897,-0.55536509440305
LOC111122898,-0.436637973902439
LOC111122895,-0.846225789216808
LOC111124362,-0.0135135507668799
LOC111126878,NA
LOC111127016,-0.456893374720447
LOC111127017,NA
LOC111123621,-0.538948432235774
LOC111123623,-0.00743183570692176
LOC111123620,-0.267597917852795
LOC111125771,-0.0902476680858208
LOC111125770,-0.12220151300509
LOC111123599,NA
LOC111126961,-0.0193873653386289
LOC111127097,NA
LOC111125029,-0.0592810133020576
LOC111125027,0.282788039055504
LOC111124363,NA
LOC111124364,NA
LOC111123139,NA
LOC111123138,-0.0911778759632813
LOC111123394,NA
LOC111123397,-0.050001244698332
LOC111124365,NA
LOC111123375,NA
LOC111123376,0
LOC111123372,-0.152007129758803
LOC111123390,NA
LOC111123389,NA
LOC111123391,NA
LOC111123377,0
LOC111123381,-0.500296485516841
LOC111123388,NA
LOC111123383,0.553784537190838
LOC111124366,-0.0174586553199195
LOC111124367,NA
LOC111123393,NA
LOC111124368,-0.0356831871883169
LOC111123370,-0.106248404264584
LOC111123382,NA
LOC111123374,-0.0193873653386289
LOC111123373,0
LOC111123384,-0.0620479777091271
LOC111123371,0.169165966506968
LOC111124369,NA
LOC111123386,NA
LOC111123387,0
LOC111123379,0.028002803773234
LOC111123398,NA
LOC111123396,NA
LOC111123392,NA
LOC111123380,-0.0193873653386289
LOC111122555,NA
LOC111122556,NA
LOC111126711,0.242803831135564
LOC111126635,NA
LOC111127537,NA
LOC111126715,NA
LOC111122685,-0.0511028876388054
LOC111122686,-0.321366802736228
LOC111123028,-0.0449416713387252
LOC111122597,0.32276759422038
LOC111125360,-0.609156594352843
LOC111124370,NA
LOC111123487,NA
LOC111125115,0.0498254885889888
LOC111124567,NA
LOC111126530,-0.0618580523126319
LOC111127222,-0.445197251484567
LOC111124371,0.144588784519651
LOC111125931,-0.0515108521258174
LOC111126158,-0.0384116086095111
LOC111124483,-0.0510886755688247
LOC111124484,-1.17767554861595
LOC111124373,-0.145002441670712
LOC111125532,0.312933557003199
LOC111125816,-0.841568962339737
LOC111122522,NA
LOC111122521,-0.0195787955229834
LOC111125228,NA
LOC111125227,NA
LOC111125226,NA
LOC111127153,0.185968733206617
LOC111123035,0.538263569635657
LOC111124374,0
LOC111127100,NA
LOC111126572,NA
LOC111123567,NA
LOC111126925,NA
LOC111126148,NA
LOC111123228,-0.0533313736864528
LOC111127152,NA
LOC111127151,-0.0453290207301704
LOC111124375,0
LOC111125358,-0.00106712114013437
LOC111125350,0.00932305218476023
LOC111125354,-0.121284139922885
LOC111125352,-0.531886385170789
LOC111125357,0.202673152017547
Trnan-guu_4,NA
LOC111124376,-0.558567440415397
LOC111125347,-0.243044670973397
LOC111125351,-0.0515108521258174
LOC111125356,NA
LOC111125355,-0.580467034070804
LOC111125353,0.176066245828964
LOC111124377,-0.443395109548684
LOC111125348,0.185696555476024
LOC111125359,NA
LOC111125349,0.0957985543974617
LOC111125224,-0.751830408869461
LOC111126981,0.140230964795824
LOC111124378,-0.0596364236880312
LOC111125060,0.0144861299101152
LOC111126108,-0.871170496607292
LOC111126109,-0.0193873653386289
LOC111126079,-0.243685492296663
LOC111122995,0.563335990311697
LOC111122996,-0.440439685426286
LOC111125013,-0.108327864746821
LOC111127164,-0.0216590351865278
LOC111126709,0.16580544355762
Trnaq-cug,NA
LOC111126911,-0.393600684489057
LOC111122881,-0.0241560123993613
Trnag-ccc_2,NA
Trnag-ccc_3,0
LOC111123562,0.137461626936668
Trnag-ccc_4,NA
Trnag-ccc_5,NA
LOC111122791,-0.0193873653386289
LOC111124379,-0.315230923176595
LOC111122500,NA
LOC111122503,-0.000218486482352974
LOC111122501,-0.00144910772453924
LOC111122502,-0.246699909804755
LOC111123119,0
LOC111125380,0.0596219046139338
LOC111124762,0.191999019412752
LOC111124760,-0.230413416684929
LOC111124573,0.116773793448195
LOC111124574,0.369106496892674
LOC111126211,-0.241826227889982
LOC111125237,0.286981510097049
LOC111123554,-0.389750630560984
LOC111123809,0.082905515248648
LOC111123808,NA
LOC111123762,-0.117151281466273
LOC111125716,0.161652508859867
LOC111127520,0.368232429187526
LOC111123751,-0.0293153155984842
LOC111123753,-0.0335827138628514
LOC111123754,NA
LOC111123749,-0.828348586431226
LOC111123752,NA
LOC111123747,-0.0866718613346569
LOC111123750,NA
LOC111123748,-0.0226906821316767
LOC111123211,0.171086887434582
LOC111124380,NA
LOC111127230,-0.257489802353411
LOC111127238,NA
LOC111127232,NA
LOC111127227,0.447395599468289
LOC111127224,0.620593901714142
LOC111127241,-0.354818532375765
LOC111124381,-0.00900297794850451
LOC111124382,NA
LOC111127236,NA
LOC111127235,NA
LOC111127229,-0.0422976250896818
LOC111127233,0.120450708234302
LOC111127237,0
LOC111127231,-0.306923784084199
LOC111124383,NA
LOC111127239,NA
LOC111124384,NA
LOC111127228,-0.29499724433259
LOC111127226,-0.358752151600407
LOC111127240,NA
LOC111124385,NA
LOC111122490,NA
LOC111124718,NA
LOC111124717,0.408192285487019
LOC111123333,-0.370495154784516
LOC111126315,0
LOC111124681,-0.982025805022941
LOC111124686,NA
LOC111124689,NA
LOC111124683,-0.0515108521258174
LOC111124682,-0.676296939434911
LOC111124687,NA
LOC111124691,NA
LOC111124685,NA
LOC111124386,NA
LOC111124688,0.0429478722681167
LOC111124387,-0.0348602568249297
LOC111124679,0.169102603631887
LOC111124690,NA
LOC111124677,NA
LOC111126999,-0.0340376158263149
LOC111126998,NA
LOC111127000,NA
LOC111124388,NA
LOC111127165,0.0883683600973199
LOC111127330,-0.204811228252611
LOC111127337,-0.365132609941009
LOC111127320,-0.0515108521258174
LOC111127332,NA
LOC111127327,NA
LOC111127311,-0.529721064482337
LOC111127313,-0.147669443033829
LOC111127316,-0.00406167880167715
LOC111127334,-0.0515108521258175
LOC111127325,-0.0515108521258175
LOC111127326,-0.158467866360484
LOC111127315,0.0622874205566915
LOC111127322,-0.251804808274844
LOC111127321,0
LOC111127324,0.256359069095762
LOC111124389,NA
LOC111127335,NA
LOC111127329,0
LOC111127336,-0.00632670098355871
LOC111127319,NA
LOC111127331,NA
LOC111127328,NA
LOC111127310,-0.555778402908903
LOC111127314,0.000530906889817906
LOC111127318,0.0405173012746572
LOC111126219,-0.0515108521258175
LOC111125798,0
LOC111122807,-0.29591802135284
LOC111122805,-0.214859709547071
LOC111122806,-0.114714882540974
LOC111125361,0
LOC111125362,0.393471978923131
LOC111123976,-0.0490203653578146
LOC111123975,-0.282308217629753
LOC111123978,-0.25309013705726
LOC111122542,0
LOC111123077,-0.0896139137630836
LOC111124390,NA
LOC111124391,-0.0220161114797717
LOC111123656,0.161251000370579
LOC111123657,NA
Trnay-gua,NA
LOC111127147,-0.100226866916166
LOC111122697,-0.0704938436646827
LOC111127009,0.0199777828216807
LOC111125646,-0.605904437161795
Trnam-cau_7,NA
LOC111125648,-0.294082675375839
Trnar-ucu,NA
LOC111122855,0.736756178752116
LOC111125922,0.100916690307433
LOC111126133,-0.137448461988677
LOC111123724,0.164740786679587
LOC111123431,-0.140551098709676
LOC111123432,NA
LOC111122825,NA
LOC111124392,0.193243225794119
LOC111124393,-0.313582182889309
LOC111124394,0.0170231961496404
LOC111125588,NA
LOC111125833,-0.434661444433561
LOC111124395,-0.206649006214972
LOC111125213,NA
LOC111124396,NA
LOC111126900,-0.141331298243741
LOC111125319,-0.919087993929483
LOC111125303,0.162080344330646
LOC111125014,0.214095690791154
LOC111126378,-0.138488431122689
LOC111126785,NA
LOC111127171,-0.0671646310323997
LOC111127419,NA
LOC111125636,-0.224043241181744
LOC111125629,NA
LOC111125630,NA
LOC111125145,-0.0341116241668717
LOC111126442,NA
LOC111127341,-0.265180632512441
LOC111126847,-0.742339992514753
LOC111125144,-0.626281566976388
LOC111124917,-0.230227745945061
LOC111125229,0.142031993720234
LOC111126389,-0.692327158473903
LOC111126272,0.188084653864646
LOC111124397,-0.198974705852689
LOC111124992,0.266783605262854
LOC111126443,-0.344382573519509
LOC111123601,0.114350718528167
LOC111123602,-0.12666255164841
LOC111124637,-0.031048924968626
LOC111126454,0
LOC111124398,NA
LOC111124882,NA
LOC111124884,0
LOC111124400,NA
LOC111124883,-0.49484605528492
LOC111124886,-0.034860271614626
LOC111122959,NA
LOC111126302,NA
LOC111126301,-0.0641631772054312
LOC111126671,-0.0193873653386289
LOC111122850,NA
LOC111124566,0.0913056759728411
LOC111125920,-0.11265815443863
LOC111124401,NA
LOC111124402,NA
LOC111125670,-0.0107425947218872
LOC111125671,0.397895351721196
LOC111122854,-0.242539551135234
LOC111122591,-0.0511495747320972
LOC111122592,NA
LOC111122593,NA
LOC111126971,NA
LOC111126552,-0.0831243205879793
LOC111123197,0.247729156972998
LOC111123196,-0.608435505201447
LOC111123659,-0.0814941038705765
LOC111123913,NA
LOC111123910,-0.139348438506598
LOC111123917,-0.103741368801592
LOC111123912,0.375950040883238
LOC111123915,NA
LOC111123916,-0.0462512560436055
LOC111123909,0.0635100376768711
LOC111127284,-0.0496642992700389
LOC111126470,-0.0193873653386289
LOC111124403,0.0043753416463915
LOC111123823,NA
LOC111127558,NA
LOC111125026,-0.0189808492166536
LOC111123291,-0.00429840903397097
LOC111124404,NA
LOC111126840,-0.141245144066967
LOC111124405,NA
LOC111125281,0.206730813996979
LOC111124406,-0.0552344032828077
LOC111125282,NA
LOC111125372,NA
LOC111126061,NA
LOC111124407,0
LOC111123579,NA
Trnas-cga,NA
LOC111126002,-0.33813679907999
LOC111126001,-0.134840463084274
LOC111127394,0
LOC111127144,NA
LOC111127143,-0.104495299898844
LOC111126060,NA
LOC111126273,NA
LOC111126615,NA
LOC111126446,-0.099357740760982
LOC111122618,NA
LOC111127062,NA
LOC111124408,0
LOC111123651,NA
LOC111125069,NA
LOC111125067,-0.0453825057680398
LOC111125066,NA
LOC111125063,-0.330396226080173
LOC111125065,0.29786162393149
LOC111125064,NA
LOC111124409,-0.0193873653386289
LOC111125146,0.285742893470286
LOC111125091,0.17758121691949
LOC111125094,NA
LOC111125093,NA
LOC111127004,0.09961052523978
LOC111125276,0.157589779705425
LOC111127032,-0.612556102691752
LOC111126551,-0.0711029831431827
LOC111125116,-0.180365816834696
LOC111126086,0.744216442471977
LOC111123480,0.474295240402156
LOC111126592,-0.0010951199912629
LOC111126873,-0.0709766129626824
LOC111122564,-0.0511028876388054
LOC111122563,-0.0515108521258174
LOC111126710,-0.0193873653386289
LOC111127093,-0.0946734198347486
LOC111123287,0.00252272265858865
LOC111123524,-0.103335530651437
LOC111126581,0
LOC111126959,NA
LOC111125804,-0.065359697775206
LOC111125919,NA
LOC111126283,0
LOC111125806,0.306856897832424
LOC111127264,NA
LOC111124921,0.00886845531831433
LOC111124925,NA
LOC111124923,NA
LOC111124924,NA
LOC111124920,0.294451695198241
LOC111124922,0
LOC111127192,NA
LOC111127561,0.0127090118194341
LOC111125458,0.567313545079758
LOC111123572,-0.00273550731436424
LOC111127540,0.096264312989124
LOC111123292,0
LOC111123156,0
LOC111122617,-0.0035677588175561
LOC111126667,NA
LOC111125867,0.236485232347747
LOC111124618,0.146235831337867
LOC111124620,0.180677354688845
LOC111127217,0.220447648309231
LOC111125055,-0.0976303952948888
LOC111126039,0.164003757168049
LOC111123246,0.432696504587511
LOC111123561,-0.0177254147817728
LOC111125655,NA
LOC111125656,-0.0193873653386289
LOC111123637,-0.0515108521258174
LOC111125197,0
LOC111127254,0
LOC111123320,-0.00830852883140111
LOC111123285,-0.0127779771094348
LOC111126486,-0.0353133159572504
LOC111126880,NA
LOC111123516,-0.0193873653386289
LOC111123064,0
LOC111126150,NA
LOC111127410,-0.233226967156316
LOC111127472,0.105795129293306
LOC111126656,-0.0602195299231047
LOC111122678,0.293549402852774
LOC111124411,NA
LOC111126198,0.106362202686059
LOC111125747,NA
LOC111125746,0.211528836656246
LOC111125748,0
LOC111125749,-0.356650859226609
LOC111125750,-0.674771913783771
LOC111125745,0.144989006635162
LOC111124853,0.134211370982771
LOC111122508,NA
LOC111127528,NA
LOC111124578,0.320907367636297
LOC111124577,0.260255568210454
LOC111123790,-0.314243637141956
LOC111123791,0.214604625654571
LOC111123997,0.0887258154274501
LOC111126663,NA
LOC111125831,0.212765054969041
LOC111125827,-0.286601327122888
LOC111124412,NA
LOC111125830,-0.0193873653386289
LOC111125828,-0.0193873653386289
LOC111125660,NA
LOC111125659,-0.811364350145872
LOC111126870,NA
LOC111123954,NA
LOC111123953,NA
LOC111124413,0.775377235204536
LOC111122888,0.029348722442726
LOC111124414,0.500023674352849
LOC111124415,0.0839939812791344
LOC111122887,0.350365381676404
LOC111122882,-0.272961026131716
LOC111122883,-0.120344098230637
LOC111122890,-0.0187985282210318
LOC111124416,0.693530893400297
LOC111124417,0.154761091383612
