"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","phase2","more_me_in"
"LOC111131721",52.6212914160159,0.36453818226213,0.258909106921811,0.44238761480383,0.65820873977897,1,"control","not significant"
"LOC111131752",8.01797857500847,-0.423848935051505,0.332821589852835,-0.522348730827157,0.60142754566058,1,"control","not significant"
"LOC111131766",6.75265482075099,-0.575232501022384,0.355417119949849,-0.915072692807469,0.360153469459592,1,"control","not significant"
"LOC111131682",208.840477097445,0.429891808664773,0.116474124619007,1.54447873511142,0.122472398919564,1,"control","not significant"
"LOC111128103",214.345872463018,0.114902483643155,0.135143769812704,0,1,1,"control","not significant"
"LOC111112387",114.675118064845,0.277381640490075,0.153864897797262,0.177958981431578,0.858755189547259,1,"control","not significant"
"LOC111114799",22.1209230268093,0.143928370706901,0.321783548009349,0,1,1,"control","not significant"
"LOC111129446",56.1464928797161,-0.126418293542056,0.194140854141862,0,1,1,"control","not significant"
"LOC111100566",50.8000792321804,0.265549795138124,0.210188689977518,0.0739801705780986,0.941026163603092,1,"control","not significant"
"LOC111136882",27.1579172857355,-1.2216989317898,0.306423566811765,-3.17109725567131,0.00151864289725786,0.189795051055216,"control","not significant"
"LOC111136873",33.5222178928718,-0.265868859010558,0.352133938170382,-0.0450648383765837,0.96405562784523,1,"control","not significant"
"LOC111105302",5.6869392714355,0.0628151860951272,0.349455729304039,0,1,1,"control","not significant"
"LOC111137770",6.06129500850215,-0.330825854310289,0.349679236339478,-0.231142847245929,0.817203828966792,1,"control","not significant"
"LOC111103288",15.0189231420404,-0.202186173032513,0.323731479176384,0,1,1,"control","not significant"
"LOC111133651",126.860327534198,0.139267476154491,0.126599802372692,0,1,1,"control","not significant"
"LOC111105807",157.714026139279,0.291260245815701,0.151692450510969,0.271999336003325,0.785622529897691,1,"control","not significant"
"LOC111129837",17.5531998605965,0.456312564924022,0.261266572599307,0.789663074274849,0.429724561683093,1,"control","not significant"
"LOC111126102",15.4533181529762,0.262777983241047,0.276623174688517,0.0461927430897126,0.963156626477825,1,"control","not significant"
"LOC111129935",11.6124954489114,-0.139316645473415,0.35493554311384,0,1,1,"control","not significant"
"LOC111116034",7.0042385160021,0.0478089960648802,0.354328609997551,0,1,1,"control","not significant"
"LOC111111995",9.30320596719675,0.653337288394146,0.327378401483369,1.23202168061974,0.217940985432568,1,"control","not significant"
"LOC111134929",11.0460733525699,0.450227014182579,0.299510063342154,0.668515147532269,0.503804816092751,1,"control","not significant"
"LOC111103139",24.2408775530004,-0.462807473919185,0.223229034107294,-0.953314494999338,0.340430749476616,1,"control","not significant"
"LOC111119020",9.54251496408326,0.144613826209278,0.347752099026307,0,1,1,"control","not significant"
"LOC111125333",90.3269906984526,-0.183299438881464,0.140680170923082,0,1,1,"control","not significant"
"LOC111136966",42.4863834228475,0.29446150412681,0.232614561751764,0.191138094674649,0.848417402560533,1,"control","not significant"
"LOC111112068",42.9844869731809,0.0198840717757406,0.213678956540453,0,1,1,"control","not significant"
"LOC111124863",36.4084442925699,-0.00629891330594634,0.347710584751645,0,1,1,"control","not significant"
"LOC111124850",13.6049586938853,0.679200526093513,0.294841134091278,1.45570097407318,0.145475300509403,1,"control","not significant"
"LOC111132898",6.1647579575672,-0.43686887954068,0.346843179407147,-0.538770518307701,0.590045208587083,1,"control","not significant"
"LOC111101169",6.21891562341929,0.207178721489586,0.349629013369276,0,1,1,"control","not significant"
"LOC111101139",12.5366788716988,0.322821913622712,0.30515716157903,0.238637406528151,0.811386756756417,1,"control","not significant"
"LOC111101156",36.6476280810705,-0.259528069167904,0.335891555227128,-0.0283665040684363,0.977369839325926,1,"control","not significant"
"LOC111108648",41.757167555645,-0.0620214695330858,0.186467397161652,0,1,1,"control","not significant"
"LOC111117581",56.3011763979753,-0.195300269161431,0.229875409808338,0,1,1,"control","not significant"
"LOC111127966",102.027735534971,-0.189954950474935,0.250213509523299,0,1,1,"control","not significant"
"LOC111135129",24.0683822400978,-0.213019653517633,0.234552974779493,0,1,1,"control","not significant"
"LOC111118316",15.3895834365095,-0.33380536742473,0.277436699502544,-0.302070229263095,0.762598526586936,1,"control","not significant"
"LOC111134171",12.5643360095324,0.940586629403516,0.314215112795843,2.19781481310294,0.027962305395858,0.901952122848795,"control","not significant"
"LOC111111295",12.3777878983095,0.6552900003821,0.324143967244799,1.25033948287557,0.211175561171482,1,"control","not significant"
"LOC111104675",7.8997224913638,-0.492721679987943,0.345709271542185,-0.702097687184318,0.482618244592524,1,"control","not significant"
"LOC111130258",16.734370357851,-0.401796284589403,0.294199998620743,-0.515962900411449,0.605880320957661,1,"control","not significant"
"LOC111124761",35.953724758816,0.284041541047146,0.33859900389735,0.100536447701619,0.919918448326019,1,"control","not significant"
"LOC111121500",54.8841693091421,0.0931376025640016,0.185252611727474,0,1,1,"control","not significant"
"LOC111130637",57.4851466485362,-0.434451935998237,0.245363746311121,-0.751748939162156,0.452202053728384,1,"control","not significant"
"LOC111130647",60.0643381770483,-0.31608034472935,0.234039416109209,-0.282347075667439,0.777677392117941,1,"control","not significant"
"LOC111130653",56.5039880785572,-0.194829885373228,0.276045156053168,0,1,1,"control","not significant"
"LOC111130687",86.3432882418748,-0.331085523532794,0.197190145726501,-0.411204744710002,0.680922409451029,1,"control","not significant"
"LOC111130696",33.6748595613125,-0.254242729615604,0.236432084907997,-0.0179448132737779,0.9856828789376,1,"control","not significant"
"LOC111121491",92.9289324740522,0.0364503260828553,0.156779078613328,0,1,1,"control","not significant"
"LOC111111234",7.01120027098007,-0.411199121761736,0.353319715630433,-0.45624151336731,0.64821631629976,1,"control","not significant"
"LOC111127424",4.27179166131126,0.357917465720674,0.274151464138323,0.393641763175935,0.693845543000288,1,"control","not significant"
"LOC111137796",28.084532614012,-0.0976258679806076,0.316610163443402,0,1,1,"control","not significant"
"LOC111105035",16.3395375023187,0.18108892714697,0.32114288219945,0,1,1,"control","not significant"
"LOC111131375",5.08061190757581,-0.275192297236524,0.354617255566654,-0.0710408104542711,0.943365275477193,1,"control","not significant"
"LOC111125571",25.8113114146416,-0.12836473633553,0.332608620562727,0,1,1,"control","not significant"
"LOC111125589",22.5831778975619,0.786549340023471,0.297399057591467,1.80413934182845,0.0712094655995708,1,"control","not significant"
"LOC111099659",4.95311315091228,-0.423259271002091,0.355356309180195,-0.487564921534106,0.625858047312569,1,"control","not significant"
"LOC111128222",86.6851982784905,0.626555237977058,0.354929375251807,1.06093004477274,0.28872169399788,1,"control","not significant"
"LOC111128188",3.99897107731535,-0.171451495836935,0.355403403852347,0,1,1,"control","not significant"
"LOC111128251",4.67467014201836,0.15378424859462,0.355333328760689,0,1,1,"control","not significant"
"LOC111128319",38.0001405507872,-0.0352787001806734,0.221384406927554,0,1,1,"control","not significant"
"LOC111128314",12.6336698014147,-0.472046427483349,0.305159445365725,-0.727640683765279,0.466833569298372,1,"control","not significant"
"LOC111100637",13.9377995680938,0.0283791738750321,0.338090341217169,0,1,1,"control","not significant"
"LOC111111564",11.2285873507513,-0.551951942538273,0.352985250022906,-0.855423682770538,0.392316637336319,1,"control","not significant"
"LOC111137561",9.01648786795572,-0.0283412152717972,0.33608746385894,0,1,1,"control","not significant"
"LOC111119531",15.202802202475,0.517366408440244,0.35483907939468,0.753486365978473,0.451157701198457,1,"control","not significant"
"LOC111127317",82.5131492487352,0.0562434419715034,0.144568925591052,0,1,1,"control","not significant"
"LOC111123891",41.3484249104119,-0.413340865519567,0.275131681108071,-0.593682504543733,0.552724486881748,1,"control","not significant"
"LOC111130860",35.666635306515,-0.0593059195703476,0.26354819979974,0,1,1,"control","not significant"
"LOC111130870",7.23402779793301,1.93016088694758,0.352859315072659,4.76156024562255,1.92101931109266e-06,0.00516369990821706,"control","hypoxic"
"LOC111127104",46.5384861276925,-0.0742453734897573,0.219323051885062,0,1,1,"control","not significant"
"LOC111100578",13.0095684354849,-0.165619407252509,0.317256124309355,0,1,1,"control","not significant"
"LOC111130886",55.1744321075336,0.766553764497014,0.202324511286426,2.55309532795925,0.0106770269302176,0.5739969677685,"control","not significant"
"LOC111137420",52.3893483189641,0.156429858583992,0.299294731278943,0,1,1,"control","not significant"
"LOC111137407",46.2014183027534,-0.484412815735368,0.24021086000796,-0.975862688837631,0.32913251396162,1,"control","not significant"
"LOC111111015",20.686586973586,0.484884047181455,0.262682496762014,0.89417471691788,0.371228417505944,1,"control","not significant"
"LOC111114229",32.6476537602703,0.470516288800398,0.248914443504017,0.885911985243395,0.375664957166308,1,"control","not significant"
"LOC111102556",38.2415553021,0.0934486341891517,0.26684528211837,0,1,1,"control","not significant"
"LOC111100957",149.140447327129,0.215382563896959,0.118095705987558,0,1,1,"control","not significant"
"LOC111118371",52.1002607423569,0.325955221579856,0.192956605331353,0.393638877764366,0.693847673592222,1,"control","not significant"
"LOC111130926",15.3236917897802,0.170411013044771,0.335432017846428,0,1,1,"control","not significant"
"LOC111130935",102.614797708364,-0.0830172142640184,0.181854195343632,0,1,1,"control","not significant"
"LOC111135084",31.0872813113714,0.0210141448019414,0.253558426018803,0,1,1,"control","not significant"
"LOC111123961",72.3564947868652,0.136559721712465,0.189145899421168,0,1,1,"control","not significant"
"LOC111109472",26.2564331181553,0.176100341150222,0.265500158359895,0,1,1,"control","not significant"
"LOC111134266",22.0086329224585,-0.29288749086426,0.354105429543034,-0.121115033225008,0.903599922040914,1,"control","not significant"
"LOC111132215",36.5541069211463,0.399998407175788,0.257488302260948,0.582544550019107,0.560199942786528,1,"control","not significant"
"LOC111138488",31.1589277144294,-0.242608634353688,0.217226201226203,0,1,1,"control","not significant"
"LOC111126382",151.89458497188,-0.259051891213017,0.115812914663759,-0.0781596011057778,0.937701097316119,1,"control","not significant"
"LOC111126395",39.6078768880011,-0.564833628279573,0.279822495383078,-1.1251190789667,0.260538577549406,1,"control","not significant"
"LOC111126874",35.0571498396678,-0.0563105876749635,0.244697115505012,0,1,1,"control","not significant"
"LOC111137668",5.44653810362754,-0.0571940901133663,0.340375862741798,0,1,1,"control","not significant"
"LOC111114550",4.41049354137174,0.651372757990063,0.338708400589979,1.18500975261001,0.236013590927058,1,"control","not significant"
"LOC111110435",60.3410777799184,0.689822874784615,0.181304824798211,2.42587518161267,0.0152715216116934,0.669291034112475,"control","not significant"
"LOC111132155",9.72668747526693,-0.640292662811432,0.326376436483749,-1.19583590965173,0.231760599586863,1,"control","not significant"
"LOC111108767",25.5409539153603,-0.492029275606013,0.317123771007255,-0.763201304138366,0.445343351152923,1,"control","not significant"
"LOC111131814",40.8947321314529,0.0706502399042047,0.301808777001538,0,1,1,"control","not significant"
"LOC111127446",45.326729542285,0.182254496547184,0.228974716889022,0,1,1,"control","not significant"
"LOC111102092",70.8694812766423,0.268560706478874,0.158997546208436,0.11673580455476,0.907069416305138,1,"control","not significant"
"LOC111099502",8.98367778784251,-0.2400622479428,0.316424262714007,0,1,1,"control","not significant"
"LOC111125391",30.3688837866443,0.216333581784475,0.230811004185341,0,1,1,"control","not significant"
"LOC111118239",110.562578723464,-0.123025973199055,0.128783905451084,0,1,1,"control","not significant"
"LOC111135155",33.6491488247416,-0.244223468313319,0.274504690267428,0,1,1,"control","not significant"
"LOC111138286",34.9872490105006,0.306604194352984,0.223016421429807,0.253811777581589,0.799640974141027,1,"control","not significant"
"LOC111125536",36.9475765971886,-0.145172003080176,0.249662388044286,0,1,1,"control","not significant"
"LOC111099029",18.2489622142049,-0.518794613910722,0.328274473351986,-0.818810586050388,0.412894490219891,1,"control","not significant"
"LOC111115167",6.81594505021117,0.0234354268688654,0.341600264045169,0,1,1,"control","not significant"
"LOC111108095",8.76099413853821,-0.49693879727965,0.35271514428291,-0.700108292150854,0.483859677709403,1,"control","not significant"
"LOC111107343",5.5451534885715,-0.725952773405592,0.3549746231579,-1.34080788415649,0.179982835767341,1,"control","not significant"
"LOC111122131",4.91242448572646,-0.174610050509277,0.353187116973285,0,1,1,"control","not significant"
"LOC111120824",3.95293374920328,-0.130846124188425,0.286295204657597,0,1,1,"control","not significant"
"LOC111100900",15.5802917852299,-0.284404779181661,0.289246231495018,-0.118946335113283,0.90531787219743,1,"control","not significant"
"LOC111111855",30.1462540039911,-0.665359416260334,0.216490147653509,-1.9186065544429,0.0550341454711365,1,"control","not significant"
"LOC111120335",12.4341868616033,0.0238512747568776,0.340239760165636,0,1,1,"control","not significant"
"LOC111137504",32.8158159474089,0.218487837670355,0.216042394257641,0,1,1,"control","not significant"
"LOC111137464",4.72226871604606,0.533224312530315,0.337130075626207,0.840103962852427,0.400850098381687,1,"control","not significant"
"LOC111112613",74.0978430249091,0.0152848774501113,0.153066316251308,0,1,1,"control","not significant"
"LOC111129301",4.0099943313039,-1.03919975581865,0.353598989858649,-2.23190613789404,0.0256211671432764,0.860871216014088,"control","not significant"
"LOC111111509",8.84699591675357,-0.290952006304713,0.355444802701325,-0.115213405832591,0.908275973119502,1,"control","not significant"
"LOC111110056",9.90650304470254,-0.120213588845916,0.325192657148231,0,1,1,"control","not significant"
"LOC111110068",10.5627094112806,0.00704063367893768,0.330052137564374,0,1,1,"control","not significant"
"LOC111123556",27.2816941033923,-0.114176510379835,0.290750945740177,0,1,1,"control","not significant"
"LOC111109163",18.6496949938303,-0.173841415228342,0.293244770697955,0,1,1,"control","not significant"
"LOC111121994",4.18162709345282,-0.0132557862802531,0.355467699634105,0,1,1,"control","not significant"
"LOC111137591",4.26699876733858,-0.6534904808518,0.353722812906175,-1.14069680023388,0.253996118584276,1,"control","not significant"
"LOC111128408",4.4167336314204,-0.353692909703685,0.354821004828985,-0.292240054259645,0.770103088752887,1,"control","not significant"
"LOC111128397",4.07122891090993,0.349182109313301,0.32744880887708,0.302893480215813,0.761971040145188,1,"control","not significant"
"LOC111112589",8.09811380415946,-0.29793410587437,0.350349561582574,-0.136817941651891,0.891174701620053,1,"control","not significant"
"LOC111126353",40.10195941668,-0.356932340408204,0.214796142432956,-0.497831754318309,0.618602632383227,1,"control","not significant"
"LOC111104824",36.4174374462938,0.230735791542475,0.258274764308806,0,1,1,"control","not significant"
"LOC111132822",29.6385155896273,-0.204470256436072,0.287080361881342,0,1,1,"control","not significant"
"LOC111121313",107.232479927279,-0.0491924766960867,0.132532968384232,0,1,1,"control","not significant"
"LOC111134625",81.4303937765138,0.396087952877179,0.210500032288367,0.694004420279855,0.487679436856591,1,"control","not significant"
"LOC111134653",4.36151483078209,-0.148858843910715,0.332257566534182,0,1,1,"control","not significant"
"LOC111138167",74.3393020211918,0.11053972244285,0.210186066438547,0,1,1,"control","not significant"
"LOC111126487",78.4800252407123,0.235317583832445,0.160581520784233,0,1,1,"control","not significant"
"LOC111124937",58.1314116065022,-0.00810853266750061,0.180170691617266,0,1,1,"control","not significant"
"LOC111131355",15.2600059331258,-0.649046008071021,0.292947240677623,-1.36217704986051,0.17314201679836,1,"control","not significant"
"LOC111129081",9.0538332368764,-0.196287488761875,0.317023566097731,0,1,1,"control","not significant"
"LOC111135116",20.4135495674536,0.362799566950377,0.353343593000841,0.319234787851689,0.749548479050101,1,"control","not significant"
"LOC111135121",8.87094412248554,-0.195652044922619,0.33321474250976,0,1,1,"control","not significant"
"LOC111131248",140.224574373704,-0.111949417936257,0.135586385564459,0,1,1,"control","not significant"
"LOC111131259",27.4831993148373,-0.559463866893922,0.246028566631874,-1.25783713302271,0.208450663421342,1,"control","not significant"
"LOC111117980",18.1077174665335,-0.473786200124409,0.354952214198042,-0.630468528362383,0.528388087323575,1,"control","not significant"
"LOC111101737",20.8655375183057,-0.331754696316183,0.337587546905696,-0.242173317900913,0.808645868997234,1,"control","not significant"
"LOC111113022",19.5381004681062,-1.4732657804799,0.32310848725899,-3.7859289641605,0.000153135419072632,0.0771802512126066,"control","not significant"
"LOC111128868",6.38994071949241,0.843215298339503,0.353520675897054,1.67802150987132,0.0933428999548864,1,"control","not significant"
"LOC111128838",26.0990896446736,-1.10054589893986,0.293545955164855,-2.89748805587254,0.00376164061485896,0.333339229870579,"control","not significant"
"LOC111134535",95.1065759416535,-0.0320197602411012,0.170829418467802,0,1,1,"control","not significant"
"LOC111131329",49.2256189037207,-0.900111125942845,0.193476354149358,-3.36015803482103,0.000778978994966648,0.136558404682849,"control","not significant"
"LOC111131341",47.5910548699668,-0.138542611093599,0.26367731571826,0,1,1,"control","not significant"
"LOC111104350",5.43987915305886,-0.532713271172756,0.352758951747205,-0.801434718445798,0.422880022685404,1,"control","not significant"
"LOC111104327",76.7435095634208,-0.679962688351815,0.256218134218688,-1.67811185442804,0.0933252649556256,1,"control","not significant"
"LOC111104302",39.5752494835727,-0.563085303101243,0.265440607127381,-1.17949286844043,0.238201974791581,1,"control","not significant"
"LOC111104397",4.09801798642729,-0.178875570618747,0.336965549004199,0,1,1,"control","not significant"
"LOC111104344",140.406773177492,-0.564787130667349,0.177656243317505,-1.77188892880486,0.0764129965639888,1,"control","not significant"
"LOC111131346",28.103694833736,0.277617180781754,0.218070445281602,0.126643391524656,0.899222651948051,1,"control","not significant"
"LOC111131377",4.33733096435618,-0.583968276220476,0.351427153816571,-0.950320066601321,0.34194964570491,1,"control","not significant"
"LOC111104366",65.111810336237,-0.0550242708517738,0.203827019338122,0,1,1,"control","not significant"
"LOC111104335",27.0222373990155,-1.02606161810232,0.33029485370316,-2.349602512426,0.0187934682934844,0.739270869847113,"control","not significant"
"LOC111101542",21.0121302880986,0.316003396755392,0.277990203378451,0.237430657459307,0.812322708381782,1,"control","not significant"
"LOC111116519",37.6828717717151,0.0384001645486631,0.214694351007782,0,1,1,"control","not significant"
"LOC111116615",24.1307680290961,-0.0795085982202133,0.284997522694701,0,1,1,"control","not significant"
"LOC111116630",22.4543099676824,0.623631923999149,0.239565227634979,1.55962502441484,0.118848519311657,1,"control","not significant"
"LOC111128804",4.76706742401859,-0.0417917015640602,0.35248213252807,0,1,1,"control","not significant"
"LOC111128797",11.2079778812229,-0.0756896511045669,0.334315636425724,0,1,1,"control","not significant"
"LOC111110283",15.387171558039,0.375076378622448,0.295715518212583,0.422961836356973,0.672323105560097,1,"control","not significant"
"LOC111126321",12.2852109226154,-0.127457019541049,0.299833029268051,0,1,1,"control","not significant"
"LOC111126328",14.0226369313985,-0.564828841948809,0.334938537165922,-0.939960043453731,0.347238056476428,1,"control","not significant"
"LOC111133771",18.5674745316669,0.413471481135163,0.28506931206705,0.573444682452222,0.566343643740735,1,"control","not significant"
"LOC111117050",25.0328632958001,0.372687390215411,0.330935899550765,0.370728562183661,0.710839714373614,1,"control","not significant"
"LOC111114913",41.0591792715136,0.0497885937166271,0.237274381640097,0,1,1,"control","not significant"
"LOC111102545",24.9335355232106,0.135289135116474,0.250969240437234,0,1,1,"control","not significant"
"LOC111099722",1690.42518352531,-0.0364787806364558,0.131423028735263,0,1,1,"control","not significant"
"LOC111124829",85.2754262678466,-0.0512487754654738,0.225038095397695,0,1,1,"control","not significant"
"LOC111108643",13.0037635125203,-0.607967912359278,0.332090023164961,-1.07792431988076,0.281067531203267,1,"control","not significant"
"LOC111131148",40.6569510264366,0.44725159453195,0.23978257297906,0.822626899366769,0.410720196950473,1,"control","not significant"
"LOC111131506",111.209582017954,0.0309781731375113,0.159472995068071,0,1,1,"control","not significant"
"LOC111135310",41.4266785411478,0.527041290848708,0.222966678371926,1.24252329034826,0.214043552796726,1,"control","not significant"
"LOC111100092",387.953446478546,-0.0310935586158681,0.121874732883145,0,1,1,"control","not significant"
"LOC111100158",8.32393847610781,-0.0720950990957632,0.347062173765183,0,1,1,"control","not significant"
"LOC111105961",43.5884916286822,-0.0794064926576744,0.220361572035102,0,1,1,"control","not significant"
"LOC111105980",40.0126842076727,-0.667948692037908,0.288033359849709,-1.45104265789208,0.146767982191071,1,"control","not significant"
"LOC111122823",63.8404161302798,-0.158778055400598,0.175524720458066,0,1,1,"control","not significant"
"LOC111103080",24.4606564446775,0.209218412659433,0.267403299038857,0,1,1,"control","not significant"
"LOC111106021",114.35021362849,0.143980838420133,0.115367315244031,0,1,1,"control","not significant"
"LOC111122911",62.847954313655,-0.325915821639313,0.198382104440528,-0.382674747066571,0.701960940703008,1,"control","not significant"
"LOC111102738",5.52540743998857,-0.917959336391473,0.355318389774381,-1.87988957401167,0.0601231291259065,1,"control","not significant"
"LOC111102762",15.4554165451138,-0.661703003562429,0.342626738139291,-1.2016079241167,0.229515469905952,1,"control","not significant"
"LOC111136085",63.3395328408882,0.345088199764613,0.182330633109087,0.521515217400263,0.602007907601283,1,"control","not significant"
"LOC111131850",22.4994314879766,-0.170016222572832,0.27430189215887,0,1,1,"control","not significant"
"LOC111120886",671.972738173335,-0.103888526317304,0.0764278008058225,0,1,1,"control","not significant"
"LOC111110776",4.16856447052859,0.13611241731191,0.298817333101694,0,1,1,"control","not significant"
"LOC111114379",6.23924276637825,-0.410257368403062,0.346407202680783,-0.46262712542597,0.643631662004547,1,"control","not significant"
"LOC111104401",252.925912159588,0.0368407958742532,0.155761897077852,0,1,1,"control","not significant"
"LOC111122616",4.38668491556368,0.00741780863940845,0.277908142935764,0,1,1,"control","not significant"
"LOC111111194",175.020989803906,-0.220388914118493,0.20297374329615,0,1,1,"control","not significant"
"LOC111125438",243.289562037019,0.0305233229960499,0.0994305666465179,0,1,1,"control","not significant"
"LOC111113174",48.5511705406105,0.048331314534323,0.190013904337217,0,1,1,"control","not significant"
"LOC111110355",18.304740853637,-0.718448616534488,0.348099671021754,-1.34573128196152,0.178389194064751,1,"control","not significant"
"LOC111110197",98.095136689256,0.431270930128261,0.220654946310765,0.821513105230659,0.411354062390774,1,"control","not significant"
"LOC111110282",37.9582792634184,0.512604036517137,0.228536189385788,1.14906981350704,0.250527194476819,1,"control","not significant"
"LOC111110501",5.39823521525491,-0.590345657771856,0.351862768143904,-0.967268175508307,0.33340998858854,1,"control","not significant"
"LOC111112004",10.7554427815512,0.0119711896360095,0.354299722392351,0,1,1,"control","not significant"
"LOC111112262",12.9976632754589,0.311344593705512,0.33192205852117,0.184816260717421,0.853373153362766,1,"control","not significant"
"LOC111106169",14.5887363252525,-0.141631594081443,0.304617522398152,0,1,1,"control","not significant"
"LOC111110814",15.5087312462795,-0.284586091736666,0.353051906401603,-0.0979631921242884,0.921961521168048,1,"control","not significant"
"LOC111101228",64.8102828925715,0.138197784336567,0.221437159485797,0,1,1,"control","not significant"
"LOC111099102",26.6409371941523,-0.471348559302848,0.253549499643201,-0.872999393074463,0.38266340853238,1,"control","not significant"
"LOC111134951",4.13983874802924,0.153394277134669,0.341899772689707,0,1,1,"control","not significant"
"LOC111103997",7.40180791893758,-0.26401538553657,0.323675412958386,-0.0433007419638994,0.965461799777043,1,"control","not significant"
"LOC111126296",194.12095406328,-0.010775951396302,0.145383127236084,0,1,1,"control","not significant"
"LOC111133146",20.3487186098927,0.149758228555155,0.301412036312074,0,1,1,"control","not significant"
"LOC111126159",146.574080718519,0.0369260465865781,0.127260963404711,0,1,1,"control","not significant"
"LOC111132855",253.449204139872,0.326639104331891,0.116038574675383,0.660462303559725,0.508957201651772,1,"control","not significant"
"LOC111101764",14.7724501037121,-0.982524721162289,0.317136328342839,-2.30981018475561,0.020898665194949,0.791205803436944,"control","not significant"
"LOC111111600",12.9237899606761,0.0379500667943422,0.287600553594761,0,1,1,"control","not significant"
"LOC111111651",33.1284174235693,-0.670932085731075,0.235442660177928,-1.78783269528542,0.0738030042137288,1,"control","not significant"
"LOC111111579",85.540006722089,0.15017766413365,0.195852733029489,0,1,1,"control","not significant"
"LOC111111571",250.839779817126,-0.0338227542359793,0.142221805253196,0,1,1,"control","not significant"
"LOC111128027",96.4711905169286,0.327560750290321,0.165750226974028,0.46793752084861,0.639829270520731,1,"control","not significant"
"LOC111133491",302.938967115391,0.197804329639475,0.132051179746734,0,1,1,"control","not significant"
"LOC111102183",50.6849711280481,-0.45262975209104,0.266372582869835,-0.760700481663521,0.446835987063,1,"control","not significant"
"LOC111119998",23.9843161838066,-0.19891006689814,0.23921583015579,0,1,1,"control","not significant"
"LOC111129328",50.712188949627,-0.384971054794171,0.194249995365016,-0.694831701491405,0.487160778659551,1,"control","not significant"
"LOC111126993",19.0110560431444,-1.2149120433403,0.286102796948602,-3.37260611791099,0.000744603871879917,0.136553168083361,"control","not significant"
"LOC111123242",79.7174292646272,0.188694223642033,0.173572321364623,0,1,1,"control","not significant"
"LOC111137396",16.3007040726868,0.532744701836864,0.351048038699646,0.805430227965975,0.420571454145846,1,"control","not significant"
"LOC111136967",87.4045383081124,-0.218140225172927,0.183894286739713,0,1,1,"control","not significant"
"LOC111113171",19.2943408682876,-0.56097949621525,0.315245457325199,-0.986467810999893,0.323903603373058,1,"control","not significant"
"LOC111136976",30.7827293581595,0.418721857659083,0.233106956515895,0.72379589258452,0.469191051371019,1,"control","not significant"
