"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","phase1","more_me_in"
"LOC1111299011",6.86249100192878,-0.479646732438425,0.364453894476178,-0.630111890472434,0.528621380684939,1,"hypoxic","not significant"
"LOC1111298231",30.0745829783667,-0.195827499601315,0.232697134277906,0,1,1,"hypoxic","not significant"
"LOC1111301021",93.4084686319179,0.390485625745095,0.138345484279576,1.01546954334407,0.309882057571533,1,"hypoxic","not significant"
"LOC1111299611",39.1558368565549,0.577254611659638,0.264217944769405,1.23857829544941,0.215501710108269,1,"hypoxic","not significant"
"LOC1111303971",48.6483053493628,0.134239194872826,0.202764003251998,0,1,1,"hypoxic","not significant"
"LOC1111306991",3.81222440387374,0.159260391058827,0.387339812530639,0,1,1,"hypoxic","not significant"
"LOC1111280851",67.6533841918628,-0.591121254235042,0.263530213812102,-1.29442939122822,0.195517143937692,1,"hypoxic","not significant"
"LOC1111289741",158.01999272407,-0.200715524974233,0.135924711808104,0,1,1,"hypoxic","not significant"
"LOC1111305341",385.070919237805,-0.260394803911571,0.107971176024,-0.0962738787735411,0.923303056421469,1,"hypoxic","not significant"
"LOC1111298461",3.1367910240874,0.373635266343384,0.387921679498923,0.318711927889885,0.749944968845625,1,"hypoxic","not significant"
"LOC1111279261",197.157188503023,0.29958327586202,0.147232391840016,0.336768799598784,0.736291194876882,1,"hypoxic","not significant"
"LOC1111293001",21.5297653063112,0.165589910766696,0.340865908315064,0,1,1,"hypoxic","not significant"
"LOC1111277881",19.3480506415776,-1.40825914409967,0.319461851670649,-3.62565714197945,0.000288227560687187,0.019230146303696,"hypoxic","control"
"LOC1111315801",46.4955707878573,-0.377624607229943,0.317129314004378,-0.402437118216645,0.687362357478457,1,"hypoxic","not significant"
"LOC1111310701",23.2970732357855,0.222757353312519,0.251513292729825,0,1,1,"hypoxic","not significant"
"LOC1111318571",381.551870974636,0.00194656932138298,0.0672488612959676,0,1,1,"hypoxic","not significant"
"LOC1111295121",206.051717665774,-0.354899373690217,0.1678769001615,-0.624858891183374,0.532063674992985,1,"hypoxic","not significant"
"LOC1111293571",109.76555820527,0.0334933465138194,0.180236299332102,0,1,1,"hypoxic","not significant"
"LOC1111280311",5.00424810386926,0.0475044734917193,0.37400995818362,0,1,1,"hypoxic","not significant"
"LOC1111279491",3.24407545360578,-0.251586767673616,0.369891548844612,-0.00428981867407353,0.996577230409261,1,"hypoxic","not significant"
"LOC1111280661",8.34663777198946,-0.357703303517596,0.376338413085257,-0.286187377564344,0.774734610869785,1,"hypoxic","not significant"
"LOC1111280651",461.479819008125,0.125848424698198,0.121264877837771,0,1,1,"hypoxic","not significant"
"LOC1111287021",2.9206015659231,0.754307078740035,0.392399392014597,1.28518822659459,0.198726516797202,1,"hypoxic","not significant"
"LOC1111315021",22.9165265211282,-0.351409253141998,0.357895524299541,-0.283348760341366,0.776909502748955,1,"hypoxic","not significant"
"LOC1111308171",5.19179698467751,0.57990055428587,0.389082193426223,0.847894249235091,0.396496867518868,1,"hypoxic","not significant"
"LOC1111302081",60.0702890289466,-0.18513759280126,0.229719297583834,0,1,1,"hypoxic","not significant"
"LOC1111287561",45.8132051745782,-0.552774280258707,0.243537488518734,-1.24323479764971,0.213781323269236,1,"hypoxic","not significant"
"LOC1111287541",55.383311774963,-0.47448289987452,0.222616533331334,-1.00838377327711,0.313270259830531,1,"hypoxic","not significant"
"LOC1111277241",65.3096162605685,0.190720508375882,0.231241832193142,0,1,1,"hypoxic","not significant"
"LOC1111311471",61.7412527828117,0.778057441427296,0.152085668388779,3.47210520900244,0.000516393918134116,0.029277690894211,"hypoxic","hypoxic"
"LOC1111300201",96.1153137946053,-0.342380974368239,0.221748852470112,-0.416601814797169,0.676969681705877,1,"hypoxic","not significant"
"LOC1111300191",33.9936730853999,0.963583276154154,0.266767677310314,2.67492405132759,0.00747461810900267,0.164804947889469,"hypoxic","not significant"
"LOC1111309891",47.6665800719937,0.172331712274908,0.198308788334723,0,1,1,"hypoxic","not significant"
"LOC1111307561",61.7008984676521,-0.212558636796633,0.181454662705265,0,1,1,"hypoxic","not significant"
"LOC1111298741",113.424689772381,0.737125866129752,0.123583776511229,3.94166515930587,8.09178872583363e-05,0.00720320444986592,"hypoxic","hypoxic"
"LOC1111298981",104.691997704815,-0.435961230712721,0.164872657882986,-1.12790824810201,0.25935867014092,1,"hypoxic","not significant"
"LOC1111298761",268.195459778653,-0.293175884412434,0.145117902321825,-0.297522798508235,0.76606740491225,1,"hypoxic","not significant"
"LOC1111298891",5.6895718418084,0.225653120613824,0.37094138305684,0,1,1,"hypoxic","not significant"
"LOC1111298911",22.8764727879724,0.203832621426325,0.389650495632913,0,1,1,"hypoxic","not significant"
"LOC1111298771",133.079135910433,-0.580394061604494,0.141601539266349,-2.3332660316851,0.0196341870871499,0.306583003287054,"hypoxic","not significant"
"LOC1111298801",55.2556526312936,0.219636861892628,0.361170350620285,0,1,1,"hypoxic","not significant"
"LOC1111298831",119.373746363081,0.226568212012605,0.273801289736172,0,1,1,"hypoxic","not significant"
"LOC1111298821",80.9382763645858,-0.790558622878132,0.150991913388039,-3.58005015466579,0.000343528264823899,0.022201048522132,"hypoxic","control"
"LOC1111298861",64.087966820111,-0.557985727858786,0.188404635939345,-1.63470355346213,0.102111207229187,0.790290294718753,"hypoxic","not significant"
"LOC1111298961",5.09860720148734,0.881584153261208,0.362410832074459,1.74272978996236,0.0813808254543095,0.702130763090849,"hypoxic","not significant"
"LOC1111298791",106.843017122737,-0.250396907289644,0.143557100072748,-0.00276480431440295,0.997794008134383,1,"hypoxic","not significant"
"LOC1111298941",49.8272448173308,0.298637221091926,0.171816866755411,0.28307594015879,0.777118624564803,1,"hypoxic","not significant"
"LOC1111298841",125.506595630356,0.181791725726373,0.350343001735058,0,1,1,"hypoxic","not significant"
"LOC1111277851",10.4890264550366,0.601343886466872,0.392950734817862,0.894116883709923,0.371259356688795,1,"hypoxic","not significant"
"LOC1111277761",6.15517874190684,-0.554849736072921,0.379587990681386,-0.803106904213949,0.421912947473229,1,"hypoxic","not significant"
"LOC1111279641",26.0653623272026,-0.408613416867552,0.258641189491283,-0.613256601469882,0.539706684262465,1,"hypoxic","not significant"
"LOC1111304691",359.982585901395,-0.0267218303514926,0.112732526363909,0,1,1,"hypoxic","not significant"
"LOC1111306911",14.6274937753704,0.448139456222626,0.379762540801746,0.521745656652493,0.601847431220867,1,"hypoxic","not significant"
"LOC1111306841",3.81558008917708,-0.121115412777885,0.388736148269789,0,1,1,"hypoxic","not significant"
"LOC1111309381",38.3512864337672,-0.119556732835204,0.284691232991689,0,1,1,"hypoxic","not significant"
"LOC1111310291",9.41182710623516,1.82706694208869,0.368652324886387,4.27792485121237,1.88643680020609e-05,0.00227446968632443,"hypoxic","hypoxic"
"LOC1111314981",71.1842093858164,0.0660116166124739,0.292069812851866,0,1,1,"hypoxic","not significant"
"LOC1111309771",2.84630845286725,-0.819255868718503,0.388817245411272,-1.46407052525762,0.143174679687021,0.940065865307805,"hypoxic","not significant"
"LOC1111305801",74.2939349677031,0.461803764509989,0.253822906757806,0.834454885161683,0.404024699918196,1,"hypoxic","not significant"
"LOC1111313791",21.0703172653782,0.709502195803942,0.33458937700295,1.37333169367147,0.169649254029373,1,"hypoxic","not significant"
"LOC1111287231",3.13413003972189,-0.472086517234072,0.303253296189351,-0.732346589550017,0.463957049582488,1,"hypoxic","not significant"
"LOC1111287211",144.750646593919,-0.433831549984928,0.174186580431611,-1.0553714845852,0.291255459144441,1,"hypoxic","not significant"
"LOC1111310331",107.389671901549,-0.204724179993115,0.176114230286671,0,1,1,"hypoxic","not significant"
"LOC1111301841",205.433206304331,-0.307466120093488,0.163061159690243,-0.352420651261484,0.724522816725412,1,"hypoxic","not significant"
"LOC1111291771",118.47090563278,-0.311656156958858,0.185329032156068,-0.332684826773045,0.739372204235021,1,"hypoxic","not significant"
"LOC1111313811",14.5486802866583,0.302558655439166,0.314492456769414,0.16712214969818,0.867273938165173,1,"hypoxic","not significant"
"LOC1111281851",3.75873628863593,-0.0074640603402094,0.390183572453168,0,1,1,"hypoxic","not significant"
"Trnat-ggu_111",26.6467327874017,0.10668787650337,0.251374188663201,0,1,1,"hypoxic","not significant"
"LOC1111287571",6.64483721255531,0.576633692098744,0.391005356796266,0.835368841938748,0.403510067442058,1,"hypoxic","not significant"
