"","gene","logFC","pval","padj"
"39","LOC111103819",1.75110013039526,8.40375595436168e-07,4.72226440358555e-05
"40","LOC111103866",1.58463910346706,9.03351818873333e-07,5.01188736977445e-05
"41","LOC111104284",0.509957967756077,0.00303056923201699,0.0376361372835325
"42","LOC111104287",3.39353297100177,4.58579326619992e-11,2.05862217254931e-08
"43","LOC111104354",3.02836952546662,0.00149436923216793,0.0220532671535085
"44","LOC111104504",0.828837862818845,0.00345240073525597,0.0402885488701384
"45","LOC111104805",2.24587868790368,0.00306564651962704,0.0376378955056732
"46","LOC111105030",2.24871379701955,2.78657477434382e-06,0.000148945819950597
"47","LOC111105082",3.08184926895962,6.20254878861918e-11,2.24349296111915e-08
"48","LOC111105256",2.79439054336911,2.48516134556237e-05,0.00087139697420799
"49","LOC111105299",3.24761340604345,6.95869632568194e-08,5.37435309785963e-06
"50","LOC111105526",1.25632759455262,0.00133330541964266,0.0198771348785503
"51","LOC111105528",6.01734437817952,1.41515029528891e-09,2.08520396507211e-07
"52","LOC111105686",2.79259882146749,6.61707542643974e-07,3.91927589109262e-05
"53","LOC111105828",2.16287754930444,6.9329029605569e-08,5.37435309785963e-06
"54","LOC111106506",1.75166494972086,0.00348030111414385,0.0403679308788904
"55","LOC111106570",2.94449103583169,1.95544972046968e-05,0.000720229926455343
"56","LOC111106613",4.39353665207257,3.61404762101942e-05,0.00116473314139177
"57","LOC111106619",1.21806891912263,0.00439185288246184,0.0479339017784143
"58","LOC111106775",1.16977476104131,0.00190817897105909,0.0265509473973079
"59","LOC111106800",3.04272741319502,4.52992951609142e-07,2.75759459292065e-05
"60","LOC111106980",2.84852474864982,1.12640045595625e-08,1.14814260429215e-06
"61","LOC111107171",2.17364660720141,0.000250126982022336,0.00540052493696501
"62","LOC111107250",2.73855799274907,2.853318947077e-08,2.40501864327663e-06
"63","LOC111107422",4.24380938407911,2.65626527185705e-11,1.66320152664992e-08
"64","LOC111107518",-2.11847163631373,0.00280190648626785,0.0358039537297726
"65","LOC111107569",1.85800136205112,0.00307771787073984,0.0376805514733316
"66","LOC111107620",1.96754819452354,4.48964456679783e-06,0.00020934161847101
"67","LOC111107816",1.9335513061243,0.000163178558431563,0.00392772100423128
"68","LOC111107851",1.55152128104051,0.00382157429878748,0.0432053458264978
"69","LOC111107999",6.05372348435752,5.86647392889325e-09,6.94939330549705e-07
"70","LOC111108042",2.63973447402219,7.89629717139276e-05,0.0022769388488299
"71","LOC111108080",1.86641640095207,0.000173760071050733,0.0040945719968568
"72","LOC111108185",1.88272011889474,7.78658245400985e-05,0.0022601715825116
"73","LOC111108202",1.3806068722498,6.28111552126217e-06,0.000280919687037674
"74","LOC111108243",-1.4973806054349,0.00375416872365563,0.0427390169241107
"75","LOC111108303",1.29578717286969,0.000708021236846015,0.0119356041580619
"76","LOC111108426",0.609876800886441,0.00303721530391424,0.0376361372835325
"77","LOC111108451",1.78909590791862,0.00391723187999998,0.0438093775986729
"78","LOC111108505",1.61878973912404,0.000594137416131136,0.0102929023513943
"79","LOC111108664",0.862532601178456,0.00414871175906675,0.0461517858882983
"80","LOC111108790",2.91303566578832,2.11153405313901e-08,1.85097075098165e-06
"81","LOC111109289",0.915594668627967,0.000845283207294666,0.0137217640650834
"82","LOC111109410",1.5304253576771,0.00336035322785983,0.0396992673792712
"83","LOC111109620",1.98006002662714,0.000861568341051805,0.0139012396990825
"84","LOC111109740",2.54560598767482,2.06363538914169e-08,1.84590079808327e-06
"85","LOC111109744",3.26693930031718,1.63708418546436e-05,0.000625937589960976
"86","LOC111109804",3.30491114013833,1.92453313353748e-08,1.75733931756141e-06
"87","LOC111109936",1.56237070469479,0.00345619310407758,0.0402885488701384
"88","LOC111110057",2.89339063869875,0.000164887215327072,0.00392772100423128
"89","LOC111110127",1.45530268274823,0.000531312024914171,0.00954401887376562
"90","LOC111110168",2.31499862477479,0.000237476868068602,0.00520430556372342
"91","LOC111110195",1.61473448215309,0.003824703212567,0.0432053458264978
"92","LOC111110475",1.58026591471259,0.00313823362147808,0.0379969004501062
"93","LOC111110619",2.25009357233011,0.000126537163524586,0.00322449062632711
"94","LOC111110660",2.0499597540962,0.00324870749577531,0.0389046036994076
"95","LOC111111334",2.55570754437102,1.79006186038493e-05,0.00067636561500579
"96","LOC111111528",2.05138340316973,7.76453282289499e-06,0.000324113784407131
"97","LOC111111976",1.51207103947819,0.0030548507426227,0.0376378955056732
"98","LOC111112387",1.77651609591151,0.000205387500298273,0.0046643182062556
"99","LOC111112439",1.02084511303402,0.00275115942129188,0.0354476656579998
"100","LOC111112487",1.00004846516524,0.00366061027387969,0.0418915269723621
"101","LOC111112578",3.14206492496116,5.13902435466448e-08,4.17117476786934e-06
"102","LOC111112580",1.27291863240084,0.000121877458012073,0.00313167712501
"103","LOC111112605",2.36781728860481,1.50191063750881e-09,2.08520396507211e-07
"104","LOC111112636",1.67156330003102,0.000894548850805467,0.014361932648646
"105","LOC111112700",1.45327174509262,4.8705760524824e-05,0.0015358082617288
"106","LOC111113036",4.40791998510637,1.57122401359711e-11,1.14777914193269e-08
"107","LOC111113084",2.24827003828743,0.00296067984106295,0.0371824061414869
"108","LOC111113198",2.25259167630194,0.00303974277854677,0.0376361372835325
"109","LOC111113238",0.803989663405723,0.00198359715878008,0.0272542518712636
"110","LOC111113309",1.14155969251123,0.000458468779232877,0.00844220029596193
"111","LOC111113310",1.3936941309686,0.00389210010869438,0.0437412173754038
"112","LOC111113388",1.83019751329011,4.96208729142956e-05,0.00154247011335715
"113","LOC111114201",1.0497699898759,0.00047226875296864,0.00858902051560809
"114","LOC111114450",1.05772386061053,0.000701247783707836,0.0118670619150249
"115","LOC111114521",6.53848195612027,0.000144065121594582,0.00354740128061267
"116","LOC111114820",7.30455059714696,3.56900735419994e-10,8.23313643866227e-08
"117","LOC111115520",2.42705689163204,0.00432946959882531,0.047559060781081
"118","LOC111115675",2.87239792316948,1.28399359094818e-10,3.51733994320367e-08
"119","LOC111115720",1.74873197067468,0.000479910359071304,0.00869193018103109
"120","LOC111115784",2.53120327409645,7.33127279954796e-07,4.22802219479193e-05
"121","LOC111115795",1.17894182571124,0.000100836407157111,0.00275372981897831
"122","LOC111116869",2.64559741948442,1.62973108706567e-09,2.16457919836631e-07
"123","LOC111116971",1.85863765780258,1.95469783414719e-05,0.000720229926455343
"124","LOC111117060",2.42346130160599,7.19204684445189e-05,0.0021299149540022
"125","LOC111117164",2.11351618335161,0.000906223777885853,0.014496273060123
"126","LOC111117202",3.96371124099895,2.91043422587628e-09,3.63136810862458e-07
"127","LOC111117391",1.75441389505084,3.04450219118128e-06,0.00015610396671488
"128","LOC111117650",1.90067439750796,0.00044338425479265,0.00823454740998384
"129","LOC111117657",3.44274148897036,3.29645481322365e-05,0.00108634296589167
"130","LOC111117672",1.76500204248676,1.52372745791576e-06,8.24505857783303e-05
"131","LOC111117739",1.15465387418019,0.00303276842687114,0.0376361372835325
"132","LOC111117813",2.33933633442523,6.41029734368497e-05,0.00195670837366754
"133","LOC111117970",3.2825267193291,9.68327035848587e-10,1.57191755486087e-07
"134","LOC111118030",1.97903101860664,0.00195407568486317,0.0270385654203201
"135","LOC111118071",5.06184410236091,9.39899639449942e-05,0.0026073291896893
"136","LOC111118225",2.89739402744889,3.04786606560187e-05,0.00102759976657946
"137","LOC111118260",4.888621281992,8.25199738932026e-12,1.14777914193269e-08
"138","LOC111118324",1.53161256425134,0.00365412348158514,0.0418915269723621
"139","LOC111118425",1.94544496570432,0.000404737878838428,0.00758105180747364
"140","LOC111118558",3.73413657209247,7.24434978670197e-09,8.35578555660914e-07
"141","LOC111118568",1.55078225001008,0.000127315423701988,0.00322556937621858
"142","LOC111118652",1.58140263437817,0.000527647182916744,0.00951719178075758
"143","LOC111118654",0.913482552722019,0.00313472863234224,0.0379969004501062
"144","LOC111118809",2.41236046763199,6.02484142567821e-07,3.61738081763666e-05
"145","LOC111118833",2.18172348141764,2.24317460421824e-07,1.44585798386596e-05
"146","LOC111118904",1.37730633712401,0.000296665094712075,0.00610461554048369
"147","LOC111118959",1.72996325225507,0.000229708449024931,0.00505935744761947
"148","LOC111118960",1.37833541817692,0.000368652177752432,0.00708685304863557
"149","LOC111118970",0.981952081215776,0.000783322069031951,0.0128872602906546
"150","LOC111119012",1.70705136737614,0.000105088651314849,0.0028108710369984
"151","LOC111119125",4.35642943460137,1.38823607880912e-11,1.14777914193269e-08
"152","LOC111119126",0.852921298731767,0.00195556131376716,0.0270385654203201
"153","LOC111119170",2.70848358166204,0.000717181345750022,0.0119977322077189
"154","LOC111119175",1.3312926920716,2.20033535702498e-05,0.000803672489153374
"155","LOC111119195",2.43762193100241,0.000669525075419217,0.0114183984652235
"156","LOC111119203",1.54310100910857,4.28821486507364e-05,0.0013619743299723
"157","LOC111119269",2.90551389563253,0.00255890554341624,0.0334796507366966
"158","LOC111119366",2.3228482374597,0.00016461839439621,0.00392772100423128
"159","LOC111119487",-1.79387458520151,0.000332581756364427,0.00659595401875694
"160","LOC111119493",3.41391659159939,5.98620541869913e-10,1.11399198790565e-07
"161","LOC111119527",1.92284622545829,0.00106611632920085,0.0164534784186173
"162","LOC111119533",4.27797273302308,2.98264321036926e-09,3.63136810862458e-07
"163","LOC111119559",3.40368940996534,8.91641523940567e-11,2.60537653295434e-08
"164","LOC111119574",0.80545519480975,0.00277945514311334,0.0356209119656894
"165","LOC111119596",1.75421840531029,0.00428440835719447,0.0473011632986987
"166","LOC111119656",1.2613952976487,0.00391815560544828,0.0438093775986729
"167","LOC111119699",-0.820879464901901,0.00128784405746128,0.0193973213190818
"168","LOC111119735",2.21494439120073,7.71320523748854e-05,0.00225890023591377
"169","LOC111119752",6.24813789296976,6.68958828805692e-06,0.000290301638282708
"170","LOC111119851",2.68206510510109,2.28083020205192e-05,0.000826188328561452
"171","LOC111119852",1.8189095495821,0.000178221922989011,0.00415503557691934
"172","LOC111119855",1.46762636929815,0.00420664052878747,0.0466777352852544
"173","LOC111119859",3.19586843741911,8.26806549024888e-10,1.44955724175043e-07
"174","LOC111119906",3.91023985972482,8.33254661624738e-11,2.60537653295434e-08
"175","LOC111120091",4.00907822445777,3.79834180173701e-10,8.32406605850665e-08
"176","LOC111120187",4.19825189651648,1.90533901193394e-13,8.35110088930647e-10
"177","LOC111120247",2.27952542102681,0.000215384972334195,0.00484119145508091
"178","LOC111120400",2.77946506321138,0.000187355744639407,0.00429937292541634
"179","LOC111120445",3.25755834289073,6.09988768189267e-10,1.11399198790565e-07
"180","LOC111120474",1.92257918095617,8.29604549908288e-06,0.000339827732920376
"181","LOC111120493",2.69360379527796,0.000344172908256652,0.00677647773867601
"182","LOC111120496",1.61894041940706,0.000229498131071213,0.00505935744761947
"183","LOC111120509",2.56510431144492,0.000105175188242696,0.0028108710369984
"184","LOC111120512",1.37235951804845,0.00056176029824909,0.00984878154890305
"185","LOC111120615",2.10213686751872,0.00219778241629392,0.0298231589183166
"186","LOC111120617",1.74135380176904,0.000544275781704226,0.0096745256333651
"187","LOC111120682",2.34320353451089,0.00292529090949468,0.0369497119778536
"188","LOC111120684",1.9884048196167,0.00197729331692676,0.0272530710946225
"189","LOC111120746",1.84806041533707,0.00266340417554123,0.0346400608350066
"190","LOC111121058",2.14680959966626,7.60380173046869e-06,0.000320456374852349
"191","LOC111121073",1.53627179264447,0.00385242856927134,0.0434066694578825
"192","LOC111121099",2.41335700855336,5.76049724970408e-06,0.000260291334489206
"193","LOC111121119",1.08415607162279,0.00289578675468728,0.0366827553346658
"194","LOC111121130",5.0206816527261,7.03522114322646e-08,5.37435309785963e-06
"195","LOC111121195",2.45268578055858,4.06954447303903e-06,0.000198186815837001
"196","LOC111121273",1.24874412236012,0.00046513391080881,0.0084945080461459
"197","LOC111121366",1.09575443433496,0.000584852648265914,0.0101722585609107
"198","LOC111121501",2.25573983613053,0.00113370769500963,0.0173742686266686
"199","LOC111121733",3.05222379486262,7.66107583665922e-08,5.69127040543684e-06
"200","LOC111121854",2.36081322603476,4.98138469232511e-06,0.000227431344858968
"201","LOC111121996",2.90155181680567,0.00141455003346184,0.0209458540427812
"202","LOC111122023",-1.27610390501539,0.000275984744167747,0.00573289636818595
"203","LOC111122158",1.48582119285015,0.000545199140187356,0.0096745256333651
"204","LOC111122305",2.6949357754699,0.00151279850046216,0.022250321568878
"205","LOC111122329",0.648257524362865,0.00348817114848789,0.0403679308788904
"206","LOC111122334",1.08016162993311,0.00320566243382632,0.0385509302286555
"207","LOC111122604",1.06942468391621,0.000400048847528903,0.00755781939103096
"208","LOC111122808",1.62713589787235,0.00120762552391133,0.0183785509420256
"209","LOC111122852",3.23253503586104,3.47894334095546e-10,8.23313643866227e-08
"210","LOC111122887",1.05933782261137,0.000122180421714969,0.00313167712501
"211","LOC111122922",1.92048416755287,1.22422466384655e-06,6.70722087704931e-05
"212","LOC111123003",1.11834528045203,0.000934819200107637,0.0148993183784428
"213","LOC111123065",1.8362956912104,0.000785055555009074,0.0128872602906546
"214","LOC111123227",3.00602380184859,0.0028245087709704,0.0359878544859398
"215","LOC111123784",1.17793452628673,0.00336005808677998,0.0396992673792712
"216","LOC111123809",1.87646726042963,6.55529802071423e-06,0.000287318712247905
"217","LOC111123831",0.918465581220265,0.000271170841477772,0.00565972284855751
"218","LOC111123845",3.50487244141351,3.60412955199402e-05,0.00116473314139177
"219","LOC111123891",-1.46735779396458,0.000451589892747645,0.00835155485195329
"220","LOC111123910",0.968466165473406,0.00248841045820622,0.0327528619769305
"221","LOC111123912",3.03519836312326,1.52239395122764e-09,2.08520396507211e-07
"222","LOC111123938",4.73577879299538,7.32931740965616e-06,0.000311887361228378
"223","LOC111123973",2.22331046797633,0.000182737700087735,0.004237774282987
"224","LOC111124361",3.67369678663262,1.14015994770695e-05,0.000462714912111071
"225","LOC111124392",0.764611964880188,0.00025202546073039,0.00541484114892793
"226","LOC111124414",2.08315442129955,0.00014165282156363,0.00350770800516041
"227","LOC111124500",4.8634969565958,0.00037944976689269,0.00723099273169853
"228","LOC111124587",1.31376535828163,0.00266207411214267,0.0346400608350066
"229","LOC111124588",2.88774649738746,3.41732197734818e-07,2.17074235169813e-05
"230","LOC111124590",-2.2974086826599,0.00102895955219741,0.0159926585719193
"231","LOC111124603",4.2020972375685,8.39425355688652e-09,9.43384957431631e-07
"232","LOC111124639",2.40201182289349,0.000965943389643429,0.0152292441611768
"233","LOC111124640",4.88267654682642,6.65421138365251e-11,2.24349296111915e-08
"234","LOC111124802",0.774076805434995,0.00303684743130793,0.0376361372835325
"235","LOC111124908",2.00490985472379,0.000404279864744267,0.00758105180747364
"236","LOC111124999",0.996536531975397,0.00426345425345194,0.0471886868507067
"237","LOC111125070",1.03028831440505,0.00349063331122507,0.0403679308788904
"238","LOC111125118",5.96543381117296,0.0034318612896212,0.0402885488701384
"239","LOC111125223",1.37001274009719,0.0024012731839946,0.031956549288646
"240","LOC111125240",3.21933531795702,0.000714127224544714,0.0119924123570095
"241","LOC111125352",-2.39341096684409,0.00104816010345534,0.0162335184927376
"242","LOC111125380",1.86978177993058,0.00131002450156832,0.0196638266793629
"243","LOC111125404",1.6581446372135,8.17604650525682e-05,0.00232698778133381
"244","LOC111125442",2.23225585923203,4.25166076801871e-07,2.6246519924262e-05
"245","LOC111125735",1.75932358807071,0.00161266635694344,0.023174808663879
"246","LOC111125778",1.50372375678271,0.00011885872712521,0.00308259053840115
"247","LOC111125870",1.21083314538762,0.00175669986250668,0.0248374693463445
"248","LOC111125905",0.615273553531221,0.00287692957480487,0.0365495139894776
"249","LOC111125956",1.780319851128,8.02077436025393e-05,0.00229771594908451
"250","LOC111126125",2.32156277945035,0.00168273518637182,0.0239461958502198
"251","LOC111126147",2.17181013379626,7.73066473618674e-05,0.00225890023591377
"252","LOC111126215",1.42249287283248,6.89465170696404e-05,0.00205573186609683
"253","LOC111126216",2.3494320177252,0.000131196424789132,0.00328590817057579
"254","LOC111126402",1.43019181541295,0.00368138977318863,0.0420196129580358
"255","LOC111126560",1.58909035657154,0.00118361317434931,0.0180758764570489
"256","LOC111126568",2.78661390083138,4.95914159541481e-06,0.000227431344858968
"257","LOC111126798",2.12724602607664,1.59441189986066e-05,0.00061843427938843
"258","LOC111126835",1.41221147965496,0.00403294348571807,0.0449780949056038
"259","LOC111127104",1.44647546998665,0.0022934012502024,0.0309007971757167
"260","LOC111127289",1.67994167654975,0.00429543209202531,0.0473037157270023
"261","LOC111127317",1.22107399960926,0.00156987809128597,0.0226898133461623
"262","LOC111127492",1.95302525290322,0.00229834813581648,0.0309007971757167
"263","LOC111127520",1.36598183704688,0.000243133674411299,0.00530176564649115
"264","LOC111127608",4.362728124977,2.95603721737379e-06,0.000154241799092254
"265","LOC111127613",4.51434968128119,1.28946455016317e-11,1.14777914193269e-08
"266","LOC111127729",0.9851234988286,0.00232264130022136,0.031131916877279
"267","LOC111127799",2.86303346531099,2.33832833447729e-08,2.00958688039489e-06
"268","LOC111127844",2.27945700509101,0.000263830164843725,0.00553285939000022
"269","LOC111127862",1.33008806078818,4.27072597209485e-06,0.000203462955822736
"270","LOC111127901",4.96762420011712,3.22072304326392e-10,8.23313643866227e-08
"271","LOC111127981",2.97153119681352,0.000254348534814725,0.00543809574679482
"272","LOC111128103",1.92601496211804,3.51975170073683e-07,2.20386738633279e-05
"273","LOC111128209",2.17717776603299,0.000169508472346389,0.00401597640159039
"274","LOC111128277",1.79922305180325,2.40342674069652e-05,0.000852190341702293
"275","LOC111128337",2.96191330591275,3.91806666638087e-06,0.000192953777514015
"276","LOC111128484",0.73839261694984,0.00457479445385723,0.0496319903248917
"277","LOC111128582",1.95529067832499,0.000260496497473429,0.00548921225204826
"278","LOC111128687",4.13209558346134,2.36302205526513e-05,0.000848944726903858
"279","LOC111128698",2.14646022956384,0.00246894148182082,0.0325944895024719
"280","LOC111128800",-1.07668925919481,0.00294841846424826,0.0371348222091957
"281","LOC111128891",1.47744526666791,0.00445171161265039,0.0484165061991233
"282","LOC111128966",3.36565187024136,1.21119173315482e-09,1.89594763086342e-07
"283","LOC111128973",-1.34750139553083,0.000607039884389052,0.0104750228869182
"284","LOC111128979",1.5485215096911,0.00153256059432152,0.0223857858232278
"285","LOC111128997",1.48666145911672,0.00188152796423178,0.0262634938446748
"286","LOC111128998",1.05762954453685,0.000158459723449968,0.00383870993801731
"287","LOC111129049",1.84797055996228,0.000839519043438822,0.0136788548973694
"288","LOC111129125",1.6737993526194,0.00134454371846461,0.0199767292136623
"289","LOC111129261",2.78934164521206,0.000862682454517557,0.0139012396990825
"290","LOC111129277",0.658248842477604,0.000214111409913426,0.00483737273015745
"291","LOC111129294",3.63986732778223,9.02567657772548e-10,1.52152078616041e-07
"292","LOC111129350",2.56029934220901,6.59156683642839e-05,0.00197882448247025
"293","LOC111129490",1.33465248165034,9.03863696755837e-05,0.00252333412922346
"294","LOC111129499",1.97486060501216,1.92510049652864e-07,1.25936051884851e-05
"295","LOC111129526",1.95929395987356,2.83832403202421e-06,0.000149884026895929
"296","LOC111129825",1.40756991122333,0.000387969140774804,0.00736133655418167
"297","LOC111129853",1.19668325828764,0.00124931910494196,0.018881950472278
"298","LOC111129883",1.67118776692823,0.000158523043299369,0.00383870993801731
"299","LOC111129910",1.27255695400835,0.000148690511891202,0.00364084085820747
"300","LOC111129914",1.4557029355646,0.00199831214854171,0.0273706317095572
"301","LOC111129975",1.68850778516679,0.000108425593074554,0.00286282755690224
"302","LOC111130000",1.31082953955581,0.000555596346638093,0.00981926930368856
"303","LOC111130067",1.27587819362467,0.00306087994838847,0.0376378955056732
"304","LOC111130193",1.83982133517134,0.000675170974766949,0.0114700557457502
"305","LOC111130208",2.2618543396353,0.000295327495659114,0.00610461554048369
"306","LOC111130297",0.758793587369358,0.00437942594982791,0.0479339017784143
"307","LOC111130352",2.9906957312324,2.71736809963142e-05,0.000937812943360984
"308","LOC111130353",2.84190253960018,7.11185214866207e-08,5.37435309785963e-06
"309","LOC111130365",3.24914630577036,0.00315005751200871,0.0380349919425184
"310","LOC111130553",2.81692755522964,0.000304333765559826,0.00617543932615148
"311","LOC111130568",2.856070893746,0.000174880776906402,0.00409894355711637
"312","LOC111130701",1.89283228087482,1.82843700945444e-07,1.21424839582406e-05
"313","LOC111130718",1.33429579712815,0.000344776302926021,0.00677647773867601
"314","LOC111130883",2.14271713609107,2.54466871060492e-05,0.000885181187188996
"315","LOC111130989",-1.19455080324633,0.0026880995375959,0.0348578114594166
"316","LOC111131074",1.76486284580898,0.00031830626152381,0.00637048559022309
"317","LOC111131506",1.07047541864103,0.00313775434504385,0.0379969004501062
"318","LOC111131555",1.04631043925139,0.000373402391614633,0.00714682394081632
"319","LOC111131591",1.30802908706569,0.000101571225259625,0.00275372981897831
"320","LOC111131693",1.62264419927124,0.000301556317455778,0.00614754111352873
"321","LOC111131749",0.642688750377476,0.00241120382295174,0.031956549288646
"322","LOC111132265",2.33253633300911,1.51136693561585e-05,0.000596677033112201
"323","LOC111132625",1.98813811426538,3.0629571383709e-06,0.00015610396671488
"324","LOC111132911",3.43888881150967,4.25622377674095e-10,8.80897097334201e-08
"325","LOC111132924",1.69999561986797,0.000299167313479387,0.00612733801392595
"326","LOC111132939",1.21098334810173,0.000990893065036221,0.0155666104087948
"327","LOC111132955",1.44900610719791,0.00155402900390743,0.0225540037222724
"328","LOC111132975",3.41729441757307,2.22698268048903e-09,2.87084267311277e-07
"329","LOC111132976",3.8990034635095,3.29813201655602e-11,1.80696407857063e-08
"330","LOC111133021",1.12219010972291,0.00166442166164164,0.0237627366220695
"331","LOC111133218",5.59394461903054,4.3272730240266e-06,0.000203940189938802
"332","LOC111133241",2.02381526713008,0.00376799631425322,0.0427853052988908
"333","LOC111133259",3.07344032418176,3.01326613380306e-05,0.00102380972592704
"334","LOC111133260",1.77346009972853,0.00228632339652199,0.0309007971757167
"335","LOC111133278",1.35449479206594,0.00326945376845066,0.0389402605084762
"336","LOC111133382",3.28910029222421,9.60533263733826e-09,1.02683348657204e-06
"337","LOC111133491",0.913547404270571,0.000946780760175594,0.0150352901153972
"338","LOC111133558",2.40090956240921,0.000460343570781406,0.00844220029596193
"339","LOC111133840",2.39825274159785,0.00124029484173236,0.018810423153332
"340","LOC111133954",0.77427381454198,0.000647440256994912,0.0111283554761125
"341","LOC111133985",1.98709996342808,0.000140705750093752,0.00350405285602792
"342","LOC111134008",3.5804586976819,1.8062639470052e-08,1.68443720845187e-06
"343","LOC111134335",1.03220023029096,0.00095662626510493,0.0151367975449636
"344","LOC111134403",3.1309601973353,5.64380702549807e-11,2.24349296111915e-08
"345","LOC111134405",1.79104383552203,1.48337265064487e-05,0.000591056575252407
"346","LOC111134434",3.01459414403647,0.000129517655819656,0.00326250508883651
"347","LOC111134449",0.763161309144101,0.00459096165570652,0.0496844072517572
"348","LOC111134531",1.26185714103763,3.29199417324263e-05,0.00108634296589167
"349","LOC111134585",1.5625228217305,5.91742755390426e-05,0.0018264848569551
"350","LOC111134646",1.45158367838934,0.000326193870994432,0.00649867152985725
"351","LOC111134684",2.01107881979971,0.000257557796683144,0.00546361518676179
"352","LOC111134709",1.01598928359957,0.00219136018348799,0.0298231589183166
"353","LOC111134716",1.77411992157381,6.47325380291566e-05,0.00195670837366754
"354","LOC111134719",1.44928750429118,0.000364714435856186,0.00704204128791922
"355","LOC111134720",2.21979639098535,0.000311043955177987,0.00628251454168257
"356","LOC111134722",1.45042198757438,3.24867592292992e-06,0.000163666052531056
"357","LOC111134768",1.73109917917297,2.41094233107653e-05,0.000852190341702293
"358","LOC111134796",3.13295837257782,8.45068608453266e-08,6.17322618475111e-06
"359","LOC111134843",1.98946935243181,1.3750331427052e-07,9.27195425304134e-06
"360","LOC111134995",1.66732855210093,0.000107141147152825,0.00284605847255051
"361","LOC111135100",4.71042125683793,3.57408109394277e-05,0.00116473314139177
"362","LOC111135113",2.42291518459607,0.000826363622257321,0.0135147453595292
"363","LOC111135253",1.7462308376051,0.00235958600964683,0.0315306874398843
"364","LOC111135536",0.818103941415981,0.00102862310595747,0.0159926585719193
"365","LOC111135592",1.73869095900361,0.000258035214159181,0.00546361518676179
"366","LOC111135603",5.06216690683579,7.02432337888793e-06,0.000301839307545743
"367","LOC111135670",2.44713579104164,1.60971637877555e-08,1.56786375292738e-06
"368","LOC111135830",2.70911682499786,1.7530819084037e-08,1.67038217489857e-06
"369","LOC111135848",2.71699646519359,8.59496351103264e-05,0.00241485417108052
"370","LOC111135946",5.09890864612075,5.14595108297603e-12,1.1277351798342e-08
"371","LOC111135952",2.40178783970648,2.85063196638986e-05,0.000976118742866153
"372","LOC111135968",3.67325640374427,6.90366806808617e-07,4.03450361898956e-05
"373","LOC111135975",1.89183300317052,1.52470517245189e-05,0.000596677033112201
"374","LOC111136134",2.44197020117508,0.000363617368570492,0.00704204128791922
"375","LOC111136175",1.54480955704812,0.00010176227850377,0.00275372981897831
