"","baseMean","log2FoldChange","lfcSE","svalue"
"LOC111118932",0.857456282064127,-3.35655586045876e-07,0.00144269420705051,0.995943610097673
"LOC111118492",20.5345697357024,-7.04066313841269e-07,0.00144267794089307,0.995945103613837
"LOC111121443",58.0521361418173,-5.45466666472324e-06,0.00144268075301308,0.995946596030615
"LOC111119214",27.380610516903,1.55110721153994e-06,0.00144268387163177,0.995948087349221
"LOC111119213",10.2822689428913,-4.71270853123506e-06,0.00144269444255691,0.995949577570865
"LOC111122173",11.2951788939039,-1.19590604154047e-06,0.00144268871927614,0.995951066696758
"LOC111122172",27.8316162670529,-5.31999154395026e-06,0.00144268597166056,0.995952554728108
"LOC111120907",0.411630861660543,-1.58081135014598e-07,0.0014426947346703,0.995954041666121
"LOC111118732",0.542823788533197,-1.10353942961908e-06,0.00144269484800823,0.995955527512002
"LOC111118731",88.0228766546057,5.42997147879889e-06,0.00144266627930417,0.995957012266954
"LOC111121480",4.07545651109061,8.4091253268772e-07,0.00144269344713265,0.995958495932177
"LOC111120970",120.332613789409,-8.33276471140182e-07,0.00144269209070414,0.995959978508871
"LOC111120484",16.8502451893034,-1.25678028137329e-06,0.001442689451963,0.995961459998233
"LOC111120487",0.25781248205201,2.44400698377569e-07,0.00144269496235182,0.99596294040146
"LOC111120485",9.44637831933093,5.47346661143928e-07,0.00144269197428005,0.995964419719744
"LOC111118122",3.14262742672354,1.83511336307548e-07,0.00144269262547949,0.995965897954279
"LOC111120687",20.5732499580893,1.48460554007229e-06,0.00144268956601894,0.995967375106255
"LOC111119084",26.2330146472277,-6.23584781039561e-06,0.00144268713936028,0.99596885117686
"LOC111118686",0.652777972493934,4.77857146453399e-08,0.00144269463999023,0.995970326167282
"LOC111118684",8.63180205257682,1.29496651695054e-06,0.00144269037416118,0.995971800078706
"LOC111119314",16.3423624823667,-1.08188673328146e-06,0.00144268146133751,0.995973272912315
"LOC111118557",0.12055021334971,-4.14959622120819e-08,0.00144269503279181,0.995974744669292
"LOC111122209",6.41246721692468,1.54414380520265e-06,0.00144269288244081,0.995976215350815
"LOC111118281",10.7839342293031,1.1796638640198e-06,0.0014426899659299,0.995977684958065
"LOC111119549",28.0155939418059,2.57819949486147e-06,0.00144268148578892,0.995979153492217
"LOC111122266",0.390412861077939,-4.14694439460816e-07,0.00144269477526489,0.995980620954446
"LOC111119599",26.2769586101776,-2.22196279186279e-07,0.00144269221597128,0.995982087345926
"LOC111122282",3.86837084558234,1.02999699780731e-06,0.0014426942944606,0.995983552667827
"LOC111121217",8.03636084244874,3.4550098033508e-07,0.00144269146306119,0.99598501692132
"LOC111120113",39.8396848906423,-4.40093331503308e-06,0.00144268754114726,0.995986480107574
"LOC111120112",20.1119872016708,-1.23290576779434e-06,0.00144269036556733,0.995987942227753
"LOC111122404",2.68462992719645,3.79416399225663e-07,0.0014426928393911,0.995989403283023
"LOC111120738",13.6942061343913,1.23264604891439e-06,0.00144268964292284,0.995990863274547
"LOC111119072",17.6035942729673,-7.21400476488535e-07,0.0014426819133297,0.995992322203487
"LOC111117953",0.592266639992362,3.88724144163771e-08,0.00144269469931474,0.995993780071001
"LOC111117952",9.86726848692012,-2.34973191198039e-06,0.00144268864192779,0.995995236878248
"LOC111119240",25.262394144829,-1.77016026207767e-06,0.00144268188383242,0.995996692626384
"LOC111122161",6.24767211974274,8.78995976798442e-07,0.00144269258965324,0.995998147316563
"LOC111118418",9.61190097843408,2.589591991182e-06,0.00144269256099882,0.995999600949939
"LOC111120640",12.5310564420462,-3.19963167883105e-07,0.00144268952289572,0.996001053527662
"LOC111122327",0.103032052208278,-2.86280028369077e-08,0.00144269503269286,0.996002505050883
"LOC111119628",36.5288819873001,1.21341830262299e-06,0.00144269337665258,0.996003955520748
"LOC111121777",3.30818371579978,1.30440845612061e-06,0.00144269508308115,0.996005404938405
"LOC111118396",0.461375364104414,-1.58342355960275e-07,0.00144269480281666,0.996006853304997
"LOC111122403",27.0911149429774,1.16204917056988e-06,0.00144268258226894,0.996008300621668
"LOC111121360",20.2785888876399,-1.43636480340135e-06,0.00144269038880584,0.996009746889559
"LOC111121868",0.416501354691868,2.9582644447991e-07,0.00144269487657682,0.996011192109809
"LOC111121385",2.07716089023096,-3.11472881004934e-07,0.00144269457488889,0.996012636283556
"LOC111121119",4.10991534360193,-2.09884321964748e-06,0.00144269166082227,0.996014079411937
"LOC111118039",0.7270947221843,-5.02372304427308e-07,0.00144269502630083,0.996015521496086
"LOC111120341",5.66744286941033,4.23391036727552e-06,0.00144269182572274,0.996016962537136
"LOC111118047",12.5696969145026,2.27943395245838e-06,0.00144269358321097,0.996018402536219
"LOC111118038",0.337113289985966,-4.14449366988465e-08,0.00144269502981748,0.996019841494464
"LOC111121890",35.9810319629006,6.528520594242e-06,0.00144267919920115,0.996021279412999
"LOC111120343",4.07686018952611,-1.24088284775921e-06,0.00144269309221789,0.996022716292951
"LOC111117944",1.29923467963924,9.40721215188147e-07,0.0014426939036681,0.996024152135445
"LOC111118453",4.62187861921315,2.46638181327593e-06,0.00144269223582996,0.996025586941603
"LOC111120078",0.198835199822257,-1.37474803104325e-07,0.00144269487671513,0.996027020712548
"LOC111117852",0.422615096888333,8.64723122499688e-08,0.00144269465300191,0.996028453449398
"LOC111120345",24.1725778633745,6.685329767248e-06,0.00144268639213003,0.996029885153274
"LOC111119529",21.0058842337396,6.54187474682156e-06,0.00144268977052266,0.996031315825291
"LOC111122252",5.28898744562006,1.83558481249442e-06,0.00144269428494882,0.996032745466564
"LOC111122238",9.87902351469542,-1.67117342374357e-06,0.00144268654449874,0.996034174078207
"LOC111122245",7.81376638404613,-6.62081962079287e-07,0.00144269319021058,0.996035601661333
"LOC111122237",0.513282942879413,1.26947221002404e-07,0.00144269467788718,0.99603702821705
"LOC111122236",106.091616970422,-2.20847892989516e-06,0.00144263988988061,0.996038453746468
"LOC111122253",1.16617917874223,-3.89675700211751e-07,0.00144269446062086,0.996039878250695
"LOC111118358",0.303403731227439,-6.59079641336282e-08,0.00144269474937539,0.996041301730835
"LOC111121906",6.46295779447131,1.95533942919399e-06,0.00144269331812827,0.996042724187992
"LOC111121928",0.567987536181198,4.4103100815053e-07,0.00144269497708664,0.996044145623269
"LOC111121347",8.65183365074639,-7.10876897454917e-07,0.00144269225773873,0.996045566037767
"LOC111121245",1.19484446613112,3.24330987449816e-07,0.00144269370088481,0.996046985432585
"LOC111118868",84.4845436423756,-1.26280362938385e-06,0.00144267644600354,0.99604840380882
"LOC111120349",0.98496542140397,3.71476663466036e-07,0.00144269487520956,0.996049821167569
"LOC111117973",6.34496953503683,-7.93693753799622e-07,0.00144269154477945,0.996051237509925
"LOC111117975",5.19504924497665,-2.75171006969739e-06,0.00144269470484976,0.996052652836983
"LOC111121441",4.40070755607507,6.55750613485389e-07,0.00144269282303724,0.996054067149832
"LOC111119695",3.20838941072152,8.28078553274394e-07,0.0014426916000677,0.996055480449564
"LOC111119694",3.40494580806802,-3.0185840699502e-08,0.00144269468102579,0.996056892737265
"LOC111120836",0.34131216807365,1.22026114846076e-07,0.00144269501430305,0.996058304014024
"LOC111120682",35.0626493867906,-2.61811048637102e-06,0.00144268963969972,0.996059714280924
"LOC111121108",1.45522401458441,7.37725190224908e-07,0.00144269454436701,0.996061123539049
"LOC111120882",0.906791254498447,-4.62022277239278e-07,0.00144269427796751,0.996062531789482
"LOC111120881",24.8336144635462,-1.98762114787033e-06,0.00144268778260327,0.996063939033303
"LOC111122038",0.62347683553086,2.30314821263527e-07,0.00144269495073159,0.996065345271591
"LOC111121658",1.91776186948275,-1.68643380451233e-07,0.00144269429202371,0.996066750505422
"LOC111118830",8.2006761332456,1.52577941361005e-06,0.00144269052845235,0.996068154735874
"LOC111118831",0.434715344491219,9.61291401045027e-07,0.00144269484991395,0.996069557964019
"LOC111118738",10.7548525893313,-1.83315237669412e-06,0.00144269224408256,0.996070960190932
"LOC111119490",4.88769018231966,-9.5201377263914e-07,0.00144269165304719,0.996072361417683
"LOC111121494",8.97942803152761,4.86465975765056e-08,0.0014426935768065,0.996073761645341
"LOC111121492",7.16257698789215,1.95594241325398e-07,0.00144269164157802,0.996075160874976
"LOC111121495",13.4588974149877,2.20913886029563e-07,0.00144269291949362,0.996076559107653
"LOC111121496",1.21889800077538,2.67869600084987e-07,0.001442694274849,0.996077956344438
"LOC111121493",1.06687121528904,5.57278502254922e-07,0.00144269454734438,0.996079352586394
"LOC111121490",76.1035132132932,-5.58766207302122e-07,0.00144266887674924,0.996080747834584
"LOC111122386",8.83158204602904,1.15782285525424e-06,0.00144269046299307,0.996082142090068
"LOC111122387",15.9488494961262,5.43556748249063e-07,0.00144268282235874,0.996083535353905
"LOC111118343",9.53600758441476,1.40311268103302e-06,0.00144269208519091,0.996084927627153
"LOC111122112",0.494143469851197,-3.12742353111805e-08,0.00144269461031671,0.996086318910868
"LOC111118285",28.4605907864297,4.22024099936957e-07,0.00144268702590755,0.996087709206104
"LOC111120003",10.4761272070175,-1.79577442924942e-06,0.00144268905849822,0.996089098513914
"LOC111118547",10.3505454524437,2.57004314821771e-06,0.00144269023151775,0.99609048683535
"LOC111118549",10.4220618368138,1.47387058940151e-06,0.00144268468509674,0.996091874171463
"LOC111118548",9.09119015706248,-8.65309121888398e-07,0.00144269111033325,0.9960932605233
"LOC111122430",6.99002702624331,-1.8424520876555e-06,0.00144268771815297,0.996094645891908
"LOC111118183",4.03557162323147,-2.18386002013883e-06,0.00144269164446187,0.996096030278335
"LOC111118164",0.343628804656779,1.26713269859267e-07,0.0014426949875279,0.996097413683622
"LOC111121678",0.476144994549036,5.15368079489872e-07,0.00144269479778512,0.996098796108814
"LOC111121720",1.8451335891044,-8.37720373476017e-07,0.00144269305708805,0.996100177554951
"LOC111118980",1.47921798154737,-9.57820103335083e-07,0.00144269480621792,0.996101558023073
"LOC111120778",3.59424145015228,-7.8179227534963e-08,0.00144269222372303,0.996102937514219
"LOC111120840",11.325535734576,-7.06164946103183e-07,0.0014426875064052,0.996104316029424
"LOC111120843",39.5767978205014,6.88496915783157e-06,0.00144268962211787,0.996105693569725
"LOC111120925",0.453719434296156,-2.25530060190013e-07,0.00144269501379933,0.996107070136155
"LOC111120719",17.9761311219639,-4.44990182869956e-07,0.0014426876014356,0.996108445729746
"LOC111120721",3.99035475872502,8.73230914411995e-07,0.00144269373945572,0.99610982035153
"LOC111120722",34.6342695221139,-3.65750656396995e-06,0.00144268011597767,0.996111194002536
"LOC111121846",32.2712119981978,-1.56713652015701e-06,0.00144268777724208,0.996112566683792
"LOC111118225",26.4666465886071,1.24658425151056e-06,0.00144268904566971,0.996113938396324
"LOC111120107",0.41853593913428,2.07153694874069e-07,0.00144269497748038,0.996115309141158
"LOC111120106",72.2990387623535,-3.94065243864236e-06,0.00144267999985004,0.996116678919317
"LOC111119845",8.99190821292373,3.03588397503218e-06,0.00144268959302837,0.996118047731823
"LOC111120700",25.2199385681577,8.51491652612729e-07,0.00144268140542359,0.996119415579698
"LOC111120594",9.40193556989956,-1.10898314157571e-06,0.0014426881003006,0.99612078246396
"LOC111119778",57.8688567844003,-3.18096803614653e-06,0.0014426697715789,0.996122148385627
"LOC111120100",0.49831043964035,3.04315841955621e-07,0.00144269493594668,0.996123513345717
"LOC111120099",16.4277047620321,3.26717085876197e-06,0.00144268755946951,0.996124877345243
"LOC111118546",0.209552828387779,1.03963866966354e-07,0.00144269499914853,0.99612624038522
"LOC111118026",91.5870240229684,2.79824527981694e-06,0.00144264878444308,0.99612760246666
"LOC111118702",17.6046053267326,-2.3943541149522e-06,0.00144268468610104,0.996128963590574
"LOC111122231",0.673711141710735,2.70298477112398e-08,0.0014426947925858,0.99613032375797
"LOC111122232",0.145767731134853,-2.69556853899908e-08,0.00144269503298182,0.996131682969857
"LOC111120359",0.35109667410507,1.82254217136221e-07,0.00144269498840385,0.996133041227241
"LOC111118582",4.03992037874923,1.45840619721575e-06,0.00144269163926324,0.996134398531127
"LOC111118581",0.374446422144061,8.51358533427849e-08,0.00144269498891617,0.99613575488252
"LOC111118905",2.12133506349131,1.23126808594055e-06,0.00144269343135449,0.996137110282421
"LOC111118907",0.329604347479313,-1.65850513069884e-07,0.00144269490660819,0.996138464731831
"LOC111120758",11.8395879803404,-1.45643594126344e-06,0.00144268624560562,0.99613981823175
"LOC111120869",11.8666767951399,8.94251774989141e-07,0.00144268487393602,0.996141170783175
"LOC111120871",0.634146490965015,-7.20655265548509e-08,0.00144269445177255,0.996142522387104
"LOC111120872",4.34801130482632,-2.21928028370128e-06,0.00144269104335289,0.996143873044531
"LOC111122216",0.24060449694734,1.2384455995044e-07,0.00144269501150015,0.996145222756451
"LOC111119633",7.44273614364565,1.54141916861209e-06,0.00144269071137761,0.996146571523856
"LOC111121213",3.82449643741715,-2.91397835983256e-07,0.00144269246824892,0.996147919347738
"LOC111121599",0.317188136007077,1.26395084983482e-07,0.00144269501828857,0.996149266229085
"LOC111119078",1.11611132151886,-1.04506346862973e-07,0.00144269488636266,0.996150612168886
"LOC111119077",73.1806385188315,2.2064884387208e-06,0.00144265024869513,0.996151957168128
"LOC111121437",1.07833175470433,5.78505629355254e-07,0.00144269441103059,0.996153301227797
"LOC111121438",19.6432820759979,-7.50488816951734e-06,0.00144269123060934,0.996154644348876
"LOC111121395",4.6804264077731,-1.5218494442666e-06,0.00144269204968856,0.99615598653235
"LOC111118823",49.2852729877733,4.15516864583704e-06,0.00144266498644008,0.996157327779198
"LOC111119770",0.335435900294626,-2.95864966621503e-07,0.00144269496434589,0.996158668090402
"LOC111122128",13.1839984074251,1.59489535209223e-06,0.00144268820806327,0.996160007466939
"LOC111120566",34.2735548249423,-8.58105187098313e-07,0.00144268798945732,0.996161345909788
"LOC111118246",0.201536802177547,1.53286804625808e-07,0.00144269501207912,0.996162683419924
"LOC111119397",7.61398414514478,1.65809092150116e-06,0.00144269229526774,0.996164019998322
"LOC111118264",0.962588706777372,2.35062539527366e-08,0.00144269481028091,0.996165355645955
"LOC111119634",2.47491595086345,-3.14231738738127e-07,0.00144269344018228,0.996166690363795
"LOC111119635",2.68802059478864,-7.88251799543397e-09,0.00144269328501533,0.996168024152812
"LOC111118231",8.03271838837843,1.49115470164273e-06,0.00144269185690458,0.996169357013976
"LOC111118083",249.303840493998,2.20537585565161e-06,0.00144264984534306,0.996170688948255
"LOC111121254",26.6607788433588,-3.22864426939715e-06,0.00144267438844491,0.996172019956615
"LOC111121253",0.956501084939789,9.33018913423146e-08,0.0014426942096045,0.996173350040021
"LOC111119253",104.266548338066,1.05757137077477e-05,0.00144263043089849,0.996174679199438
"LOC111121239",3.16001427171232,2.85900439928893e-06,0.00144269280246111,0.996176007435827
"LOC111119774",6.31317326986519,1.29805932732883e-06,0.00144268954489407,0.99617733475015
"LOC111121788",0.293233535686476,1.16160441867157e-07,0.0014426949708337,0.996178661143366
"LOC111120796",0.590408278962503,1.68707077278538e-07,0.00144269500141963,0.996179986616435
"LOC111121129",16.7088018580323,-2.47098781147992e-06,0.00144268987993058,0.996181311170313
"LOC111121128",0.675017541236405,-5.98988591423439e-07,0.00144269422765559,0.996182634805956
"LOC111121127",26.5416874141416,-3.1012309833384e-06,0.00144268339185663,0.996183957524318
"LOC111120688",45.5315072013509,6.74217029610461e-06,0.0014426802297614,0.996185279326353
"LOC111121007",0.32140948186815,-9.03424725315835e-09,0.00144269487976757,0.996186600213013
"LOC111119232",2.72951900345977,8.62319618516303e-07,0.00144269238659028,0.996187920185248
"LOC111119558",0.453558549840739,2.0902363671308e-07,0.00144269490926676,0.996189239244008
"LOC111121337",2.91228857494077,8.7376270802864e-08,0.0014426925816397,0.996190557390239
"LOC111120366",0.329820987008485,1.59327861220441e-07,0.00144269496882063,0.99619187462489
"LOC111121188",0.217294736728552,1.14049509542142e-07,0.00144269500145548,0.996193190948905
"LOC111118618",18.6116349458486,-1.31035628430704e-06,0.00144268706835736,0.996194506363228
"LOC111118407",83.8553477743597,-2.59626001560119e-06,0.00144265263779832,0.996195820868802
"LOC111118131",0.279695479523708,-1.40400226375418e-07,0.00144269486074135,0.996197134466568
"LOC111119984",10.0851857340444,-5.30043376538531e-06,0.00144269278409652,0.996198447157467
"LOC111119986",0.416607474911268,-9.27278376547143e-08,0.00144269477697282,0.996199758942437
"LOC111118138",2.34271404192895,-1.71017559932491e-06,0.00144269360897937,0.996201069822415
"LOC111118870",39.4523396713649,6.69554876436095e-06,0.00144268180311782,0.996202379798339
"LOC111120915",7.84981745877102,-7.13734338827569e-07,0.00144268737623353,0.996203688871142
"LOC111117996",22.6349918969717,1.60952255488415e-06,0.00144268370482912,0.996204997041758
"LOC111119844",9.8310983245261,2.91946529444401e-06,0.00144268890745358,0.99620630431112
"LOC111120784",49.6997523967602,-3.28512586382986e-07,0.00144268316806667,0.996207610680159
"LOC111118633",11.8485262754135,2.7837880420747e-06,0.00144268875665628,0.996208916149804
"LOC111122293",21.6610039871647,-2.37643919032066e-06,0.001442672389882,0.996210220720985
"LOC111120521",30.1697460430486,-4.18354237680714e-06,0.00144267774029122,0.996211524394627
"LOC111120371",0.413008343501656,-4.50560783451298e-07,0.00144269496122237,0.996212827171658
"LOC111120518",14.4382170499011,-2.37398900958747e-07,0.00144268477127608,0.996214129053002
"LOC111120927",0.262474501784297,6.63257318369103e-08,0.00144269500896404,0.996215430039581
"LOC111120804",37.6285219661631,7.637174299e-06,0.00144269047457222,0.996216730132319
"LOC111120801",19.7339334724359,1.00512658468625e-06,0.00144268342509968,0.996218029332137
"LOC111120861",3.20338391918284,-2.15123044786512e-06,0.0014426930828831,0.996219327639953
"LOC111118895",1.09949878983346,-4.74000388778414e-07,0.0014426947112674,0.996220625056686
"LOC111122062",2.03982147929222,1.67528095892552e-06,0.00144269360893603,0.996221921583253
"Trnat-ggu_2",0.386286664368073,-1.57040663083416e-07,0.00144269486392181,0.99622321722057
"LOC111121224",1.52425712545729,-4.26479322088557e-07,0.00144269462669729,0.996224511969552
"LOC111118468",0.118727307218179,-3.41587228432324e-08,0.00144269503055146,0.996225805831111
"LOC111118029",4.15827040527657,-1.37330531966066e-06,0.00144269104575423,0.99622709880616
"LOC111122390",7.85335990811465,9.97429726691005e-07,0.00144268811200925,0.99622839089561
"LOC111119368",10.4563627642125,6.03026880128884e-07,0.00144268973486613,0.99622968210037
"LOC111119369",9.67273575088207,1.23062565586689e-06,0.00144268675960343,0.996230972421349
"LOC111120974",16.3023029642833,2.47983703528294e-06,0.00144268703471136,0.996232261859453
"LOC111118323",0.220301162897372,-2.06501348050963e-07,0.0014426949432742,0.996233550415589
"LOC111120733",6.38990145521787,-1.21689019167455e-06,0.0014426919744511,0.99623483809066
"LOC111121275",19.4703490535742,-4.34130531122587e-06,0.00144268547285189,0.996236124885571
"LOC111118523",0.210390598874758,1.31347078339847e-07,0.00144269501703584,0.996237410801224
"LOC111118536",1.36495142348222,4.96864416815143e-07,0.00144269475902212,0.996238695838518
"LOC111118522",0.330313638672625,-3.04188887150926e-07,0.0014426947872246,0.996239979998355
"LOC111118535",1.41381357041199,-7.92775328968973e-08,0.00144269467234469,0.996241263281632
"LOC111118526",0.247034866120678,2.42515681980226e-07,0.00144269496628219,0.996242545689247
"LOC111121877",15.9703318028244,-8.70549741804502e-07,0.00144268228847626,0.996243827222095
"LOC111121876",8.23829918665748,8.37549004971445e-07,0.00144268806343078,0.996245107881071
"LOC111118892",87.2234898370504,-3.94246706679586e-06,0.00144267783088441,0.99624638766707
"LOC111118893",0.27765368490439,1.51541081134816e-07,0.001442694984676,0.996247666580982
"LOC111118894",4.36708031383848,2.26859478604283e-07,0.00144269406828311,0.9962489446237
"LOC111119398",4.94240095936317,-8.272820178808e-07,0.00144269126117374,0.996250221796112
"LOC111120525",11.7985573987161,-6.16351351701052e-07,0.00144269224751693,0.996251498099109
"LOC111119516",0.344792987388919,-3.73152127001801e-07,0.00144269488932849,0.996252773533577
"LOC111119514",16.1601844769324,3.98988115706658e-06,0.00144268718227328,0.996254048100402
"LOC111121884",1.3924721043746,5.7806820082293e-07,0.00144269462722987,0.99625532180047
"LOC111122079",0.750191858015366,-4.24025525883001e-07,0.00144269455093282,0.996256594634664
"LOC111121932",24.9532551277828,1.92400170743537e-06,0.00144268861191488,0.996257866603867
"LOC111121816",1.02359198391645,3.82874396914112e-07,0.00144269453132772,0.996259137708961
"LOC111121114",0.957953937184734,-2.6482916024807e-08,0.00144269430059489,0.996260407950826
"LOC111120746",40.6014352180697,-3.90741062089028e-06,0.00144268998061601,0.99626167733034
"LOC111120376",2.84842774343356,2.8703992793479e-07,0.00144269490427122,0.996262945848382
"LOC111120379",0.279133618650718,3.81741044171456e-07,0.0014426948473193,0.996264213505828
"LOC111120949",2.80548873049274,-3.41404995587414e-07,0.00144269417628035,0.996265480303554
"LOC111121503",0.768874540751992,-2.17325833366821e-07,0.00144269449473023,0.996266746242434
"LOC111120382",0.765892216477941,6.41311009098514e-07,0.00144269453092007,0.996268011323342
"LOC111121029",3.99635976358649,2.45263616725179e-07,0.00144269448885678,0.996269275547148
"LOC111121026",2.91613371693242,-1.42052757530143e-06,0.00144269338080762,0.996270538914725
"LOC111121016",10.9238724132109,2.23101994183183e-06,0.00144268912320506,0.99627180142694
"LOC111121031",0.252634057729396,2.68455627148396e-07,0.00144269497496226,0.996273063084664
"LOC111121023",3.23006796270802,1.46016574078526e-06,0.001442692066071,0.996274323888762
"LOC111121035",11.2291787025186,1.64101999754108e-06,0.00144269177132007,0.996275583840102
"LOC111120384",19.1237511720109,-7.59203489430757e-07,0.00144268673968901,0.996276842939548
"LOC111121030",1.966659254972,-7.46893622723371e-08,0.00144269460505733,0.996278101187963
"LOC111121025",2.50173146930483,1.43815233927447e-06,0.00144269466686113,0.99627935858621
"LOC111121017",29.2290974375506,2.71154313008897e-06,0.00144268515192576,0.996280615135151
"LOC111121040",0.54682522039862,2.4717520530477e-07,0.0014426949340933,0.996281870835645
"LOC111121024",3.11268204726075,2.99312443498242e-07,0.00144269169690497,0.996283125688553
"LOC111121034",33.5862021942699,-6.86245111011681e-07,0.00144268545333962,0.996284379694731
"LOC111121021",1.02130721089547,-1.54742153341511e-06,0.00144269465607271,0.996285632855036
"LOC111121018",15.5231474415319,1.08007416988389e-06,0.0014426846196262,0.996286885170324
"LOC111122052",54.9117925848548,4.24478239071718e-06,0.00144268255015019,0.99628813664145
"LOC111118157",0.0697865990681748,-1.48833573164372e-07,0.00144269500815587,0.996289387269266
"LOC111118459",5.98494805194908,2.82586985473657e-06,0.00144269203818443,0.996290637054625
"LOC111118139",12.8399632931776,7.88474986904482e-07,0.00144268717115185,0.996291885998378
"LOC111122099",0.256619129986935,2.01305660903078e-07,0.00144269485840253,0.996293134101374
"LOC111119982",48.1621203103498,-4.2499010817438e-06,0.00144267324591214,0.996294381364462
"LOC111119987",17.3933368166076,1.31030706267509e-06,0.00144268481393251,0.99629562778849
"LOC111122057",0.450364152535033,2.71865039309206e-07,0.00144269470199627,0.996296873374305
"LOC111119592",1.58851162880211,-6.23805662420152e-07,0.0014426945256433,0.99629811812275
"LOC111119527",24.0572805895111,1.75643073391573e-06,0.0014426889526163,0.996299362034671
"LOC111121292",2.09900432740666,-2.2132751038326e-06,0.00144269466019659,0.996300605110911
"LOC111121527",98.458436942532,-4.52979610624302e-06,0.00144264641951159,0.996301847352311
"LOC111120388",2.42060258428698,1.32366097157399e-06,0.00144269467967372,0.996303088759712
"LOC111119112",0.226605914468607,2.06469880322953e-07,0.00144269494713393,0.996304329333954
"LOC111119107",1.08883511019239,6.4719860986797e-07,0.00144269423116138,0.996305569075875
"LOC111119116",0.275979469896441,-2.81574359551459e-07,0.0014426948047663,0.996306807986312
"LOC111119099",0.577893419534287,3.2034368076432e-08,0.00144269478241564,0.996308046066102
"LOC111119110",0.199781905873467,1.2000836781052e-07,0.00144269496910238,0.99630928331608
"LOC111119102",100.537930515283,3.08658833064334e-07,0.00144269069978749,0.996310519737079
"LOC111119100",8.78632487546524,-1.99536134415049e-06,0.00144269081765514,0.996311755329934
"LOC111119126",92.48506185334,-1.97909309390396e-06,0.00144267766067044,0.996312990095474
"LOC111119128",0.962030829062122,-9.47064384665563e-07,0.00144269432544063,0.996314224034532
"LOC111119101",27.538270007562,-5.43290880299948e-06,0.00144268160178224,0.996315457147936
"LOC111119115",0.336840565327353,5.92494235762083e-08,0.00144269482444939,0.996316689436516
"LOC111119106",55.4591144943989,-2.74654380048944e-06,0.0014426680425079,0.996317920901097
"LOC111119105",10.358201366073,-3.36492826376515e-06,0.00144268893331565,0.996319151542507
"LOC111119098",85.5341915868799,3.83956150717072e-06,0.00144266797746121,0.996320381361571
"LOC111119118",2.30817548540814,1.02749086735546e-06,0.00144269476567944,0.996321610359112
"LOC111119120",7.00767108357156,-9.35337157890819e-07,0.00144269138539274,0.996322838535954
"LOC111119108",31.1642153537294,3.93548346308033e-06,0.00144268312698837,0.996324065892918
"LOC111119124",0.345019780758259,3.76764176327937e-07,0.00144269490165443,0.996325292430825
"LOC111121850",221.729208682108,4.81664905859989e-07,0.00144265737538485,0.996326518150494
"LOC111118255",14.7951683539941,-3.01209991530071e-06,0.00144269194926058,0.996327743052745
"LOC111119359",0.357712349601647,1.26241973894328e-07,0.00144269459197155,0.996328967138394
"LOC111119358",54.2563583426165,2.45068646343376e-06,0.0014426785912511,0.996330190408258
"LOC111122177",54.7425656603294,7.89555062397565e-06,0.00144267803949028,0.996331412863152
"LOC111122178",3.75805666498335,1.66367383343597e-06,0.00144269305971905,0.99633263450389
"LOC111122179",1.51919346614402,1.38845827745328e-07,0.00144269435618899,0.996333855331286
"LOC111122274",21.7800279282475,-3.0542241063384e-06,0.00144268874710138,0.99633507534615
"LOC111121591",6.53282788485543,-1.08502484921947e-06,0.00144269250456211,0.996336294549295
"LOC111121590",160.499248178791,-9.21901669013983e-08,0.00144268534488887,0.99633751294153
"LOC111121592",28.6366975545255,-4.3101190493923e-06,0.00144268164967821,0.996338730523664
"LOC111120077",159.4547090707,-3.743998299378e-06,0.00144261885480216,0.996339947296504
"LOC111118542",3.50044330252736,-1.72227632597692e-06,0.00144269422663485,0.996341163260858
"LOC111121504",0.530735267763115,4.68338058274494e-07,0.00144269461400335,0.99634237841753
"LOC111118331",0.297871486019375,-1.34136709345401e-07,0.00144269486009725,0.996343592767325
"LOC111118330",1.17616153775572,1.46387605332709e-06,0.00144269456034128,0.996344806311046
"LOC111117954",0.929776267732442,2.13234908906481e-07,0.00144269431032857,0.996346019049496
"LOC111119338",9.98884366697549,2.07541069041557e-06,0.00144268960412864,0.996347230983477
"LOC111119341",20.039278129988,5.09406520895437e-06,0.00144269458550263,0.996348442113787
"LOC111120944",16.9363728006425,-9.45593013564335e-07,0.00144268872616001,0.996349652441227
"LOC111119940",0.394124381359624,-6.83336643625134e-08,0.00144269474437049,0.996350861966594
"LOC111119941",35.1817971272313,5.73554157520136e-06,0.00144268169036173,0.996352070690686
"LOC111120660",1.98861038434457,-5.30242729936157e-07,0.00144269320683244,0.996353278614299
"LOC111118216",72.3057823588165,1.24155124465073e-07,0.00144264575905264,0.996354485738226
"LOC111121538",31.7009984868406,7.82203503952794e-06,0.00144268886880968,0.996355692063263
"LOC111121539",13.4133405915875,5.02400585415153e-06,0.00144269259289037,0.996356897590202
"LOC111120943",0.402802028415037,8.16617448285597e-08,0.00144269497644365,0.996358102319835
"LOC111119711",109.53919404644,-4.55941450073165e-07,0.0014426897038635,0.996359306252953
"LOC111119655",34.4846079583612,9.14421984675317e-08,0.00144268198538356,0.996360509390344
"LOC111119656",35.1810531041097,4.53554426790509e-06,0.00144268798013558,0.996361711732799
"LOC111120885",0.781233119480712,-5.75956156505493e-07,0.00144269437731169,0.996362913281104
