"gene_id","Gene.Ontology.IDs"
"LOC111107020","GO:0007186"
"LOC111108252","GO:0007186"
"LOC111109904","GO:0007186"
"LOC111110002","GO:0007186"
"LOC111110127","GO:0007186"
"LOC111110201","GO:0007186"
"LOC111110267","GO:0007186"
"LOC111110729","GO:0007186"
"LOC111111156","GO:0007186"
"LOC111111179","GO:0007186"
"LOC111111227","GO:0007186"
"LOC111112402","GO:0007186"
"LOC111112481","GO:0007186"
"LOC111112876","GO:0007186"
"LOC111113552","GO:0007186"
"LOC111114407","GO:0007186"
"LOC111115183","GO:0007186"
"LOC111115824","GO:0007186"
"LOC111116252","GO:0007186"
"LOC111116253","GO:0007186"
"LOC111117100","GO:0007186"
"LOC111117723","GO:0007186"
"LOC111117724","GO:0007186"
"LOC111118113","GO:0007186"
"LOC111118190","GO:0007186"
"LOC111118445","GO:0007186"
"LOC111118641","GO:0007186"
"LOC111118709","GO:0007186"
"LOC111119008","GO:0007186"
"LOC111119111","GO:0007186"
"LOC111119199","GO:0007186"
"LOC111119422","GO:0007186"
"LOC111119424","GO:0007186"
"LOC111119481","GO:0007186"
"LOC111119521","GO:0007186"
"LOC111119522","GO:0007186"
"LOC111119525","GO:0007186"
"LOC111119673","GO:0007186"
"LOC111119674","GO:0007186"
"LOC111119675","GO:0007186"
"LOC111119959","GO:0007186"
"LOC111120409","GO:0007186"
"LOC111120411","GO:0007186"
"LOC111120438","GO:0007186"
"LOC111120439","GO:0007186"
"LOC111121067","GO:0007186"
"LOC111121449","GO:0007186"
"LOC111121486","GO:0007186"
"LOC111121619","GO:0007186"
"LOC111121622","GO:0007186"
"LOC111121886","GO:0007186"
"LOC111122279","GO:0007186"
"LOC111122537","GO:0007186"
"LOC111122690","GO:0007186"
"LOC111122733","GO:0007186"
"LOC111122789","GO:0007186"
"LOC111122889","GO:0007186"
"LOC111122932","GO:0007186"
"LOC111122959","GO:0007186"
"LOC111123039","GO:0007186"
"LOC111123191","GO:0007186"
"LOC111123192","GO:0007186"
"LOC111123674","GO:0007186"
"LOC111123677","GO:0007186"
"LOC111123681","GO:0007186"
"LOC111123800","GO:0007186"
"LOC111123870","GO:0007186"
"LOC111123889","GO:0007186"
"LOC111124286","GO:0007186"
"LOC111124331","GO:0007186"
"LOC111124574","GO:0007186"
"LOC111124959","GO:0007186"
"LOC111126037","GO:0007186"
"LOC111126092","GO:0007186"
"LOC111126148","GO:0007186"
"LOC111126572","GO:0007186"
"LOC111126697","GO:0007186"
"LOC111126808","GO:0007186"
"LOC111126868","GO:0007186"
"LOC111126925","GO:0007186"
"LOC111127078","GO:0007186"
"LOC111127100","GO:0007186"
"LOC111127174","GO:0007186"
"LOC111127476","GO:0007186"
"LOC111127557","GO:0007186"
"LOC111127655","GO:0007186"
"LOC111127663","GO:0007186"
"LOC111128058","GO:0007186"
"LOC111128107","GO:0007186"
"LOC111128238","GO:0007186"
"LOC111128464","GO:0007186"
"LOC111128578","GO:0007186"
"LOC111128685","GO:0007186"
"LOC111128930","GO:0007186"
"LOC111129016","GO:0007186"
"LOC111129047","GO:0007186"
"LOC111129334","GO:0007186"
"LOC111129607","GO:0007186"
"LOC111129756","GO:0007186"
"LOC111130288","GO:0007186"
"LOC111130376","GO:0007186"
"LOC111130386","GO:0007186"
"LOC111130401","GO:0007186"
"LOC111130719","GO:0007186"
"LOC111130833","GO:0007186"
"LOC111131220","GO:0007186"
"LOC111131229","GO:0007186"
"LOC111131285","GO:0007186"
"LOC111131650","GO:0007186"
"LOC111131722","GO:0007186"
"LOC111132072","GO:0007186"
"LOC111132281","GO:0007186"
"LOC111132688","GO:0007186"
"LOC111132944","GO:0007186"
"LOC111133473","GO:0007186"
"LOC111133681","GO:0007186"
"LOC111133718","GO:0007186"
"LOC111133798","GO:0007186"
"LOC111133848","GO:0007186"
"LOC111133895","GO:0007186"
"LOC111133995","GO:0007186"
"LOC111134119","GO:0007186"
"LOC111134122","GO:0007186"
"LOC111134176","GO:0007186"
"LOC111135090","GO:0007186"
"LOC111136427","GO:0007186"
"LOC111137071","GO:0007186"
"LOC111137226","GO:0007186"
"LOC111137419","GO:0007186"
"LOC111137651","GO:0007186"
"LOC111137699","GO:0007186"
"LOC111137782","GO:0007186"
"LOC111137842","GO:0007186"
"LOC111137880","GO:0007186"
"LOC111138330","GO:0007186"
"LOC111138485","GO:0007186"
"LOC111102183","GO:0048869"
"LOC111111223","GO:0048869"
"LOC111115638","GO:0048869"
"LOC111117917","GO:0048869"
"LOC111118245","GO:0048869"
"LOC111118602","GO:0048869"
"LOC111122202","GO:0048869"
"LOC111122376","GO:0048869"
"LOC111122837","GO:0048869"
"LOC111124717","GO:0048869"
"LOC111125384","GO:0048869"
"LOC111127229","GO:0048869"
"LOC111130228","GO:0048869"
"LOC111132241","GO:0048869"
"LOC111132958","GO:0048869"
"LOC111134017","GO:0048869"
"LOC111102004","GO:0009653"
"LOC111104055","GO:0009653"
"LOC111106268","GO:0009653"
"LOC111106449","GO:0009653"
"LOC111107154","GO:0009653"
"LOC111118035","GO:0009653"
"LOC111124715","GO:0009653"
"LOC111124717","GO:0009653"
"LOC111125243","GO:0009653"
"LOC111125644","GO:0009653"
"LOC111125819","GO:0009653"
"LOC111126123","GO:0009653"
"LOC111126608","GO:0009653"
"LOC111127229","GO:0009653"
"LOC111129484","GO:0009653"
"LOC111131100","GO:0009653"
"LOC111132922","GO:0009653"
"LOC111133016","GO:0009653"
"LOC111133569","GO:0009653"
"LOC111134329","GO:0009653"
"LOC111100044","GO:0043603"
"LOC111101860","GO:0043603"
"LOC111102811","GO:0043603"
"LOC111103150","GO:0043603"
"LOC111104500","GO:0043603"
"LOC111105882","GO:0043603"
"LOC111114718","GO:0043603"
"LOC111120248","GO:0043603"
"LOC111120250","GO:0043603"
"LOC111122099","GO:0043603"
"LOC111122278","GO:0043603"
"LOC111122501","GO:0043603"
"LOC111122753","GO:0043603"
"LOC111123111","GO:0043603"
"LOC111123463","GO:0043603"
"LOC111124252","GO:0043603"
"LOC111124261","GO:0043603"
"LOC111124752","GO:0043603"
"LOC111126731","GO:0043603"
"LOC111127195","GO:0043603"
"LOC111127354","GO:0043603"
"LOC111128694","GO:0043603"
"LOC111128745","GO:0043603"
"LOC111128940","GO:0043603"
"LOC111129204","GO:0043603"
"LOC111130646","GO:0043603"
"LOC111130733","GO:0043603"
"LOC111131049","GO:0043603"
"LOC111131692","GO:0043603"
"LOC111132237","GO:0043603"
"LOC111132297","GO:0043603"
"LOC111132918","GO:0043603"
"LOC111135040","GO:0043603"
"LOC111135041","GO:0043603"
"LOC111135173","GO:0043603"
"LOC111135313","GO:0043603"
"LOC111135321","GO:0043603"
"LOC111135359","GO:0043603"
"LOC111136425","GO:0043603"
"LOC111136624","GO:0043603"
"LOC111137012","GO:0043603"
"LOC111137089","GO:0043603"
"LOC111109623","GO:0006869"
"LOC111126007","GO:0006869"
"LOC111128921","GO:0006869"
"LOC111129681","GO:0006869"
"LOC111130084","GO:0006869"
"LOC111131391","GO:0006869"
"LOC111134325","GO:0006869"
"LOC111136883","GO:0006869"
"LOC111137401","GO:0006869"
"LOC111137402","GO:0006869"
"LOC111137403","GO:0006869"
"LOC111119568","GO:0060627;GO:0051049"
"LOC111120358","GO:0060627;GO:0051049"
"LOC111120699","GO:0060627;GO:0051049"
"LOC111121899","GO:0060627;GO:0051049"
"LOC111122815","GO:0060627;GO:0051049"
"LOC111128113","GO:0060627;GO:0051049"
"LOC111099668","GO:0007218"
"LOC111099669","GO:0007218"
"LOC111099738","GO:0007218"
"LOC111099818","GO:0007218"
"LOC111100088","GO:0007218"
"LOC111100682","GO:0007218"
"LOC111100749","GO:0007218"
"LOC111101147","GO:0007218"
"LOC111101231","GO:0007218"
"LOC111101321","GO:0007218"
"LOC111101624","GO:0007218"
"LOC111101837","GO:0007218"
"LOC111101841","GO:0007218"
"LOC111101847","GO:0007218"
"LOC111104131","GO:0007218"
"LOC111104390","GO:0007218"
"LOC111104552","GO:0007218"
"LOC111104579","GO:0007218"
"LOC111105270","GO:0007218"
"LOC111105902","GO:0007218"
"LOC111107020","GO:0007218"
"LOC111108252","GO:0007218"
"LOC111109904","GO:0007218"
"LOC111110002","GO:0007218"
"LOC111110201","GO:0007218"
"LOC111110267","GO:0007218"
"LOC111111156","GO:0007218"
"LOC111111179","GO:0007218"
"LOC111111227","GO:0007218"
"LOC111112402","GO:0007218"
"LOC111112481","GO:0007218"
"LOC111112876","GO:0007218"
"LOC111113552","GO:0007218"
"LOC111114407","GO:0007218"
"LOC111115824","GO:0007218"
"LOC111116252","GO:0007218"
"LOC111116253","GO:0007218"
"LOC111117100","GO:0007218"
"LOC111117723","GO:0007218"
"LOC111117724","GO:0007218"
"LOC111118113","GO:0007218"
"LOC111118190","GO:0007218"
"LOC111118641","GO:0007218"
"LOC111119111","GO:0007218"
"LOC111119424","GO:0007218"
"LOC111119521","GO:0007218"
"LOC111119522","GO:0007218"
"LOC111119525","GO:0007218"
"LOC111119673","GO:0007218"
"LOC111119674","GO:0007218"
"LOC111119675","GO:0007218"
"LOC111119959","GO:0007218"
"LOC111120409","GO:0007218"
"LOC111120411","GO:0007218"
"LOC111120438","GO:0007218"
"LOC111120439","GO:0007218"
"LOC111121067","GO:0007218"
"LOC111121486","GO:0007218"
"LOC111121619","GO:0007218"
"LOC111121886","GO:0007218"
"LOC111122279","GO:0007218"
"LOC111122690","GO:0007218"
"LOC111122733","GO:0007218"
"LOC111122889","GO:0007218"
"LOC111122932","GO:0007218"
"LOC111122959","GO:0007218"
"LOC111123191","GO:0007218"
"LOC111123192","GO:0007218"
"LOC111123800","GO:0007218"
"LOC111124331","GO:0007218"
"LOC111124574","GO:0007218"
"LOC111126037","GO:0007218"
"LOC111126148","GO:0007218"
"LOC111126572","GO:0007218"
"LOC111126697","GO:0007218"
"LOC111126808","GO:0007218"
"LOC111126925","GO:0007218"
"LOC111127100","GO:0007218"
"LOC111127476","GO:0007218"
"LOC111127655","GO:0007218"
"LOC111127663","GO:0007218"
"LOC111128107","GO:0007218"
"LOC111128238","GO:0007218"
"LOC111128578","GO:0007218"
"LOC111128930","GO:0007218"
"LOC111129016","GO:0007218"
"LOC111129607","GO:0007218"
"LOC111129756","GO:0007218"
"LOC111130288","GO:0007218"
"LOC111130376","GO:0007218"
"LOC111130401","GO:0007218"
"LOC111130719","GO:0007218"
"LOC111131220","GO:0007218"
"LOC111131285","GO:0007218"
"LOC111131722","GO:0007218"
"LOC111132072","GO:0007218"
"LOC111132281","GO:0007218"
"LOC111132688","GO:0007218"
"LOC111132944","GO:0007218"
"LOC111133473","GO:0007218"
"LOC111133718","GO:0007218"
"LOC111133895","GO:0007218"
"LOC111134119","GO:0007218"
"LOC111134176","GO:0007218"
"LOC111135090","GO:0007218"
"LOC111136427","GO:0007218"
"LOC111137419","GO:0007218"
"LOC111137651","GO:0007218"
"LOC111137699","GO:0007218"
"LOC111137782","GO:0007218"
"LOC111137842","GO:0007218"
"LOC111119927","GO:0000447"
"LOC111119930","GO:0000447"
"LOC111121088","GO:0000447"
"LOC111122453","GO:0000447"
"LOC111126049","GO:0000447"
"LOC111099169","GO:1903046;GO:0061982"
"LOC111105084","GO:1903046;GO:0061982"
"LOC111110337","GO:1903046;GO:0061982"
"LOC111110369","GO:1903046;GO:0061982"
"LOC111115147","GO:1903046;GO:0061982"
"LOC111118366","GO:1903046;GO:0061982"
"LOC111118732","GO:1903046;GO:0061982"
"LOC111119807","GO:1903046;GO:0061982"
"LOC111119831","GO:1903046;GO:0061982"
"LOC111120849","GO:1903046;GO:0061982"
"LOC111120979","GO:1903046;GO:0061982"
"LOC111124139","GO:1903046;GO:0061982"
"LOC111125129","GO:1903046;GO:0061982"
"LOC111126926","GO:1903046;GO:0061982"
"LOC111131667","GO:1903046;GO:0061982"
"LOC111133708","GO:1903046;GO:0061982"
"LOC111134145","GO:1903046;GO:0061982"
"LOC111099219","GO:0090407"
"LOC111099500","GO:0090407"
"LOC111100388","GO:0090407"
"LOC111100887","GO:0090407"
"LOC111100889","GO:0090407"
"LOC111100890","GO:0090407"
"LOC111101119","GO:0090407"
"LOC111101121","GO:0090407"
"LOC111101122","GO:0090407"
"LOC111102230","GO:0090407"
"LOC111104850","GO:0090407"
"LOC111106127","GO:0090407"
"LOC111108193","GO:0090407"
"LOC111109680","GO:0090407"
"LOC111114331","GO:0090407"
"LOC111124518","GO:0090407"
"LOC111133439","GO:0090407"
"LOC111133759","GO:0090407"
"LOC111136573","GO:0090407"
"LOC111136598","GO:0090407"
"LOC111136807","GO:0090407"
"LOC111136905","GO:0090407"
"LOC111137394","GO:0090407"
"LOC111099092","GO:0065009;GO:0050790"
"LOC111099197","GO:0065009;GO:0050790"
"LOC111099741","GO:0065009;GO:0050790"
"LOC111103611","GO:0065009;GO:0050790"
"LOC111105936","GO:0065009;GO:0050790"
"LOC111106887","GO:0065009;GO:0050790"
"LOC111110082","GO:0065009;GO:0050790"
"LOC111111048","GO:0065009;GO:0050790"
"LOC111114853","GO:0065009;GO:0050790"
"LOC111119281","GO:0065009;GO:0050790"
"LOC111120212","GO:0065009;GO:0050790"
"LOC111122401","GO:0065009;GO:0050790"
"LOC111122860","GO:0065009;GO:0050790"
"LOC111122939","GO:0065009;GO:0050790"
"LOC111123208","GO:0065009;GO:0050790"
"LOC111123385","GO:0065009;GO:0050790"
"LOC111123951","GO:0065009;GO:0050790"
"LOC111123952","GO:0065009;GO:0050790"
"LOC111125650","GO:0065009;GO:0050790"
"LOC111128500","GO:0065009;GO:0050790"
"LOC111128626","GO:0065009;GO:0050790"
"LOC111129124","GO:0065009;GO:0050790"
"LOC111131322","GO:0065009;GO:0050790"
"LOC111131500","GO:0065009;GO:0050790"
"LOC111131615","GO:0065009;GO:0050790"
"LOC111132839","GO:0065009;GO:0050790"
"LOC111137683","GO:0065009;GO:0050790"
"LOC111137693","GO:0065009;GO:0050790"
"LOC111138006","GO:0065009;GO:0050790"
"LOC111125846","GO:0065009;GO:0050790"
"LOC111130115","GO:0065009;GO:0050790"
"LOC111130232","GO:0065009;GO:0050790"
"LOC111135949","GO:0065009;GO:0050790"
"LOC111099531","GO:0044248;GO:1901575;GO:0009056"
"LOC111100321","GO:0044248;GO:1901575;GO:0009056"
"LOC111100409","GO:0044248;GO:1901575;GO:0009056"
"LOC111100546","GO:0044248;GO:1901575;GO:0009056"
"LOC111101088","GO:0044248;GO:1901575;GO:0009056"
"LOC111101096","GO:0044248;GO:1901575;GO:0009056"
"LOC111101129","GO:0044248;GO:1901575;GO:0009056"
"LOC111101410","GO:0044248;GO:1901575;GO:0009056"
"LOC111101883","GO:0044248;GO:1901575;GO:0009056"
"LOC111103002","GO:0044248;GO:1901575;GO:0009056"
"LOC111103940","GO:0044248;GO:1901575;GO:0009056"
"LOC111104183","GO:0044248;GO:1901575;GO:0009056"
"LOC111104518","GO:0044248;GO:1901575;GO:0009056"
"LOC111104972","GO:0044248;GO:1901575;GO:0009056"
"LOC111107214","GO:0044248;GO:1901575;GO:0009056"
"LOC111107215","GO:0044248;GO:1901575;GO:0009056"
"LOC111107216","GO:0044248;GO:1901575;GO:0009056"
"LOC111107491","GO:0044248;GO:1901575;GO:0009056"
"LOC111107492","GO:0044248;GO:1901575;GO:0009056"
"LOC111108043","GO:0044248;GO:1901575;GO:0009056"
"LOC111108106","GO:0044248;GO:1901575;GO:0009056"
"LOC111108448","GO:0044248;GO:1901575;GO:0009056"
"LOC111108701","GO:0044248;GO:1901575;GO:0009056"
"LOC111108762","GO:0044248;GO:1901575;GO:0009056"
"LOC111108763","GO:0044248;GO:1901575;GO:0009056"
"LOC111108766","GO:0044248;GO:1901575;GO:0009056"
"LOC111109637","GO:0044248;GO:1901575;GO:0009056"
"LOC111110596","GO:0044248;GO:1901575;GO:0009056"
"LOC111110780","GO:0044248;GO:1901575;GO:0009056"
"LOC111110977","GO:0044248;GO:1901575;GO:0009056"
"LOC111111359","GO:0044248;GO:1901575;GO:0009056"
"LOC111112029","GO:0044248;GO:1901575;GO:0009056"
"LOC111113248","GO:0044248;GO:1901575;GO:0009056"
"LOC111113806","GO:0044248;GO:1901575;GO:0009056"
"LOC111116059","GO:0044248;GO:1901575;GO:0009056"
"LOC111118429","GO:0044248;GO:1901575;GO:0009056"
"LOC111118848","GO:0044248;GO:1901575;GO:0009056"
"LOC111118849","GO:0044248;GO:1901575;GO:0009056"
"LOC111119147","GO:0044248;GO:1901575;GO:0009056"
"LOC111119316","GO:0044248;GO:1901575;GO:0009056"
"LOC111119828","GO:0044248;GO:1901575;GO:0009056"
"LOC111120495","GO:0044248;GO:1901575;GO:0009056"
"LOC111120827","GO:0044248;GO:1901575;GO:0009056"
"LOC111120978","GO:0044248;GO:1901575;GO:0009056"
"LOC111121164","GO:0044248;GO:1901575;GO:0009056"
"LOC111121165","GO:0044248;GO:1901575;GO:0009056"
"LOC111121224","GO:0044248;GO:1901575;GO:0009056"
"LOC111121525","GO:0044248;GO:1901575;GO:0009056"
"LOC111121527","GO:0044248;GO:1901575;GO:0009056"
"LOC111121678","GO:0044248;GO:1901575;GO:0009056"
"LOC111121924","GO:0044248;GO:1901575;GO:0009056"
"LOC111122260","GO:0044248;GO:1901575;GO:0009056"
"LOC111122278","GO:0044248;GO:1901575;GO:0009056"
"LOC111122313","GO:0044248;GO:1901575;GO:0009056"
"LOC111122562","GO:0044248;GO:1901575;GO:0009056"
"LOC111122649","GO:0044248;GO:1901575;GO:0009056"
"LOC111125280","GO:0044248;GO:1901575;GO:0009056"
"LOC111125645","GO:0044248;GO:1901575;GO:0009056"
"LOC111125680","GO:0044248;GO:1901575;GO:0009056"
"LOC111126418","GO:0044248;GO:1901575;GO:0009056"
"LOC111127007","GO:0044248;GO:1901575;GO:0009056"
"LOC111128793","GO:0044248;GO:1901575;GO:0009056"
"LOC111129063","GO:0044248;GO:1901575;GO:0009056"
"LOC111129219","GO:0044248;GO:1901575;GO:0009056"
"LOC111129335","GO:0044248;GO:1901575;GO:0009056"
"LOC111129358","GO:0044248;GO:1901575;GO:0009056"
"LOC111129789","GO:0044248;GO:1901575;GO:0009056"
"LOC111130065","GO:0044248;GO:1901575;GO:0009056"
"LOC111130565","GO:0044248;GO:1901575;GO:0009056"
"LOC111130689","GO:0044248;GO:1901575;GO:0009056"
"LOC111130698","GO:0044248;GO:1901575;GO:0009056"
"LOC111130755","GO:0044248;GO:1901575;GO:0009056"
"LOC111130790","GO:0044248;GO:1901575;GO:0009056"
"LOC111131610","GO:0044248;GO:1901575;GO:0009056"
"LOC111132237","GO:0044248;GO:1901575;GO:0009056"
"LOC111133393","GO:0044248;GO:1901575;GO:0009056"
"LOC111133684","GO:0044248;GO:1901575;GO:0009056"
"LOC111134286","GO:0044248;GO:1901575;GO:0009056"
"LOC111134304","GO:0044248;GO:1901575;GO:0009056"
"LOC111134434","GO:0044248;GO:1901575;GO:0009056"
"LOC111135039","GO:0044248;GO:1901575;GO:0009056"
"LOC111135040","GO:0044248;GO:1901575;GO:0009056"
"LOC111135041","GO:0044248;GO:1901575;GO:0009056"
"LOC111135321","GO:0044248;GO:1901575;GO:0009056"
"LOC111135325","GO:0044248;GO:1901575;GO:0009056"
"LOC111135353","GO:0044248;GO:1901575;GO:0009056"
"LOC111135359","GO:0044248;GO:1901575;GO:0009056"
"LOC111135460","GO:0044248;GO:1901575;GO:0009056"
"LOC111135467","GO:0044248;GO:1901575;GO:0009056"
"LOC111135489","GO:0044248;GO:1901575;GO:0009056"
"LOC111135490","GO:0044248;GO:1901575;GO:0009056"
"LOC111135796","GO:0044248;GO:1901575;GO:0009056"
"LOC111135848","GO:0044248;GO:1901575;GO:0009056"
"LOC111135851","GO:0044248;GO:1901575;GO:0009056"
"LOC111135968","GO:0044248;GO:1901575;GO:0009056"
"LOC111135982","GO:0044248;GO:1901575;GO:0009056"
"LOC111136350","GO:0044248;GO:1901575;GO:0009056"
"LOC111136530","GO:0044248;GO:1901575;GO:0009056"
"LOC111136887","GO:0044248;GO:1901575;GO:0009056"
"LOC111137012","GO:0044248;GO:1901575;GO:0009056"
"LOC111138487","GO:0044248;GO:1901575;GO:0009056"
"LOC111100351","GO:0044248;GO:1901575;GO:0009056"
"LOC111115350","GO:0044248;GO:1901575;GO:0009056"
"LOC111117595","GO:0044248;GO:1901575;GO:0009056"
"LOC111120539","GO:0044248;GO:1901575;GO:0009056"
"LOC111120865","GO:0044248;GO:1901575;GO:0009056"
"LOC111121613","GO:0044248;GO:1901575;GO:0009056"
"LOC111121750","GO:0044248;GO:1901575;GO:0009056"
"LOC111122746","GO:0044248;GO:1901575;GO:0009056"
"LOC111125912","GO:0044248;GO:1901575;GO:0009056"
"LOC111130216","GO:0044248;GO:1901575;GO:0009056"
"LOC111130508","GO:0044248;GO:1901575;GO:0009056"
"LOC111131085","GO:0044248;GO:1901575;GO:0009056"
"LOC111099175","GO:0044255"
"LOC111099219","GO:0044255"
"LOC111099500","GO:0044255"
"LOC111100887","GO:0044255"
"LOC111100889","GO:0044255"
"LOC111100890","GO:0044255"
"LOC111101119","GO:0044255"
"LOC111101121","GO:0044255"
"LOC111101122","GO:0044255"
"LOC111105314","GO:0044255"
"LOC111106109","GO:0044255"
"LOC111107491","GO:0044255"
"LOC111107492","GO:0044255"
"LOC111108608","GO:0044255"
"LOC111108762","GO:0044255"
"LOC111108763","GO:0044255"
"LOC111110606","GO:0044255"
"LOC111112578","GO:0044255"
"LOC111113173","GO:0044255"
"LOC111114331","GO:0044255"
"LOC111114942","GO:0044255"
"LOC111116763","GO:0044255"
"LOC111118429","GO:0044255"
"LOC111118654","GO:0044255"
"LOC111119138","GO:0044255"
"LOC111120960","GO:0044255"
"LOC111121542","GO:0044255"
"LOC111121658","GO:0044255"
"LOC111121884","GO:0044255"
"LOC111121919","GO:0044255"
"LOC111122309","GO:0044255"
"LOC111123081","GO:0044255"
"LOC111123544","GO:0044255"
"LOC111124518","GO:0044255"
"LOC111124665","GO:0044255"
"LOC111124952","GO:0044255"
"LOC111124953","GO:0044255"
"LOC111125685","GO:0044255"
"LOC111128407","GO:0044255"
"LOC111128510","GO:0044255"
"LOC111129252","GO:0044255"
"LOC111129253","GO:0044255"
"LOC111129892","GO:0044255"
"LOC111130483","GO:0044255"
"LOC111130733","GO:0044255"
"LOC111131209","GO:0044255"
"LOC111131381","GO:0044255"
"LOC111131692","GO:0044255"
"LOC111132237","GO:0044255"
"LOC111133242","GO:0044255"
"LOC111133439","GO:0044255"
"LOC111133759","GO:0044255"
"LOC111135040","GO:0044255"
"LOC111135041","GO:0044255"
"LOC111135173","GO:0044255"
"LOC111135321","GO:0044255"
"LOC111135553","GO:0044255"
"LOC111136598","GO:0044255"
"LOC111136807","GO:0044255"
"LOC111136905","GO:0044255"
"LOC111137368","GO:0044255"
"LOC111137394","GO:0044255"
"LOC111112252","GO:0007157;GO:0098742"
"LOC111112450","GO:0007157;GO:0098742"
"LOC111112451","GO:0007157;GO:0098742"
"LOC111112816","GO:0007157;GO:0098742"
"LOC111112821","GO:0007157;GO:0098742"
"LOC111112822","GO:0007157;GO:0098742"
"LOC111112825","GO:0007157;GO:0098742"
"LOC111112895","GO:0007157;GO:0098742"
"LOC111115581","GO:0007157;GO:0098742"
"LOC111115704","GO:0007157;GO:0098742"
"LOC111117085","GO:0007157;GO:0098742"
"LOC111099483","GO:0007154"
"LOC111103069","GO:0007154"
"LOC111104610","GO:0007154"
"LOC111107105","GO:0007154"
"LOC111107471","GO:0007154"
"LOC111108001","GO:0007154"
"LOC111109250","GO:0007154"
"LOC111110646","GO:0007154"
"LOC111112042","GO:0007154"
"LOC111116077","GO:0007154"
"LOC111118574","GO:0007154"
"LOC111123676","GO:0007154"
"LOC111126000","GO:0007154"
"LOC111106509","GO:0000055"
"LOC111119150","GO:0000055"
"LOC111121751","GO:0000055"
"LOC111122535","GO:0000055"
"LOC111129825","GO:0000055"
"LOC111130459","GO:0000055"
"LOC111130520","GO:0000055"
"LOC111130539","GO:0000055"
"LOC111135936","GO:0000055"
"LOC111102183","GO:0030154"
"LOC111117917","GO:0030154"
"LOC111118245","GO:0030154"
"LOC111118602","GO:0030154"
"LOC111122202","GO:0030154"
"LOC111122376","GO:0030154"
"LOC111122837","GO:0030154"
"LOC111125384","GO:0030154"
"LOC111132958","GO:0030154"
"LOC111104383","GO:0000183;GO:0031507;GO:0031497;GO:0070828;GO:0097549;GO:0006333;GO:0034401"
"LOC111107333","GO:0000183;GO:0031507;GO:0031497;GO:0070828;GO:0097549;GO:0006333;GO:0034401"
"LOC111112464","GO:0000183;GO:0031507;GO:0031497;GO:0070828;GO:0097549;GO:0006333;GO:0034401"
"LOC111112663","GO:0000183;GO:0031507;GO:0031497;GO:0070828;GO:0097549;GO:0006333;GO:0034401"
"LOC111116302","GO:0000183;GO:0031507;GO:0031497;GO:0070828;GO:0097549;GO:0006333;GO:0034401"
"LOC111116373","GO:0000183;GO:0031507;GO:0031497;GO:0070828;GO:0097549;GO:0006333;GO:0034401"
"LOC111124334","GO:0000183;GO:0031507;GO:0031497;GO:0070828;GO:0097549;GO:0006333;GO:0034401"
"LOC111135651","GO:0000183;GO:0031507;GO:0031497;GO:0070828;GO:0097549;GO:0006333;GO:0034401"
"LOC111102593","GO:0048193"
"LOC111104416","GO:0048193"
"LOC111105617","GO:0048193"
"LOC111105763","GO:0048193"
"LOC111106044","GO:0048193"
"LOC111107485","GO:0048193"
"LOC111110494","GO:0048193"
"LOC111110777","GO:0048193"
"LOC111111321","GO:0048193"
"LOC111113412","GO:0048193"
"LOC111115943","GO:0048193"
"LOC111121444","GO:0048193"
"LOC111121447","GO:0048193"
"LOC111124410","GO:0048193"
"LOC111127005","GO:0048193"
"LOC111129919","GO:0048193"
"LOC111136521","GO:0048193"
"LOC111119756","GO:0000244"
"LOC111119785","GO:0000244"
"LOC111125852","GO:0000244"
"LOC111125881","GO:0000244"
"LOC111133954","GO:0000244"
"LOC111135499","GO:0000244"
"LOC111108533","GO:0007158"
"LOC111108571","GO:0007158"
"LOC111111027","GO:0007158"
"LOC111118507","GO:0007158"
"LOC111119661","GO:0007158"
"LOC111120394","GO:0007158"
"LOC111124007","GO:0007158"
"LOC111136699","GO:0007158"
"LOC111136947","GO:0007158"
"LOC111099219","GO:1901566"
"LOC111100044","GO:1901566"
"LOC111100388","GO:1901566"
"LOC111100410","GO:1901566"
"LOC111101860","GO:1901566"
"LOC111102230","GO:1901566"
"LOC111102811","GO:1901566"
"LOC111103150","GO:1901566"
"LOC111104500","GO:1901566"
"LOC111104850","GO:1901566"
"LOC111105882","GO:1901566"
"LOC111105933","GO:1901566"
"LOC111105934","GO:1901566"
"LOC111105937","GO:1901566"
"LOC111106127","GO:1901566"
"LOC111108193","GO:1901566"
"LOC111108222","GO:1901566"
"LOC111108764","GO:1901566"
"LOC111109303","GO:1901566"
"LOC111109680","GO:1901566"
"LOC111109888","GO:1901566"
"LOC111110622","GO:1901566"
"LOC111111504","GO:1901566"
"LOC111113817","GO:1901566"
"LOC111114331","GO:1901566"
"LOC111114718","GO:1901566"
"LOC111118293","GO:1901566"
"LOC111118323","GO:1901566"
"LOC111120248","GO:1901566"
"LOC111120250","GO:1901566"
"LOC111121408","GO:1901566"
"LOC111121591","GO:1901566"
"LOC111122753","GO:1901566"
"LOC111123111","GO:1901566"
"LOC111123463","GO:1901566"
"LOC111124252","GO:1901566"
"LOC111124261","GO:1901566"
"LOC111124518","GO:1901566"
"LOC111124752","GO:1901566"
"LOC111126361","GO:1901566"
"LOC111126731","GO:1901566"
"LOC111127195","GO:1901566"
"LOC111127354","GO:1901566"
"LOC111128694","GO:1901566"
"LOC111128745","GO:1901566"
"LOC111130046","GO:1901566"
"LOC111130646","GO:1901566"
