"gene_id","Gene.Ontology.IDs"
"LOC111129335","GO:0016071"
"LOC111130065","GO:0016071"
"LOC111130068","GO:0016071"
"LOC111130237","GO:0016071"
"LOC111130348","GO:0016071"
"LOC111130416","GO:0016071"
"LOC111130462","GO:0016071"
"LOC111130565","GO:0016071"
"LOC111130755","GO:0016071"
"LOC111130790","GO:0016071"
"LOC111131012","GO:0016071"
"LOC111131375","GO:0016071"
"LOC111131610","GO:0016071"
"LOC111131771","GO:0016071"
"LOC111132870","GO:0016071"
"LOC111134286","GO:0016071"
"LOC111134304","GO:0016071"
"LOC111134434","GO:0016071"
"LOC111134659","GO:0016071"
"LOC111134756","GO:0016071"
"LOC111135353","GO:0016071"
"LOC111136408","GO:0016071"
"LOC111136530","GO:0016071"
"LOC111137745","GO:0016071"
"LOC111137770","GO:0016071"
"LOC111138305","GO:0016071"
"LOC111138362","GO:0016071"
"LOC111138363","GO:0016071"
"LOC111138391","GO:0016071"
"LOC111138487","GO:0016071"
"LOC111122401","GO:0051336"
"LOC111125846","GO:0051336"
"LOC111128500","GO:0051336"
"LOC111129124","GO:0051336"
"LOC111130115","GO:0051336"
"LOC111130232","GO:0051336"
"LOC111135949","GO:0051336"
"LOC111137683","GO:0051336"
"LOC111100466","GO:0030001;GO:0006812"
"LOC111107968","GO:0030001;GO:0006812"
"LOC111108913","GO:0030001;GO:0006812"
"LOC111110790","GO:0030001;GO:0006812"
"LOC111113313","GO:0030001;GO:0006812"
"LOC111114462","GO:0030001;GO:0006812"
"LOC111117099","GO:0030001;GO:0006812"
"LOC111117202","GO:0030001;GO:0006812"
"LOC111118558","GO:0030001;GO:0006812"
"LOC111119634","GO:0030001;GO:0006812"
"LOC111121508","GO:0030001;GO:0006812"
"LOC111124327","GO:0030001;GO:0006812"
"LOC111124781","GO:0030001;GO:0006812"
"LOC111124782","GO:0030001;GO:0006812"
"LOC111128371","GO:0030001;GO:0006812"
"LOC111130820","GO:0030001;GO:0006812"
"LOC111133973","GO:0030001;GO:0006812"
"LOC111135252","GO:0030001;GO:0006812"
"LOC111135925","GO:0030001;GO:0006812"
"LOC111106127","GO:0030001;GO:0006812"
"LOC111108193","GO:0030001;GO:0006812"
"LOC111100321","GO:0048519"
"LOC111100364","GO:0048519"
"LOC111100380","GO:0048519"
"LOC111101096","GO:0048519"
"LOC111101410","GO:0048519"
"LOC111101883","GO:0048519"
"LOC111103940","GO:0048519"
"LOC111104148","GO:0048519"
"LOC111104183","GO:0048519"
"LOC111104518","GO:0048519"
"LOC111104972","GO:0048519"
"LOC111105774","GO:0048519"
"LOC111106097","GO:0048519"
"LOC111106318","GO:0048519"
"LOC111106905","GO:0048519"
"LOC111107306","GO:0048519"
"LOC111107373","GO:0048519"
"LOC111108043","GO:0048519"
"LOC111108106","GO:0048519"
"LOC111108701","GO:0048519"
"LOC111109647","GO:0048519"
"LOC111109809","GO:0048519"
"LOC111110780","GO:0048519"
"LOC111111546","GO:0048519"
"LOC111111551","GO:0048519"
"LOC111111605","GO:0048519"
"LOC111112029","GO:0048519"
"LOC111112044","GO:0048519"
"LOC111112572","GO:0048519"
"LOC111113039","GO:0048519"
"LOC111113134","GO:0048519"
"LOC111113248","GO:0048519"
"LOC111113319","GO:0048519"
"LOC111113417","GO:0048519"
"LOC111114430","GO:0048519"
"LOC111115973","GO:0048519"
"LOC111116059","GO:0048519"
"LOC111118434","GO:0048519"
"LOC111118848","GO:0048519"
"LOC111118849","GO:0048519"
"LOC111119203","GO:0048519"
"LOC111119953","GO:0048519"
"LOC111120501","GO:0048519"
"LOC111121057","GO:0048519"
"LOC111121165","GO:0048519"
"LOC111121210","GO:0048519"
"LOC111121527","GO:0048519"
"LOC111122215","GO:0048519"
"LOC111122401","GO:0048519"
"LOC111123010","GO:0048519"
"LOC111123735","GO:0048519"
"LOC111123801","GO:0048519"
"LOC111124637","GO:0048519"
"LOC111124911","GO:0048519"
"LOC111125124","GO:0048519"
"LOC111125280","GO:0048519"
"LOC111125483","GO:0048519"
"LOC111125645","GO:0048519"
"LOC111125680","GO:0048519"
"LOC111126987","GO:0048519"
"LOC111127416","GO:0048519"
"LOC111127937","GO:0048519"
"LOC111128500","GO:0048519"
"LOC111128754","GO:0048519"
"LOC111128793","GO:0048519"
"LOC111129063","GO:0048519"
"LOC111129124","GO:0048519"
"LOC111129219","GO:0048519"
"LOC111129335","GO:0048519"
"LOC111129823","GO:0048519"
"LOC111129852","GO:0048519"
"LOC111129910","GO:0048519"
"LOC111130065","GO:0048519"
"LOC111130263","GO:0048519"
"LOC111130305","GO:0048519"
"LOC111130565","GO:0048519"
"LOC111130600","GO:0048519"
"LOC111130755","GO:0048519"
"LOC111130790","GO:0048519"
"LOC111130869","GO:0048519"
"LOC111130932","GO:0048519"
"LOC111131374","GO:0048519"
"LOC111131610","GO:0048519"
"LOC111132503","GO:0048519"
"LOC111132658","GO:0048519"
"LOC111132990","GO:0048519"
"LOC111133654","GO:0048519"
"LOC111133851","GO:0048519"
"LOC111134286","GO:0048519"
"LOC111134304","GO:0048519"
"LOC111134434","GO:0048519"
"LOC111134594","GO:0048519"
"LOC111134737","GO:0048519"
"LOC111135160","GO:0048519"
"LOC111135284","GO:0048519"
"LOC111135353","GO:0048519"
"LOC111135570","GO:0048519"
"LOC111135830","GO:0048519"
"LOC111136084","GO:0048519"
"LOC111136120","GO:0048519"
"LOC111136147","GO:0048519"
"LOC111136477","GO:0048519"
"LOC111136530","GO:0048519"
"LOC111136545","GO:0048519"
"LOC111137683","GO:0048519"
"LOC111138117","GO:0048519"
"LOC111138124","GO:0048519"
"LOC111138487","GO:0048519"
"LOC111106083","GO:0000380"
"LOC111107394","GO:0000380"
"LOC111109660","GO:0000380"
"LOC111129313","GO:0000380"
"LOC111134659","GO:0000380"
"LOC111110369","GO:0061982;GO:0000712"
"LOC111118732","GO:0061982;GO:0000712"
"LOC111119807","GO:0061982;GO:0000712"
"LOC111119831","GO:0061982;GO:0000712"
"LOC111120849","GO:0061982;GO:0000712"
"LOC111120979","GO:0061982;GO:0000712"
"LOC111125129","GO:0061982;GO:0000712"
"LOC111126926","GO:0061982;GO:0000712"
"LOC111131667","GO:0061982;GO:0000712"
"LOC111101168","GO:0006928"
"LOC111103375","GO:0006928"
"LOC111105904","GO:0006928"
"LOC111107328","GO:0006928"
"LOC111107566","GO:0006928"
"LOC111110718","GO:0006928"
"LOC111112113","GO:0006928"
"LOC111112120","GO:0006928"
"LOC111112846","GO:0006928"
"LOC111113970","GO:0006928"
"LOC111114089","GO:0006928"
"LOC111114092","GO:0006928"
"LOC111115715","GO:0006928"
"LOC111119946","GO:0006928"
"LOC111120500","GO:0006928"
"LOC111121849","GO:0006928"
"LOC111121989","GO:0006928"
"LOC111122403","GO:0006928"
"LOC111122642","GO:0006928"
"LOC111124026","GO:0006928"
"LOC111124937","GO:0006928"
"LOC111125253","GO:0006928"
"LOC111126810","GO:0006928"
"LOC111127878","GO:0006928"
"LOC111129371","GO:0006928"
"LOC111129372","GO:0006928"
"LOC111129376","GO:0006928"
"LOC111129377","GO:0006928"
"LOC111129512","GO:0006928"
"LOC111130064","GO:0006928"
"LOC111131507","GO:0006928"
"LOC111131814","GO:0006928"
"LOC111134321","GO:0006928"
"LOC111135472","GO:0006928"
"LOC111136776","GO:0006928"
"LOC111107491","GO:0006631;GO:0032787"
"LOC111107492","GO:0006631;GO:0032787"
"LOC111108762","GO:0006631;GO:0032787"
"LOC111108763","GO:0006631;GO:0032787"
"LOC111121658","GO:0006631;GO:0032787"
"LOC111121884","GO:0006631;GO:0032787"
"LOC111122309","GO:0006631;GO:0032787"
"LOC111124665","GO:0006631;GO:0032787"
"LOC111125685","GO:0006631;GO:0032787"
"LOC111131209","GO:0006631;GO:0032787"
"LOC111131381","GO:0006631;GO:0032787"
"LOC111135553","GO:0006631;GO:0032787"
"LOC111100386","GO:0000387"
"LOC111102822","GO:0000387"
"LOC111104149","GO:0000387"
"LOC111105199","GO:0000387"
"LOC111105999","GO:0000387"
"LOC111106521","GO:0000387"
"LOC111118793","GO:0000387"
"LOC111119055","GO:0000387"
"LOC111119756","GO:0000387"
"LOC111119785","GO:0000387"
"LOC111123418","GO:0000387"
"LOC111124861","GO:0000387"
"LOC111125852","GO:0000387"
"LOC111132305","GO:0000387"
"LOC111133954","GO:0000387"
"LOC111135499","GO:0000387"
"LOC111107757","GO:0048856"
"LOC111107863","GO:0048856"
"LOC111111665","GO:0048856"
"LOC111120594","GO:0048856"
"LOC111120915","GO:0048856"
"LOC111129188","GO:0048856"
"LOC111100321","GO:0000956;GO:0006402;GO:0006401;GO:0034655;GO:0019439;GO:0044270;GO:0046700;GO:1901361"
"LOC111101096","GO:0000956;GO:0006402;GO:0006401;GO:0034655;GO:0019439;GO:0044270;GO:0046700;GO:1901361"
"LOC111101410","GO:0000956;GO:0006402;GO:0006401;GO:0034655;GO:0019439;GO:0044270;GO:0046700;GO:1901361"
"LOC111101883","GO:0000956;GO:0006402;GO:0006401;GO:0034655;GO:0019439;GO:0044270;GO:0046700;GO:1901361"
"LOC111103940","GO:0000956;GO:0006402;GO:0006401;GO:0034655;GO:0019439;GO:0044270;GO:0046700;GO:1901361"
"LOC111104183","GO:0000956;GO:0006402;GO:0006401;GO:0034655;GO:0019439;GO:0044270;GO:0046700;GO:1901361"
"LOC111104518","GO:0000956;GO:0006402;GO:0006401;GO:0034655;GO:0019439;GO:0044270;GO:0046700;GO:1901361"
"LOC111104972","GO:0000956;GO:0006402;GO:0006401;GO:0034655;GO:0019439;GO:0044270;GO:0046700;GO:1901361"
"LOC111108043","GO:0000956;GO:0006402;GO:0006401;GO:0034655;GO:0019439;GO:0044270;GO:0046700;GO:1901361"
"LOC111108106","GO:0000956;GO:0006402;GO:0006401;GO:0034655;GO:0019439;GO:0044270;GO:0046700;GO:1901361"
"LOC111108701","GO:0000956;GO:0006402;GO:0006401;GO:0034655;GO:0019439;GO:0044270;GO:0046700;GO:1901361"
"LOC111110780","GO:0000956;GO:0006402;GO:0006401;GO:0034655;GO:0019439;GO:0044270;GO:0046700;GO:1901361"
"LOC111113248","GO:0000956;GO:0006402;GO:0006401;GO:0034655;GO:0019439;GO:0044270;GO:0046700;GO:1901361"
"LOC111118848","GO:0000956;GO:0006402;GO:0006401;GO:0034655;GO:0019439;GO:0044270;GO:0046700;GO:1901361"
"LOC111118849","GO:0000956;GO:0006402;GO:0006401;GO:0034655;GO:0019439;GO:0044270;GO:0046700;GO:1901361"
"LOC111121165","GO:0000956;GO:0006402;GO:0006401;GO:0034655;GO:0019439;GO:0044270;GO:0046700;GO:1901361"
"LOC111121527","GO:0000956;GO:0006402;GO:0006401;GO:0034655;GO:0019439;GO:0044270;GO:0046700;GO:1901361"
"LOC111125280","GO:0000956;GO:0006402;GO:0006401;GO:0034655;GO:0019439;GO:0044270;GO:0046700;GO:1901361"
"LOC111125645","GO:0000956;GO:0006402;GO:0006401;GO:0034655;GO:0019439;GO:0044270;GO:0046700;GO:1901361"
"LOC111125680","GO:0000956;GO:0006402;GO:0006401;GO:0034655;GO:0019439;GO:0044270;GO:0046700;GO:1901361"
"LOC111128793","GO:0000956;GO:0006402;GO:0006401;GO:0034655;GO:0019439;GO:0044270;GO:0046700;GO:1901361"
"LOC111129063","GO:0000956;GO:0006402;GO:0006401;GO:0034655;GO:0019439;GO:0044270;GO:0046700;GO:1901361"
"LOC111129219","GO:0000956;GO:0006402;GO:0006401;GO:0034655;GO:0019439;GO:0044270;GO:0046700;GO:1901361"
"LOC111129335","GO:0000956;GO:0006402;GO:0006401;GO:0034655;GO:0019439;GO:0044270;GO:0046700;GO:1901361"
"LOC111130065","GO:0000956;GO:0006402;GO:0006401;GO:0034655;GO:0019439;GO:0044270;GO:0046700;GO:1901361"
"LOC111130565","GO:0000956;GO:0006402;GO:0006401;GO:0034655;GO:0019439;GO:0044270;GO:0046700;GO:1901361"
"LOC111130755","GO:0000956;GO:0006402;GO:0006401;GO:0034655;GO:0019439;GO:0044270;GO:0046700;GO:1901361"
"LOC111130790","GO:0000956;GO:0006402;GO:0006401;GO:0034655;GO:0019439;GO:0044270;GO:0046700;GO:1901361"
"LOC111131610","GO:0000956;GO:0006402;GO:0006401;GO:0034655;GO:0019439;GO:0044270;GO:0046700;GO:1901361"
"LOC111134286","GO:0000956;GO:0006402;GO:0006401;GO:0034655;GO:0019439;GO:0044270;GO:0046700;GO:1901361"
"LOC111134304","GO:0000956;GO:0006402;GO:0006401;GO:0034655;GO:0019439;GO:0044270;GO:0046700;GO:1901361"
"LOC111134434","GO:0000956;GO:0006402;GO:0006401;GO:0034655;GO:0019439;GO:0044270;GO:0046700;GO:1901361"
"LOC111135353","GO:0000956;GO:0006402;GO:0006401;GO:0034655;GO:0019439;GO:0044270;GO:0046700;GO:1901361"
"LOC111136530","GO:0000956;GO:0006402;GO:0006401;GO:0034655;GO:0019439;GO:0044270;GO:0046700;GO:1901361"
"LOC111138487","GO:0000956;GO:0006402;GO:0006401;GO:0034655;GO:0019439;GO:0044270;GO:0046700;GO:1901361"
"LOC111112029","GO:0000956;GO:0006402;GO:0006401;GO:0034655;GO:0019439;GO:0044270;GO:0046700;GO:1901361"
"LOC111116059","GO:0000956;GO:0006402;GO:0006401;GO:0034655;GO:0019439;GO:0044270;GO:0046700;GO:1901361"
"LOC111135460","GO:0000956;GO:0006402;GO:0006401;GO:0034655;GO:0019439;GO:0044270;GO:0046700;GO:1901361"
"LOC111135848","GO:0000956;GO:0006402;GO:0006401;GO:0034655;GO:0019439;GO:0044270;GO:0046700;GO:1901361"
"LOC111135359","GO:0000956;GO:0006402;GO:0006401;GO:0034655;GO:0019439;GO:0044270;GO:0046700;GO:1901361"
"LOC111137012","GO:0000956;GO:0006402;GO:0006401;GO:0034655;GO:0019439;GO:0044270;GO:0046700;GO:1901361"
"LOC111100410","GO:0044283"
"LOC111108042","GO:0044283"
"LOC111112404","GO:0044283"
"LOC111120061","GO:0044283"
"LOC111131861","GO:0044283"
"LOC111133453","GO:0044283"
"LOC111135460","GO:0044283"
"LOC111135848","GO:0044283"
"LOC111137757","GO:0044283"
"LOC111127826","GO:0006839"
"LOC111131274","GO:0006839"
"LOC111133903","GO:0006839"
"LOC111133905","GO:0006839"
"LOC111135094","GO:0006839"
"LOC111099603","GO:0007034"
"LOC111110577","GO:0007034"
"LOC111110777","GO:0007034"
"LOC111113412","GO:0007034"
"LOC111120022","GO:0007034"
"LOC111120955","GO:0007034"
"LOC111101603","GO:0007283;GO:0003006;GO:0048232;GO:0007276;GO:0048609"
"LOC111110504","GO:0007283;GO:0003006;GO:0048232;GO:0007276;GO:0048609"
"LOC111118425","GO:0007283;GO:0003006;GO:0048232;GO:0007276;GO:0048609"
"LOC111119573","GO:0007283;GO:0003006;GO:0048232;GO:0007276;GO:0048609"
"LOC111121822","GO:0007283;GO:0003006;GO:0048232;GO:0007276;GO:0048609"
"LOC111124155","GO:0007283;GO:0003006;GO:0048232;GO:0007276;GO:0048609"
"LOC111100887","GO:0008610"
"LOC111100889","GO:0008610"
"LOC111100890","GO:0008610"
"LOC111101119","GO:0008610"
"LOC111101121","GO:0008610"
"LOC111124518","GO:0008610"
"LOC111130733","GO:0008610"
"LOC111131692","GO:0008610"
"LOC111133439","GO:0008610"
"LOC111135173","GO:0008610"
"LOC111136598","GO:0008610"
"LOC111136807","GO:0008610"
"LOC111136905","GO:0008610"
"LOC111137394","GO:0008610"
"LOC111100321","GO:0044265;GO:0009057"
"LOC111100546","GO:0044265;GO:0009057"
"LOC111101096","GO:0044265;GO:0009057"
"LOC111101410","GO:0044265;GO:0009057"
"LOC111101883","GO:0044265;GO:0009057"
"LOC111103940","GO:0044265;GO:0009057"
"LOC111104183","GO:0044265;GO:0009057"
"LOC111104518","GO:0044265;GO:0009057"
"LOC111104972","GO:0044265;GO:0009057"
"LOC111108043","GO:0044265;GO:0009057"
"LOC111108106","GO:0044265;GO:0009057"
"LOC111108701","GO:0044265;GO:0009057"
"LOC111110780","GO:0044265;GO:0009057"
"LOC111112029","GO:0044265;GO:0009057"
"LOC111113248","GO:0044265;GO:0009057"
"LOC111116059","GO:0044265;GO:0009057"
"LOC111118848","GO:0044265;GO:0009057"
"LOC111118849","GO:0044265;GO:0009057"
"LOC111120827","GO:0044265;GO:0009057"
"LOC111121165","GO:0044265;GO:0009057"
"LOC111121527","GO:0044265;GO:0009057"
"LOC111121924","GO:0044265;GO:0009057"
"LOC111122649","GO:0044265;GO:0009057"
"LOC111125280","GO:0044265;GO:0009057"
"LOC111125645","GO:0044265;GO:0009057"
"LOC111125680","GO:0044265;GO:0009057"
"LOC111128793","GO:0044265;GO:0009057"
"LOC111129063","GO:0044265;GO:0009057"
"LOC111129219","GO:0044265;GO:0009057"
"LOC111129335","GO:0044265;GO:0009057"
"LOC111129789","GO:0044265;GO:0009057"
"LOC111130065","GO:0044265;GO:0009057"
"LOC111130565","GO:0044265;GO:0009057"
"LOC111130755","GO:0044265;GO:0009057"
"LOC111130790","GO:0044265;GO:0009057"
"LOC111131610","GO:0044265;GO:0009057"
"LOC111133393","GO:0044265;GO:0009057"
"LOC111134286","GO:0044265;GO:0009057"
"LOC111134304","GO:0044265;GO:0009057"
"LOC111134434","GO:0044265;GO:0009057"
"LOC111135325","GO:0044265;GO:0009057"
"LOC111135353","GO:0044265;GO:0009057"
"LOC111135796","GO:0044265;GO:0009057"
"LOC111135851","GO:0044265;GO:0009057"
"LOC111135968","GO:0044265;GO:0009057"
"LOC111136530","GO:0044265;GO:0009057"
"LOC111138487","GO:0044265;GO:0009057"
"LOC111117595","GO:0044265;GO:0009057"
"LOC111121750","GO:0044265;GO:0009057"
"LOC111130216","GO:0044265;GO:0009057"
"LOC111100609","GO:0016311"
"LOC111111031","GO:0016311"
"LOC111114744","GO:0016311"
"LOC111125442","GO:0016311"
"LOC111127219","GO:0016311"
"LOC111135380","GO:0016311"
"LOC111104416","GO:0006891"
"LOC111105763","GO:0006891"
"LOC111106044","GO:0006891"
"LOC111107485","GO:0006891"
"LOC111110494","GO:0006891"
"LOC111127005","GO:0006891"
"LOC111129919","GO:0006891"
"LOC111101101","GO:0022411"
"LOC111103922","GO:0022411"
"LOC111103989","GO:0022411"
"LOC111107214","GO:0022411"
"LOC111107215","GO:0022411"
"LOC111110596","GO:0022411"
"LOC111110977","GO:0022411"
"LOC111111359","GO:0022411"
"LOC111114893","GO:0022411"
"LOC111119147","GO:0022411"
"LOC111120978","GO:0022411"
"LOC111121224","GO:0022411"
"LOC111121678","GO:0022411"
"LOC111127007","GO:0022411"
"LOC111129643","GO:0022411"
"LOC111133046","GO:0022411"
"LOC111133047","GO:0022411"
"LOC111135339","GO:0022411"
"LOC111135467","GO:0022411"
"LOC111137383","GO:0022411"
"LOC111137384","GO:0022411"
"LOC111107214","GO:0000422;GO:0006914;GO:0061726;GO:0061919;GO:1903008"
"LOC111107215","GO:0000422;GO:0006914;GO:0061726;GO:0061919;GO:1903008"
"LOC111110596","GO:0000422;GO:0006914;GO:0061726;GO:0061919;GO:1903008"
"LOC111119147","GO:0000422;GO:0006914;GO:0061726;GO:0061919;GO:1903008"
"LOC111120978","GO:0000422;GO:0006914;GO:0061726;GO:0061919;GO:1903008"
"LOC111121224","GO:0000422;GO:0006914;GO:0061726;GO:0061919;GO:1903008"
"LOC111121678","GO:0000422;GO:0006914;GO:0061726;GO:0061919;GO:1903008"
"LOC111127007","GO:0000422;GO:0006914;GO:0061726;GO:0061919;GO:1903008"
"LOC111135467","GO:0000422;GO:0006914;GO:0061726;GO:0061919;GO:1903008"
"LOC111110977","GO:0000422;GO:0006914;GO:0061726;GO:0061919;GO:1903008"
"LOC111111359","GO:0000422;GO:0006914;GO:0061726;GO:0061919;GO:1903008"
"LOC111102004","GO:0009653"
"LOC111104055","GO:0009653"
"LOC111106449","GO:0009653"
"LOC111107154","GO:0009653"
"LOC111124715","GO:0009653"
"LOC111124717","GO:0009653"
"LOC111126123","GO:0009653"
"LOC111126608","GO:0009653"
"LOC111129484","GO:0009653"
"LOC111131100","GO:0009653"
"LOC111132922","GO:0009653"
"LOC111133016","GO:0009653"
"LOC111099603","GO:0046907;GO:0051641;GO:0051649"
"LOC111100168","GO:0046907;GO:0051641;GO:0051649"
"LOC111102593","GO:0046907;GO:0051641;GO:0051649"
"LOC111105617","GO:0046907;GO:0051641;GO:0051649"
"LOC111105880","GO:0046907;GO:0051641;GO:0051649"
"LOC111110577","GO:0046907;GO:0051641;GO:0051649"
"LOC111110777","GO:0046907;GO:0051641;GO:0051649"
"LOC111111321","GO:0046907;GO:0051641;GO:0051649"
"LOC111113412","GO:0046907;GO:0051641;GO:0051649"
"LOC111114456","GO:0046907;GO:0051641;GO:0051649"
"LOC111118964","GO:0046907;GO:0051641;GO:0051649"
"LOC111118971","GO:0046907;GO:0051641;GO:0051649"
"LOC111119639","GO:0046907;GO:0051641;GO:0051649"
"LOC111120022","GO:0046907;GO:0051641;GO:0051649"
"LOC111120506","GO:0046907;GO:0051641;GO:0051649"
"LOC111120955","GO:0046907;GO:0051641;GO:0051649"
"LOC111121447","GO:0046907;GO:0051641;GO:0051649"
"LOC111121980","GO:0046907;GO:0051641;GO:0051649"
"LOC111122535","GO:0046907;GO:0051641;GO:0051649"
"LOC111124410","GO:0046907;GO:0051641;GO:0051649"
"LOC111124932","GO:0046907;GO:0051641;GO:0051649"
"LOC111125104","GO:0046907;GO:0051641;GO:0051649"
"LOC111125592","GO:0046907;GO:0051641;GO:0051649"
"LOC111125671","GO:0046907;GO:0051641;GO:0051649"
"LOC111128770","GO:0046907;GO:0051641;GO:0051649"
"LOC111129693","GO:0046907;GO:0051641;GO:0051649"
"LOC111129825","GO:0046907;GO:0051641;GO:0051649"
"LOC111130246","GO:0046907;GO:0051641;GO:0051649"
"LOC111133705","GO:0046907;GO:0051641;GO:0051649"
"LOC111134059","GO:0046907;GO:0051641;GO:0051649"
"LOC111134066","GO:0046907;GO:0051641;GO:0051649"
"LOC111134129","GO:0046907;GO:0051641;GO:0051649"
"LOC111134551","GO:0046907;GO:0051641;GO:0051649"
"LOC111135936","GO:0046907;GO:0051641;GO:0051649"
"LOC111136254","GO:0046907;GO:0051641;GO:0051649"
"LOC111136866","GO:0046907;GO:0051641;GO:0051649"
"LOC111136896","GO:0046907;GO:0051641;GO:0051649"
"LOC111137055","GO:0046907;GO:0051641;GO:0051649"
"LOC111137183","GO:0046907;GO:0051641;GO:0051649"
"LOC111137405","GO:0046907;GO:0051641;GO:0051649"
"LOC111138351","GO:0046907;GO:0051641;GO:0051649"
"LOC111105907","GO:0046907;GO:0051641;GO:0051649"
"LOC111115720","GO:0046907;GO:0051641;GO:0051649"
"LOC111119258","GO:0046907;GO:0051641;GO:0051649"
"LOC111129256","GO:0046907;GO:0051641;GO:0051649"
"LOC111132966","GO:0046907;GO:0051641;GO:0051649"
"LOC111134439","GO:0046907;GO:0051641;GO:0051649"
"LOC111107518","GO:0046907;GO:0051641;GO:0051649"
"LOC111108189","GO:0046907;GO:0051641;GO:0051649"
"LOC111126798","GO:0046907;GO:0051641;GO:0051649"
"LOC111127510","GO:0046907;GO:0051641;GO:0051649"
"LOC111099092","GO:0051726"
"LOC111099197","GO:0051726"
"LOC111100380","GO:0051726"
"LOC111105936","GO:0051726"
"LOC111106887","GO:0051726"
"LOC111107373","GO:0051726"
"LOC111108451","GO:0051726"
"LOC111108626","GO:0051726"
"LOC111111048","GO:0051726"
"LOC111114853","GO:0051726"
"LOC111118272","GO:0051726"
"LOC111118434","GO:0051726"
"LOC111119281","GO:0051726"
"LOC111120321","GO:0051726"
"LOC111122215","GO:0051726"
"LOC111123010","GO:0051726"
"LOC111123208","GO:0051726"
"LOC111123385","GO:0051726"
"LOC111124911","GO:0051726"
"LOC111125650","GO:0051726"
"LOC111128626","GO:0051726"
"LOC111129910","GO:0051726"
"LOC111130869","GO:0051726"
"LOC111130932","GO:0051726"
"LOC111131374","GO:0051726"
"LOC111131615","GO:0051726"
"LOC111132658","GO:0051726"
"LOC111132839","GO:0051726"
"LOC111133654","GO:0051726"
"LOC111135160","GO:0051726"
"LOC111136545","GO:0051726"
"LOC111137693","GO:0051726"
"LOC111138006","GO:0051726"
"LOC111138117","GO:0051726"
"LOC111099524","GO:0000972"
"LOC111120993","GO:0000972"
"LOC111121417","GO:0000972"
"LOC111122996","GO:0000972"
"LOC111130920","GO:0000972"
"LOC111103414","GO:0032879"
"LOC111105449","GO:0032879"
"LOC111120358","GO:0032879"
"LOC111122815","GO:0032879"
"LOC111128113","GO:0032879"
"LOC111129389","GO:0032879"
"LOC111136209","GO:0032879"
"LOC111137096","GO:0032879"
"LOC111138333","GO:0032879"
"LOC111138395","GO:0032879"
"LOC111103620","GO:0000027"
"LOC111109112","GO:0000027"
"LOC111116477","GO:0000027"
"LOC111118739","GO:0000027"
"LOC111119745","GO:0000027"
"LOC111119970","GO:0000027"
"LOC111120886","GO:0000027"
"LOC111120892","GO:0000027"
"LOC111121522","GO:0000027"
"LOC111121958","GO:0000027"
"LOC111129891","GO:0000027"
"LOC111130039","GO:0000027"
"LOC111132903","GO:0000027"
"LOC111135538","GO:0000027"
"LOC111136247","GO:0000027"
"LOC111119639","GO:0006405;GO:0050658;GO:0051168;GO:0050657;GO:0051236;GO:0006913;GO:0015931;GO:0051169"
"LOC111121980","GO:0006405;GO:0050658;GO:0051168;GO:0050657;GO:0051236;GO:0006913;GO:0015931;GO:0051169"
"LOC111122535","GO:0006405;GO:0050658;GO:0051168;GO:0050657;GO:0051236;GO:0006913;GO:0015931;GO:0051169"
"LOC111124932","GO:0006405;GO:0050658;GO:0051168;GO:0050657;GO:0051236;GO:0006913;GO:0015931;GO:0051169"
"LOC111125104","GO:0006405;GO:0050658;GO:0051168;GO:0050657;GO:0051236;GO:0006913;GO:0015931;GO:0051169"
"LOC111125592","GO:0006405;GO:0050658;GO:0051168;GO:0050657;GO:0051236;GO:0006913;GO:0015931;GO:0051169"
"LOC111125671","GO:0006405;GO:0050658;GO:0051168;GO:0050657;GO:0051236;GO:0006913;GO:0015931;GO:0051169"
"LOC111129825","GO:0006405;GO:0050658;GO:0051168;GO:0050657;GO:0051236;GO:0006913;GO:0015931;GO:0051169"
"LOC111133705","GO:0006405;GO:0050658;GO:0051168;GO:0050657;GO:0051236;GO:0006913;GO:0015931;GO:0051169"
"LOC111135936","GO:0006405;GO:0050658;GO:0051168;GO:0050657;GO:0051236;GO:0006913;GO:0015931;GO:0051169"
"LOC111136254","GO:0006405;GO:0050658;GO:0051168;GO:0050657;GO:0051236;GO:0006913;GO:0015931;GO:0051169"
"LOC111134066","GO:0006405;GO:0050658;GO:0051168;GO:0050657;GO:0051236;GO:0006913;GO:0015931;GO:0051169"
"LOC111137405","GO:0006405;GO:0050658;GO:0051168;GO:0050657;GO:0051236;GO:0006913;GO:0015931;GO:0051169"
"LOC111099047","GO:0006810;GO:0051234;GO:0051179"
"LOC111099603","GO:0006810;GO:0051234;GO:0051179"
"LOC111099941","GO:0006810;GO:0051234;GO:0051179"
"LOC111100168","GO:0006810;GO:0051234;GO:0051179"
"LOC111100466","GO:0006810;GO:0051234;GO:0051179"
"LOC111100568","GO:0006810;GO:0051234;GO:0051179"
"LOC111102593","GO:0006810;GO:0051234;GO:0051179"
"LOC111103375","GO:0006810;GO:0051234;GO:0051179"
"LOC111104028","GO:0006810;GO:0051234;GO:0051179"
"LOC111104416","GO:0006810;GO:0051234;GO:0051179"
"LOC111105529","GO:0006810;GO:0051234;GO:0051179"
"LOC111105617","GO:0006810;GO:0051234;GO:0051179"
"LOC111105763","GO:0006810;GO:0051234;GO:0051179"
"LOC111105880","GO:0006810;GO:0051234;GO:0051179"
